n_leaders,a_factor,c_factor,convergence,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
3,0.500000,0.685363,linear,150,50,rastrigin,3,1.995539,4.061510,4.496971,2.504252,3.117640
3,0.500000,1.765111,linear,150,50,rastrigin,3,0.000000,1.679181,1.989922,1.873931,3.762430
3,0.585390,1.099883,linear,150,50,rastrigin,3,0.996059,3.547023,4.974788,3.562721,3.247650
3,0.685363,1.099883,linear,150,50,rastrigin,3,0.000004,2.924791,3.487862,2.961795,3.332365
3,0.685363,0.685363,linear,150,50,rastrigin,3,0.000025,2.627271,2.994942,2.549623,3.415175
3,0.585390,4.545940,linear,150,50,rastrigin,3,0.000000,0.808403,0.994957,1.619674,3.203580
3,0.500000,7.295407,linear,150,50,rastrigin,3,0.000000,0.435294,0.994957,0.494985,3.338600
3,0.500000,1.099883,linear,150,50,rastrigin,3,0.000036,2.567876,2.984908,2.874915,3.576715
3,0.585390,0.500000,linear,150,50,rastrigin,3,0.091352,3.690782,5.015916,3.019085,3.575050
3,0.585390,6.231237,linear,150,50,rastrigin,3,0.000000,0.497478,0.994957,0.694692,3.696400
3,0.685363,4.545940,linear,150,50,rastrigin,3,0.000000,0.373109,0.497478,0.659980,3.428610
3,0.685363,2.832683,linear,150,50,rastrigin,3,0.000000,0.994958,0.994958,1.550188,3.819530
3,0.685363,1.765111,linear,150,50,rastrigin,3,0.000000,1.803361,1.989916,1.820392,4.349150
3,0.685363,7.295407,linear,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.580155,3.038140
3,0.802409,0.802409,linear,150,50,rastrigin,3,0.994959,2.560841,2.985910,1.898849,3.222430
3,0.585390,0.802409,linear,150,50,rastrigin,3,0.995016,2.508512,2.984910,2.968879,3.545130
3,0.685363,0.500000,linear,150,50,rastrigin,3,0.003605,4.355412,5.124853,3.475802,3.447890
3,0.500000,2.832683,linear,150,50,rastrigin,3,0.000000,1.119328,1.492436,1.445260,3.681035
3,0.585390,3.316448,linear,150,50,rastrigin,3,0.000000,0.808403,0.994958,1.588820,3.091005
3,0.802409,2.066557,linear,150,50,rastrigin,3,0.000000,0.684033,0.994957,2.050551,2.816380
3,0.685363,0.802409,linear,150,50,rastrigin,3,0.000004,2.241919,1.992651,3.075269,2.741035
3,0.585390,2.066557,linear,150,50,rastrigin,3,0.000000,1.616808,1.989916,1.154965,3.279090
3,0.585390,5.322296,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.586519,2.986765
3,0.802409,3.316448,linear,150,50,rastrigin,3,0.000000,0.746218,0.994957,0.736201,3.374005
3,0.685363,1.287720,linear,150,50,rastrigin,3,0.000002,1.865558,1.989917,2.065679,3.097190
3,0.802409,0.500000,linear,150,50,rastrigin,3,0.995106,3.958017,4.975745,2.415201,5.412620
3,0.802409,1.287720,linear,150,50,rastrigin,3,0.000002,1.865595,1.989918,1.708138,4.020345
3,0.939444,0.585390,linear,150,50,rastrigin,3,0.000139,3.734508,4.974837,2.504636,2.768880
3,0.585390,1.287720,linear,150,50,rastrigin,3,0.000021,1.929880,1.989920,1.991810,3.569385
3,0.802409,5.322296,linear,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.455947,3.597490
3,0.685363,3.316448,linear,150,50,rastrigin,3,0.000000,0.621848,0.994957,0.650538,2.110680
3,0.802409,8.541316,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,3.881885
3,0.685363,5.322296,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.667438,2.786510
3,0.685363,8.541316,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,2.302575
3,0.685363,2.066557,linear,150,50,rastrigin,3,0.000000,1.243697,1.989916,1.538168,2.671790
3,0.939444,3.882831,linear,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.917305,2.323395
3,0.585390,7.295407,linear,150,50,rastrigin,3,0.000000,0.435294,0.994957,0.580155,3.110635
3,0.939444,2.419483,linear,150,50,rastrigin,3,0.000000,0.932773,0.994957,0.937322,2.781690
3,0.939444,1.507637,linear,150,50,rastrigin,3,0.000000,1.243698,1.492437,2.257367,2.842300
3,0.802409,0.939444,linear,150,50,rastrigin,3,0.000004,2.177194,1.990048,1.917321,3.212125
3,0.939444,0.939444,linear,150,50,rastrigin,3,0.000000,2.114323,1.989918,2.396307,4.266010
3,0.685363,0.585390,linear,150,50,rastrigin,3,0.994995,2.839731,3.290220,3.446496,3.148725
3,0.939444,10.000000,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,3.385115
3,1.099883,0.685363,linear,150,50,rastrigin,3,0.994957,1.743948,1.508486,3.095704,2.621100
3,0.939444,6.231237,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,3.466340
3,0.802409,2.419483,linear,150,50,rastrigin,3,0.000000,0.870588,0.994957,1.708896,2.653075
3,0.802409,3.882831,linear,150,50,rastrigin,3,0.000000,0.310924,0.000000,0.665581,2.675880
3,0.802409,0.585390,linear,150,50,rastrigin,3,0.000126,3.122899,3.987313,2.048244,2.136645
3,1.099883,1.099883,linear,150,50,rastrigin,3,0.000000,1.368083,1.989916,1.588037,2.788180
3,0.685363,0.939444,linear,150,50,rastrigin,3,0.995056,3.049777,3.979831,2.131337,2.815020
3,0.685363,1.507637,linear,150,50,rastrigin,3,0.000000,1.989920,1.989929,1.868698,2.693680
3,1.099883,2.832683,linear,150,50,rastrigin,3,0.000000,0.373109,0.497478,0.722629,2.930235
3,1.099883,1.765111,linear,150,50,rastrigin,3,0.000000,0.870587,0.994957,1.188756,3.080375
3,0.802409,1.507637,linear,150,50,rastrigin,3,0.000000,1.181514,1.492438,2.534211,2.264285
3,0.802409,10.000000,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,2.157440
3,0.939444,0.685363,linear,150,50,rastrigin,3,0.994957,2.570629,2.606929,2.361139,2.767420
3,0.685363,3.882831,linear,150,50,rastrigin,3,0.000000,0.435294,0.994957,1.197054,2.515265
3,1.099883,4.545940,linear,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.430829,2.656480
3,0.939444,4.545940,linear,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.915955,1.361300
3,0.802409,6.231237,linear,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.569390,2.813455
3,0.939444,2.832683,linear,150,50,rastrigin,3,0.000000,0.373109,0.497478,1.128959,1.573025
3,0.802409,1.099883,linear,150,50,rastrigin,3,0.994957,2.300923,2.984875,1.779805,1.718420
3,1.099883,7.295407,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,1.754725
3,1.099883,0.500000,linear,150,50,rastrigin,3,0.994959,2.553594,2.498264,2.473179,1.788555
3,0.939444,1.099883,linear,150,50,rastrigin,3,0.994957,2.052271,1.989918,1.754571,2.034945
3,0.802409,2.832683,linear,150,50,rastrigin,3,0.000000,1.119327,0.994957,0.968488,1.607505
3,0.685363,10.000000,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,2.538405
3,0.685363,6.231237,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.533487,3.525060
3,0.939444,1.765111,linear,150,50,rastrigin,3,0.000000,1.368067,1.492437,1.720443,2.591940
3,0.685363,2.419483,linear,150,50,rastrigin,3,0.000000,0.684033,0.994957,0.889918,2.793800
3,0.585390,8.541316,linear,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.430829,2.444975
3,1.099883,2.066557,linear,150,50,rastrigin,3,0.000000,0.497479,0.994957,0.744558,1.495590
3,0.802409,4.545940,linear,150,50,rastrigin,3,0.000000,0.310924,0.000000,0.731141,2.069030
3,1.099883,0.802409,linear,150,50,rastrigin,3,0.994957,2.176503,1.989928,2.449278,2.415950
3,1.099883,1.287720,linear,150,50,rastrigin,3,0.000000,1.119328,1.492437,1.537363,1.815295
3,1.287720,0.802409,linear,150,50,rastrigin,3,0.000000,1.554624,1.989916,1.528537,1.925225
3,0.939444,7.295407,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,2.815850
3,1.287720,1.287720,linear,150,50,rastrigin,3,0.000000,0.808403,0.994957,1.222625,1.864670
3,1.099883,3.316448,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.487427,2.186160
3,0.939444,0.802409,linear,150,50,rastrigin,3,0.000008,3.297591,4.477309,2.840102,1.886110
3,1.099883,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.840105
3,0.939444,0.500000,linear,150,50,rastrigin,3,0.994957,2.633104,2.516273,2.373669,2.473800
3,0.802409,0.685363,linear,150,50,rastrigin,3,0.000032,1.824093,1.990441,2.011541,2.766115
3,0.939444,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,2.268370
3,0.802409,1.765111,linear,150,50,rastrigin,3,0.000000,1.181512,0.994959,0.659988,2.817440
3,1.287720,0.500000,linear,150,50,rastrigin,3,0.000000,2.301863,2.490746,2.144812,3.036270
3,0.802409,7.295407,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,2.200665
3,0.939444,3.316448,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.667438,2.316245
3,1.507637,0.939444,linear,150,50,rastrigin,3,0.000000,0.932777,0.994957,1.726184,1.210660
3,1.287720,2.066557,linear,150,50,rastrigin,3,0.000000,0.746218,0.994957,1.056484,2.309750
3,1.099883,8.541316,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,2.317305
3,1.287720,8.541316,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,2.132270
3,1.099883,0.585390,linear,150,50,rastrigin,3,0.994957,3.183980,4.479449,2.736457,2.615380
3,0.939444,1.287720,linear,150,50,rastrigin,3,0.000000,1.181665,1.492444,1.484968,2.701425
3,1.287720,3.316448,linear,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.455947,2.768440
3,1.099883,2.419483,linear,150,50,rastrigin,3,0.000000,0.497478,0.994957,0.487428,1.794870
3,1.287720,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,2.811475
3,0.939444,8.541316,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298488,1.691560
3,1.507637,0.585390,linear,150,50,rastrigin,3,0.994957,2.673971,1.990076,2.215022,2.764275
3,0.939444,2.066557,linear,150,50,rastrigin,3,0.000000,0.746218,0.994957,1.356941,3.046090
3,1.287720,0.939444,linear,150,50,rastrigin,3,0.994957,1.741177,1.989917,1.874640,2.104370
3,1.099883,1.507637,linear,150,50,rastrigin,3,0.000000,1.057146,0.994959,1.537361,2.222925
3,1.287720,1.507637,linear,150,50,rastrigin,3,0.000000,1.057143,0.994957,1.451240,2.252180
3,1.099883,3.882831,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.586519,2.245670
3,1.507637,2.419483,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.586519,2.040330
3,1.507637,1.507637,linear,150,50,rastrigin,3,0.000000,0.870588,0.994959,1.094453,2.547220
3,1.287720,0.585390,linear,150,50,rastrigin,3,0.000023,2.052859,2.984875,1.748850,1.876970
3,1.099883,0.939444,linear,150,50,rastrigin,3,0.000000,1.927951,1.989918,1.946476,2.720950
3,1.507637,10.000000,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,2.187910
3,1.099883,10.000000,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.950490
3,1.507637,1.099883,linear,150,50,rastrigin,3,0.000000,0.684033,0.994957,1.437533,1.998225
3,1.765111,1.765111,linear,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.474564,2.282070
3,1.765111,2.832683,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,2.164170
3,1.507637,3.882831,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,2.651565
3,1.287720,10.000000,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,2.341890
3,1.765111,1.099883,linear,150,50,rastrigin,3,0.000000,0.932773,0.994957,1.736907,2.631195
3,1.765111,0.685363,linear,150,50,rastrigin,3,0.994957,1.305894,0.995047,1.792990,2.769625
3,1.507637,6.231237,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,2.900315
3,2.066557,0.802409,linear,150,50,rastrigin,3,0.000000,1.181512,1.492436,1.428033,1.093820
3,1.099883,6.231237,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,3.245255
3,1.287720,2.419483,linear,150,50,rastrigin,3,0.000000,0.310924,0.000000,0.588625,3.063675
3,1.287720,6.231237,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.957180
3,2.066557,0.500000,linear,150,50,rastrigin,3,0.000000,1.554703,1.989916,2.563875,2.019955
3,1.507637,0.685363,linear,150,50,rastrigin,3,0.000000,1.616809,1.989918,2.074549,2.059810
3,1.287720,3.882831,linear,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.455947,2.153015
3,2.066557,1.287720,linear,150,50,rastrigin,3,0.000000,0.559663,0.994957,0.674813,1.720615
3,1.765111,7.295407,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,2.350190
3,1.765111,0.500000,linear,150,50,rastrigin,3,0.000023,1.741387,1.989918,2.320639,1.117560
3,1.765111,4.545940,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,2.810510
3,1.287720,1.099883,linear,150,50,rastrigin,3,0.000000,1.057143,0.994959,1.014663,2.305025
3,1.507637,1.765111,linear,150,50,rastrigin,3,0.000000,0.559663,0.994957,0.722630,1.817420
3,1.287720,1.765111,linear,150,50,rastrigin,3,0.000000,0.746218,0.994957,1.345034,2.219255
3,2.066557,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.886730
3,2.066557,8.541316,linear,150,50,rastrigin,3,0.000000,0.000013,0.000000,0.397978,1.628670
3,1.765111,2.066557,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.667438,1.651355
3,2.066557,3.316448,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,2.403825
3,2.066557,2.066557,linear,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.569390,2.550535
3,1.287720,0.685363,linear,150,50,rastrigin,3,0.000000,2.300843,2.487398,1.720459,2.307455
3,1.507637,0.500000,linear,150,50,rastrigin,3,0.994957,2.737712,2.002503,2.591483,1.275095
3,1.765111,0.802409,linear,150,50,rastrigin,3,0.000000,1.430252,1.492437,1.796443,1.061920
3,1.507637,2.832683,linear,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.430829,2.494315
3,1.507637,1.287720,linear,150,50,rastrigin,3,0.000000,0.932773,0.994957,1.489117,2.117670
3,2.066557,0.585390,linear,150,50,rastrigin,3,0.000000,1.554623,1.989918,2.074554,0.933220
3,1.765111,0.585390,linear,150,50,rastrigin,3,0.000000,1.617095,1.989918,1.197046,0.764115
3,1.765111,3.316448,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,1.611020
3,1.765111,1.287720,linear,150,50,rastrigin,3,0.000000,0.746218,0.994957,0.860221,1.304655
3,1.287720,7.295407,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,1.008920
3,2.419483,0.939444,linear,150,50,rastrigin,3,0.000000,0.684033,0.994957,1.661162,1.066790
3,1.287720,2.832683,linear,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.474564,1.128675
3,1.765111,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,0.941435
3,2.419483,0.585390,linear,150,50,rastrigin,3,0.000000,1.368067,1.989916,1.541382,2.157470
3,1.507637,7.295407,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.337300
3,2.066557,0.939444,linear,150,50,rastrigin,3,0.000000,0.808403,0.994957,1.492436,1.365020
3,1.765111,8.541316,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.207780
3,1.287720,4.545940,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.294170
3,2.066557,1.507637,linear,150,50,rastrigin,3,0.000000,0.435294,0.994957,0.722630,1.317210
3,1.507637,0.802409,linear,150,50,rastrigin,3,0.994957,1.742516,1.989918,1.679934,1.601485
3,2.066557,2.419483,linear,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.553969,0.820530
3,2.419483,6.231237,linear,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.430829,0.911010
3,2.419483,1.507637,linear,150,50,rastrigin,3,0.000000,0.435294,0.994957,0.494985,1.420825
3,2.832683,1.099883,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.586518,0.987900
3,1.507637,3.316448,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.487427,0.886250
3,1.507637,4.545940,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,2.570630
3,2.419483,2.419483,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.145370
3,1.765111,2.419483,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.915955,1.146940
3,1.507637,2.066557,linear,150,50,rastrigin,3,0.000000,0.559663,0.994957,0.938641,1.397380
3,2.832683,0.685363,linear,150,50,rastrigin,3,0.000000,1.057142,1.492435,1.198088,1.339005
3,2.066557,3.882831,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,1.345260
3,2.419483,3.882831,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.400085
3,2.066557,10.000000,linear,150,50,rastrigin,3,0.000000,0.310968,0.000233,0.494956,1.032165
3,2.419483,10.000000,linear,150,50,rastrigin,3,0.000000,0.310973,0.000156,0.588619,1.451665
3,2.066557,6.231237,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.514030
3,2.066557,0.685363,linear,150,50,rastrigin,3,0.000000,1.678992,1.989918,2.339206,1.319585
3,1.765111,0.939444,linear,150,50,rastrigin,3,0.000000,2.300840,1.989922,2.449291,1.632350
3,1.765111,3.882831,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,1.348375
3,2.419483,1.765111,linear,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.580155,0.829490
3,2.832683,1.287720,linear,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.430829,0.743840
3,2.832683,4.545940,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,1.036625
3,2.832683,2.832683,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298488,1.608800
3,2.066557,1.765111,linear,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.659980,1.266870
3,2.066557,2.832683,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.306735
3,2.832683,1.765111,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.756085
3,3.316448,1.287720,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,0.823680
3,1.765111,10.000000,linear,150,50,rastrigin,3,0.000000,0.062199,0.000000,0.430823,1.664455
3,2.419483,7.295407,linear,150,50,rastrigin,3,0.000000,0.000001,0.000000,0.397983,1.625345
3,2.419483,0.685363,linear,150,50,rastrigin,3,0.000000,0.746218,0.994957,0.860222,1.709755
3,1.507637,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,1.271265
3,3.316448,0.802409,linear,150,50,rastrigin,3,0.000000,0.621848,0.994957,0.596975,1.128315
3,2.419483,0.500000,linear,150,50,rastrigin,3,0.000059,1.865550,1.989916,1.646944,0.896495
3,1.765111,6.231237,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,2.281335
3,2.419483,1.099883,linear,150,50,rastrigin,3,0.000000,0.497479,0.497478,1.085371,2.357020
3,2.066557,7.295407,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216844,1.019445
3,2.066557,1.099883,linear,150,50,rastrigin,3,0.000000,0.746218,0.994957,1.071602,2.022580
3,2.832683,7.295407,linear,150,50,rastrigin,3,0.000000,0.062200,0.000004,0.650534,2.167990
3,1.507637,8.541316,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,2.112390
3,2.419483,4.545940,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,1.187805
3,2.832683,1.507637,linear,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.455947,1.207145
3,1.765111,1.507637,linear,150,50,rastrigin,3,0.000000,0.559663,0.994957,0.722630,2.849670
3,2.066557,4.545940,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.501345
3,3.316448,3.316448,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,1.446340
3,3.316448,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298548,1.518520
3,3.882831,0.585390,linear,150,50,rastrigin,3,0.000000,0.684033,0.994957,0.800617,0.916000
3,2.419483,2.832683,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,1.968970
3,3.882831,1.507637,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,0.768930
3,2.832683,0.802409,linear,150,50,rastrigin,3,0.000000,1.119328,0.994957,1.652948,1.724360
3,3.882831,0.939444,linear,150,50,rastrigin,3,0.000000,0.435294,0.994957,0.650538,0.953320
3,2.832683,0.500000,linear,150,50,rastrigin,3,0.000000,1.243698,1.492437,1.570062,1.775365
3,3.316448,1.507637,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.177125
3,3.316448,2.066557,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.868640
3,2.832683,3.316448,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.231325
3,2.419483,2.066557,linear,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.455947,1.308035
3,2.832683,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.507331,1.957735
3,3.316448,0.939444,linear,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.455947,1.101920
3,2.419483,8.541316,linear,150,50,rastrigin,3,0.000000,0.311655,0.005833,0.588147,1.467975
3,3.316448,0.500000,linear,150,50,rastrigin,3,0.000000,1.119328,0.994959,1.307717,2.821275
3,3.316448,8.541316,linear,150,50,rastrigin,3,0.000023,0.375026,0.507729,0.497613,1.662815
3,2.419483,0.802409,linear,150,50,rastrigin,3,0.000000,0.994958,0.994958,1.512205,1.513390
3,2.832683,2.066557,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,1.715100
3,3.882831,2.419483,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.109790
3,2.419483,1.287720,linear,150,50,rastrigin,3,0.000000,0.310924,0.000000,0.494985,1.129650
3,3.882831,3.882831,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.396915
3,2.832683,8.541316,linear,150,50,rastrigin,3,0.000000,0.065633,0.000372,0.649188,1.041315
3,4.545940,1.099883,linear,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.455947,0.997100
3,2.419483,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.088400
3,3.882831,10.000000,linear,150,50,rastrigin,3,0.000250,0.526783,0.998951,0.734445,1.191595
3,4.545940,2.832683,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,0.974650
3,3.316448,6.231237,linear,150,50,rastrigin,3,0.000000,0.000010,0.000003,0.297761,1.034865
3,2.832683,0.939444,linear,150,50,rastrigin,3,0.000000,0.621848,0.994957,1.043520,0.884675
3,3.882831,6.231237,linear,150,50,rastrigin,3,0.000000,0.249019,0.000524,0.667338,1.415740
3,3.316448,3.882831,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.119565
3,4.545940,1.765111,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.160350
3,4.545940,0.685363,linear,150,50,rastrigin,3,0.000000,0.373109,0.497478,0.722630,1.386965
3,3.882831,1.099883,linear,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.430829,1.069900
3,3.882831,1.765111,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,1.365875
3,2.419483,3.316448,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,1.439665
3,3.882831,0.685363,linear,150,50,rastrigin,3,0.000000,0.684033,0.994957,0.968488,1.449415
3,2.832683,0.585390,linear,150,50,rastrigin,3,0.000000,1.741176,1.492437,1.818352,1.162330
3,4.545940,4.545940,linear,150,50,rastrigin,3,0.000000,0.000006,0.000007,0.298486,0.905955
3,3.316448,1.765111,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.507330,1.290005
3,3.316448,1.099883,linear,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.474564,0.825545
3,3.316448,0.585390,linear,150,50,rastrigin,3,0.000000,1.057142,0.994957,0.619356,0.928440
3,2.832683,10.000000,linear,150,50,rastrigin,3,0.000011,0.266222,0.010147,0.479702,0.979870
