n_leaders,a_factor,c_factor,convergence,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
3,1.765111,3.316448,linear,150,50,rosenbrock,3,0.000105,0.331075,0.236916,2.896100,0.625760
3,1.287720,1.099883,linear,150,50,rosenbrock,3,0.000276,1.101394,0.687171,2.389084,1.012500
3,2.832683,1.765111,linear,150,50,rosenbrock,3,0.010782,0.883849,0.826897,1.960505,0.648570
3,2.066557,3.882831,linear,150,50,rosenbrock,3,0.004027,0.382860,0.295672,1.672949,0.653220
3,2.419483,1.099883,linear,150,50,rosenbrock,3,0.029671,0.706341,0.462999,2.652661,0.683550
3,1.507637,0.685363,linear,150,50,rosenbrock,3,0.022893,1.400743,1.380189,2.828851,0.805965
3,2.832683,2.832683,linear,150,50,rosenbrock,3,0.000044,0.171816,0.191020,1.078480,0.800440
3,2.419483,7.295407,linear,150,50,rosenbrock,3,0.000079,0.618664,0.306203,2.171558,0.656195
3,1.507637,0.500000,linear,150,50,rosenbrock,3,0.006619,0.978924,1.044664,1.873113,0.729130
3,2.066557,2.419483,linear,150,50,rosenbrock,3,0.038781,0.237413,0.221114,2.656318,0.798695
3,2.419483,4.545940,linear,150,50,rosenbrock,3,0.002037,0.235321,0.295500,1.554932,0.740180
3,2.066557,6.231237,linear,150,50,rosenbrock,3,0.005596,0.421788,0.338113,3.026880,0.897725
3,0.585390,0.802409,linear,150,50,rosenbrock,3,0.000497,0.753076,0.656870,45.572781,0.761225
3,2.832683,5.322296,linear,150,50,rosenbrock,3,0.042446,0.258304,0.343244,1.784704,0.804085
3,2.832683,7.295407,linear,150,50,rosenbrock,3,0.000451,0.417978,0.544011,1.744365,0.876645
3,0.585390,4.545940,linear,150,50,rosenbrock,3,0.007751,0.368822,0.403078,2.224685,0.848735
3,0.802409,3.882831,linear,150,50,rosenbrock,3,0.011479,0.207380,0.190199,1.834649,1.000660
3,0.685363,1.507637,linear,150,50,rosenbrock,3,0.010214,1.401650,0.813004,2.585822,0.719875
3,0.500000,0.939444,linear,150,50,rosenbrock,3,0.041224,2.508894,2.158379,26.124218,0.862745
3,0.685363,5.322296,linear,150,50,rosenbrock,3,0.007727,0.880982,0.249026,3.035724,0.663780
3,0.685363,0.802409,linear,150,50,rosenbrock,3,0.000565,1.202631,1.049245,40.592457,0.791320
3,2.066557,10.000000,linear,150,50,rosenbrock,3,0.019667,1.303052,0.734764,3.801895,0.631870
3,2.419483,2.832683,linear,150,50,rosenbrock,3,0.000277,0.661820,0.278438,2.409020,0.801255
3,2.832683,3.316448,linear,150,50,rosenbrock,3,0.060894,0.692685,0.411279,1.879155,0.779460
3,3.316448,1.287720,linear,150,50,rosenbrock,3,0.015790,0.632353,0.321985,2.087032,0.664010
3,1.507637,0.802409,linear,150,50,rosenbrock,3,0.080395,1.094282,1.020204,1.974300,0.799800
3,0.802409,1.507637,linear,150,50,rosenbrock,3,0.007282,1.159065,0.984019,1.760277,0.784020
3,2.832683,0.939444,linear,150,50,rosenbrock,3,0.000010,0.372306,0.409279,2.382235,0.627935
3,3.316448,3.316448,linear,150,50,rosenbrock,3,0.002542,0.676426,0.399773,1.554994,0.627505
3,2.832683,1.507637,linear,150,50,rosenbrock,3,0.009097,0.335645,0.239820,2.491361,0.697350
3,0.685363,8.541316,linear,150,50,rosenbrock,3,0.006784,0.147971,0.195978,2.445609,0.861840
3,0.802409,6.231237,linear,150,50,rosenbrock,3,0.000331,0.186635,0.192183,1.805522,0.773040
3,3.316448,2.066557,linear,150,50,rosenbrock,3,0.003348,0.253534,0.243748,2.095053,0.811815
3,0.585390,1.287720,linear,150,50,rosenbrock,3,0.114180,0.925442,0.887609,29.268940,0.785985
3,0.685363,0.585390,linear,150,50,rosenbrock,3,0.043533,2.102515,2.015228,3.274993,0.605175
3,3.316448,5.322296,linear,150,50,rosenbrock,3,0.000582,0.886174,0.480347,2.070561,0.675440
3,1.287720,3.882831,linear,150,50,rosenbrock,3,0.011947,0.186261,0.227931,1.290644,0.635630
3,0.939444,8.541316,linear,150,50,rosenbrock,3,0.000514,0.125280,0.149485,1.551556,0.629555
3,1.099883,1.507637,linear,150,50,rosenbrock,3,0.002977,0.441700,0.558171,2.015590,0.678095
3,1.099883,0.500000,linear,150,50,rosenbrock,3,0.036604,1.241904,1.377242,2.436810,0.785725
3,0.585390,0.500000,linear,150,50,rosenbrock,3,0.000427,2.348178,2.844933,2.647074,0.798075
3,0.802409,10.000000,linear,150,50,rosenbrock,3,0.015154,0.341645,0.331155,0.926108,0.730150
3,0.585390,8.541316,linear,150,50,rosenbrock,3,0.000147,0.268820,0.256991,1.580261,0.838215
3,0.802409,0.685363,linear,150,50,rosenbrock,3,0.013272,1.470960,1.496130,2.358656,0.793260
3,0.585390,2.066557,linear,150,50,rosenbrock,3,0.072946,1.904873,1.859671,2.878594,0.807485
3,1.287720,0.685363,linear,150,50,rosenbrock,3,0.010309,1.839751,1.422258,3.015974,0.788420
3,3.882831,0.585390,linear,150,50,rosenbrock,3,0.000032,1.140215,0.723365,2.667352,0.751820
3,3.316448,8.541316,linear,150,50,rosenbrock,3,0.005576,1.780286,0.840209,3.151416,0.825595
3,1.099883,10.000000,linear,150,50,rosenbrock,3,0.002945,0.633006,0.421521,3.223962,0.637115
