selection,limit,mutation_dims,phi0,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
roulette wheel,140,1,1.606822,75,50,rastrigin,3,0.000000,0.000026,0.000025,0.000040,0.960540
roulette wheel,140,1,1.859271,75,50,rastrigin,3,0.000010,0.000053,0.000051,0.000104,0.956310
roulette wheel,130,1,1.728444,75,50,rastrigin,3,0.000000,0.000024,0.000024,0.000061,0.967635
roulette wheel,140,1,1.037155,75,50,rastrigin,3,0.000000,0.000007,0.000008,0.000027,1.022220
roulette wheel,130,1,1.493759,75,50,rastrigin,3,0.000000,0.000011,0.000009,0.000168,1.010170
roulette wheel,150,1,1.200103,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000006,0.997125
roulette wheel,150,1,0.578555,75,50,rastrigin,3,0.000000,0.000014,0.000012,0.000226,0.907935
roulette wheel,120,1,1.115658,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000006,1.585955
roulette wheel,150,1,0.500000,75,50,rastrigin,3,0.000000,0.000047,0.000021,0.000368,0.979765
roulette wheel,150,1,0.774630,75,50,rastrigin,3,0.000000,0.000021,0.000022,0.000458,0.872975
roulette wheel,140,1,0.774630,75,50,rastrigin,3,0.000002,0.000031,0.000031,0.000095,1.451430
roulette wheel,150,1,1.037155,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000010,0.950880
roulette wheel,150,1,0.896332,75,50,rastrigin,3,0.000000,0.000040,0.000047,0.000105,0.963775
roulette wheel,150,1,0.669452,75,50,rastrigin,3,0.000000,0.000030,0.000037,0.000137,1.032465
roulette wheel,150,1,1.388651,75,50,rastrigin,3,0.000000,0.000004,0.000005,0.000020,0.919770
roulette wheel,150,1,1.606822,75,50,rastrigin,3,0.000002,0.000018,0.000017,0.000069,0.887570
roulette wheel,140,1,1.388651,75,50,rastrigin,3,0.000000,0.000010,0.000009,0.000023,0.988770
roulette wheel,150,1,1.859271,75,50,rastrigin,3,0.000000,0.000046,0.000046,0.000228,0.924405
roulette wheel,140,1,0.537845,75,50,rastrigin,3,0.000000,0.000025,0.000013,0.001590,0.973735
roulette wheel,140,1,0.622346,75,50,rastrigin,3,0.000000,0.000041,0.000033,0.001060,0.989725
roulette wheel,130,1,2.000000,75,50,rastrigin,3,0.000004,0.000053,0.000051,0.000778,0.967770
roulette wheel,160,1,0.578555,75,50,rastrigin,3,0.000000,0.000038,0.000035,0.000148,0.955885
roulette wheel,160,1,0.669452,75,50,rastrigin,3,0.000000,0.000017,0.000006,0.000132,0.968755
roulette wheel,140,1,0.720123,75,50,rastrigin,3,0.000000,0.000028,0.000022,0.000143,0.986305
roulette wheel,160,1,0.896332,75,50,rastrigin,3,0.000000,0.000037,0.000038,0.000244,1.276085
roulette wheel,140,1,1.728444,75,50,rastrigin,3,0.000000,0.000018,0.000019,0.000688,0.884515
roulette wheel,140,1,0.964176,75,50,rastrigin,3,0.000000,0.000019,0.000011,0.000737,1.090200
roulette wheel,140,1,0.833262,75,50,rastrigin,3,0.000004,0.000061,0.000071,0.000710,1.107240
roulette wheel,160,1,0.774630,75,50,rastrigin,3,0.000002,0.000041,0.000019,0.000288,1.226360
roulette wheel,160,1,1.037155,75,50,rastrigin,3,0.000000,0.000005,0.000004,0.000017,1.008295
roulette wheel,140,1,2.000000,75,50,rastrigin,3,0.000002,0.000053,0.000040,0.000345,1.059310
roulette wheel,160,1,0.500000,75,50,rastrigin,3,0.000002,0.000048,0.000048,0.000992,1.154125
roulette wheel,150,1,1.290939,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000010,0.860265
roulette wheel,140,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000005,0.993735
roulette wheel,150,1,0.622346,75,50,rastrigin,3,0.000000,0.000054,0.000057,0.000091,0.880205
roulette wheel,160,1,1.200103,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000009,1.087665
roulette wheel,150,1,0.833262,75,50,rastrigin,3,0.000002,0.000051,0.000033,0.000215,0.902605
roulette wheel,160,1,1.388651,75,50,rastrigin,3,0.000000,0.000003,0.000003,0.000213,0.966125
roulette wheel,150,1,0.537845,75,50,rastrigin,3,0.000000,0.000037,0.000020,0.000258,0.946520
roulette wheel,150,1,1.115658,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000006,0.956340
roulette wheel,140,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000002,0.000007,1.045170
roulette wheel,150,1,0.964176,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000029,0.965570
roulette wheel,150,1,0.720123,75,50,rastrigin,3,0.000000,0.000026,0.000034,0.000083,0.960850
roulette wheel,150,1,1.493759,75,50,rastrigin,3,0.000000,0.000008,0.000008,0.000070,0.986815
roulette wheel,150,1,1.728444,75,50,rastrigin,3,0.000002,0.000039,0.000042,0.000151,1.003010
roulette wheel,140,1,1.493759,75,50,rastrigin,3,0.000000,0.000014,0.000011,0.000023,0.961265
roulette wheel,160,1,1.859271,75,50,rastrigin,3,0.000000,0.000046,0.000041,0.000261,0.929595
roulette wheel,160,1,1.606822,75,50,rastrigin,3,0.000000,0.000017,0.000015,0.000048,0.967190
roulette wheel,150,1,2.000000,75,50,rastrigin,3,0.000004,0.000108,0.000093,0.000853,1.005340
roulette wheel,170,1,0.500000,75,50,rastrigin,3,0.000000,0.000063,0.000065,0.007369,0.982475
roulette wheel,160,1,0.622346,75,50,rastrigin,3,0.000000,0.000042,0.000054,0.005605,1.030030
roulette wheel,170,1,0.578555,75,50,rastrigin,3,0.000002,0.000037,0.000035,0.000161,0.974450
roulette wheel,170,1,0.774630,75,50,rastrigin,3,0.000002,0.000022,0.000024,0.000186,0.904875
roulette wheel,160,1,0.720123,75,50,rastrigin,3,0.000000,0.000024,0.000017,0.000118,1.138340
roulette wheel,160,1,0.964176,75,50,rastrigin,3,0.000000,0.000021,0.000013,0.000325,1.139190
roulette wheel,170,1,0.669452,75,50,rastrigin,3,0.000000,0.000022,0.000024,0.000335,1.148285
roulette wheel,170,1,1.037155,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000008,0.863795
roulette wheel,160,1,0.833262,75,50,rastrigin,3,0.000000,0.000028,0.000029,0.000130,1.012000
roulette wheel,160,1,1.115658,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000015,1.027300
roulette wheel,160,1,0.537845,75,50,rastrigin,3,0.000002,0.000031,0.000028,0.000239,0.968235
roulette wheel,170,1,0.896332,75,50,rastrigin,3,0.000000,0.000023,0.000023,0.000073,1.325225
roulette wheel,170,1,1.388651,75,50,rastrigin,3,0.000000,0.000013,0.000010,0.000106,0.974355
roulette wheel,170,1,1.200103,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000011,1.041615
roulette wheel,170,1,1.606822,75,50,rastrigin,3,0.000000,0.000011,0.000010,0.000049,0.985025
roulette wheel,170,1,1.859271,75,50,rastrigin,3,0.000002,0.000038,0.000043,0.000146,0.891160
roulette wheel,160,1,1.290939,75,50,rastrigin,3,0.000000,0.000012,0.000012,0.000041,1.003950
roulette wheel,180,1,0.669452,75,50,rastrigin,3,0.000000,0.000032,0.000032,0.000237,0.882405
roulette wheel,180,1,0.578555,75,50,rastrigin,3,0.000000,0.000026,0.000033,0.000254,0.972880
roulette wheel,160,1,1.493759,75,50,rastrigin,3,0.000000,0.000009,0.000011,0.000019,1.136930
roulette wheel,180,1,0.500000,75,50,rastrigin,3,0.000000,0.000036,0.000050,0.000602,1.203885
roulette wheel,180,1,1.200103,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000012,0.946550
roulette wheel,180,1,1.606822,75,50,rastrigin,3,0.000000,0.000029,0.000028,0.000117,0.966630
roulette wheel,180,1,1.388651,75,50,rastrigin,3,0.000000,0.000006,0.000005,0.000037,1.050195
roulette wheel,170,1,0.537845,75,50,rastrigin,3,0.000000,0.000019,0.000013,0.000047,0.968460
roulette wheel,180,1,0.774630,75,50,rastrigin,3,0.000002,0.000027,0.000031,0.000101,1.250980
roulette wheel,180,1,0.896332,75,50,rastrigin,3,0.000002,0.000021,0.000018,0.000056,1.439275
roulette wheel,190,1,0.500000,75,50,rastrigin,3,0.000000,0.000018,0.000019,0.000052,1.111695
roulette wheel,170,1,1.493759,75,50,rastrigin,3,0.000000,0.000009,0.000010,0.000053,1.171190
roulette wheel,180,1,1.037155,75,50,rastrigin,3,0.000000,0.000007,0.000008,0.000050,1.407285
roulette wheel,190,1,0.578555,75,50,rastrigin,3,0.000000,0.000031,0.000031,0.000482,1.079040
roulette wheel,190,1,0.774630,75,50,rastrigin,3,0.000000,0.000028,0.000019,0.000214,1.388880
roulette wheel,170,1,0.622346,75,50,rastrigin,3,0.000000,0.000020,0.000019,0.000077,1.416755
roulette wheel,190,1,0.669452,75,50,rastrigin,3,0.000000,0.000031,0.000029,0.000120,0.973140
roulette wheel,160,1,2.000000,75,50,rastrigin,3,0.000000,0.000076,0.000060,0.000265,1.924520
roulette wheel,170,1,0.720123,75,50,rastrigin,3,0.000000,0.000028,0.000036,0.000084,0.988590
roulette wheel,170,1,0.833262,75,50,rastrigin,3,0.000000,0.000048,0.000046,0.000513,2.039745
roulette wheel,180,1,1.859271,75,50,rastrigin,3,0.000006,0.000033,0.000046,0.000171,0.899410
roulette wheel,170,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000010,0.895145
roulette wheel,190,1,0.896332,75,50,rastrigin,3,0.000002,0.000040,0.000031,0.000082,1.229690
roulette wheel,170,1,0.964176,75,50,rastrigin,3,0.000000,0.000012,0.000014,0.000059,1.021070
roulette wheel,170,1,1.115658,75,50,rastrigin,3,0.000000,0.000002,0.000000,0.000034,1.427795
roulette wheel,160,1,1.728444,75,50,rastrigin,3,0.000000,0.000034,0.000033,0.000122,1.239390
roulette wheel,170,1,1.728444,75,50,rastrigin,3,0.000000,0.000019,0.000016,0.000062,0.904435
roulette wheel,190,1,1.037155,75,50,rastrigin,3,0.000000,0.000004,0.000005,0.000010,0.968810
roulette wheel,180,1,0.622346,75,50,rastrigin,3,0.000000,0.000013,0.000008,0.000244,0.996105
roulette wheel,200,1,0.500000,75,50,rastrigin,3,0.000000,0.000066,0.000059,0.000486,1.177780
roulette wheel,190,1,1.200103,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000013,0.920960
roulette wheel,180,1,0.720123,75,50,rastrigin,3,0.000008,0.000043,0.000037,0.000184,1.392635
roulette wheel,180,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000002,0.000010,0.880525
roulette wheel,180,1,0.537845,75,50,rastrigin,3,0.000000,0.000023,0.000034,0.001209,0.990070
roulette wheel,190,1,1.388651,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000123,0.892350
roulette wheel,180,1,1.728444,75,50,rastrigin,3,0.000004,0.000039,0.000043,0.000310,0.958385
roulette wheel,180,1,0.833262,75,50,rastrigin,3,0.000000,0.000025,0.000016,0.000160,0.969405
roulette wheel,180,1,1.493759,75,50,rastrigin,3,0.000000,0.000005,0.000007,0.000017,0.998860
roulette wheel,190,1,1.606822,75,50,rastrigin,3,0.000002,0.000046,0.000033,0.000117,0.977860
roulette wheel,180,1,0.964176,75,50,rastrigin,3,0.000000,0.000005,0.000006,0.000019,0.982765
roulette wheel,190,1,0.537845,75,50,rastrigin,3,0.000000,0.000026,0.000034,0.000189,0.971600
roulette wheel,190,1,1.859271,75,50,rastrigin,3,0.000004,0.000044,0.000041,0.000073,0.861115
roulette wheel,180,1,1.115658,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000004,0.873505
roulette wheel,190,1,0.622346,75,50,rastrigin,3,0.000000,0.000011,0.000014,0.001554,0.905200
roulette wheel,170,1,2.000000,75,50,rastrigin,3,0.000002,0.000051,0.000036,0.000653,0.947110
roulette wheel,200,1,0.578555,75,50,rastrigin,3,0.000000,0.000051,0.000040,0.000192,0.859975
roulette wheel,190,1,0.833262,75,50,rastrigin,3,0.000000,0.000017,0.000015,0.000210,1.120795
roulette wheel,190,1,0.720123,75,50,rastrigin,3,0.000004,0.000027,0.000024,0.000037,0.879160
roulette wheel,200,1,0.669452,75,50,rastrigin,3,0.000002,0.000089,0.000083,0.000246,0.954010
roulette wheel,190,1,0.964176,75,50,rastrigin,3,0.000000,0.000015,0.000015,0.000027,0.992970
roulette wheel,200,1,1.388651,75,50,rastrigin,3,0.000000,0.000007,0.000006,0.000134,0.881175
roulette wheel,200,1,0.774630,75,50,rastrigin,3,0.000000,0.000018,0.000015,0.000218,1.083295
roulette wheel,200,1,1.037155,75,50,rastrigin,3,0.000000,0.000005,0.000005,0.000058,0.988715
roulette wheel,200,1,1.606822,75,50,rastrigin,3,0.000000,0.000008,0.000008,0.000025,0.936500
roulette wheel,200,1,1.200103,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000030,0.955575
roulette wheel,180,1,2.000000,75,50,rastrigin,3,0.000002,0.000075,0.000078,0.000215,1.150940
roulette wheel,200,1,1.859271,75,50,rastrigin,3,0.000004,0.000032,0.000031,0.000487,1.008655
roulette wheel,200,1,0.896332,75,50,rastrigin,3,0.000000,0.000116,0.000140,0.000390,1.476560
roulette wheel,190,1,1.115658,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000006,1.049225
roulette wheel,200,1,0.537845,75,50,rastrigin,3,0.000000,0.000053,0.000046,0.000427,0.974865
tournament 3,10,1,0.500000,75,50,rastrigin,3,0.003229,0.166195,0.149900,0.327833,0.918000
tournament 3,10,1,0.578555,75,50,rastrigin,3,0.023653,0.065455,0.063651,0.131462,0.924855
tournament 3,10,1,0.774630,75,50,rastrigin,3,0.002363,0.079815,0.085515,0.210891,0.906270
tournament 3,10,1,0.669452,75,50,rastrigin,3,0.009222,0.221658,0.283737,0.330899,0.976820
tournament 3,10,1,0.896332,75,50,rastrigin,3,0.032574,0.088416,0.098233,0.180598,0.974295
tournament 3,10,1,1.037155,75,50,rastrigin,3,0.004383,0.047789,0.049893,0.060955,0.980590
roulette wheel,190,1,1.728444,75,50,rastrigin,3,0.000000,0.000008,0.000008,0.000115,0.978075
tournament 3,10,1,1.200103,75,50,rastrigin,3,0.005856,0.062043,0.073062,0.057301,0.984905
tournament 3,10,1,1.388651,75,50,rastrigin,3,0.024189,0.120270,0.139954,0.125355,1.045740
roulette wheel,190,1,1.493759,75,50,rastrigin,3,0.000000,0.000010,0.000010,0.000074,1.171370
roulette wheel,190,1,2.000000,75,50,rastrigin,3,0.000002,0.000105,0.000128,0.000287,0.990230
roulette wheel,190,1,1.290939,75,50,rastrigin,3,0.000000,0.000005,0.000004,0.000011,1.836630
tournament 3,10,1,1.606822,75,50,rastrigin,3,0.007580,0.115545,0.133767,0.135480,0.982370
tournament 3,20,1,0.500000,75,50,rastrigin,3,0.000008,0.004257,0.005104,0.076142,0.957335
tournament 3,10,1,1.859271,75,50,rastrigin,3,0.035976,0.230342,0.234337,0.246184,0.975900
roulette wheel,200,1,0.622346,75,50,rastrigin,3,0.000006,0.000035,0.000036,0.000189,1.004950
tournament 3,20,1,0.578555,75,50,rastrigin,3,0.000023,0.000718,0.000667,0.003507,0.834240
tournament 3,20,1,0.669452,75,50,rastrigin,3,0.000011,0.002139,0.002674,0.005648,0.957245
roulette wheel,200,1,0.833262,75,50,rastrigin,3,0.000002,0.000059,0.000084,0.000504,0.990465
roulette wheel,200,1,1.493759,75,50,rastrigin,3,0.000000,0.000008,0.000010,0.000017,1.091775
tournament 3,20,1,0.896332,75,50,rastrigin,3,0.000031,0.001014,0.000674,0.011700,0.923745
roulette wheel,200,1,0.720123,75,50,rastrigin,3,0.000000,0.000015,0.000019,0.000075,1.184850
roulette wheel,200,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000034,0.985715
roulette wheel,200,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000006,1.283505
roulette wheel,200,1,2.000000,75,50,rastrigin,3,0.000000,0.000049,0.000053,0.000115,1.069760
roulette wheel,200,1,1.728444,75,50,rastrigin,3,0.000000,0.000008,0.000008,0.000046,1.154980
tournament 3,10,1,0.622346,75,50,rastrigin,3,0.003927,0.129106,0.160328,0.264551,0.857315
tournament 3,20,1,1.037155,75,50,rastrigin,3,0.000000,0.000042,0.000042,0.000202,1.007580
tournament 3,20,1,0.774630,75,50,rastrigin,3,0.000122,0.001510,0.001620,0.006893,1.506180
tournament 3,20,1,1.859271,75,50,rastrigin,3,0.000031,0.002052,0.002051,0.006527,1.293195
tournament 3,30,1,0.578555,75,50,rastrigin,3,0.000011,0.000105,0.000078,0.000452,1.105995
tournament 3,10,1,0.833262,75,50,rastrigin,3,0.004343,0.065791,0.063986,0.144999,1.140005
tournament 3,20,1,1.200103,75,50,rastrigin,3,0.000000,0.000027,0.000021,0.000126,1.248435
tournament 3,10,1,0.720123,75,50,rastrigin,3,0.005775,0.088490,0.088387,0.223018,1.119640
tournament 3,20,1,1.606822,75,50,rastrigin,3,0.000021,0.000338,0.000383,0.018519,0.831495
tournament 3,20,1,1.388651,75,50,rastrigin,3,0.000006,0.000090,0.000096,0.001325,1.104475
tournament 3,10,1,1.115658,75,50,rastrigin,3,0.003096,0.042859,0.043064,0.190199,1.177665
tournament 3,10,1,0.964176,75,50,rastrigin,3,0.002810,0.074544,0.079326,0.121915,1.298315
tournament 3,10,1,1.290939,75,50,rastrigin,3,0.001965,0.089642,0.089317,0.186079,1.008785
roulette wheel,200,1,0.964176,75,50,rastrigin,3,0.000000,0.000008,0.000008,0.000017,0.964415
tournament 3,10,1,1.493759,75,50,rastrigin,3,0.000839,0.105896,0.114266,0.113704,0.991115
tournament 3,30,1,0.500000,75,50,rastrigin,3,0.000034,0.001199,0.001500,0.002500,1.006980
tournament 3,10,1,1.728444,75,50,rastrigin,3,0.001492,0.161837,0.201900,0.316584,0.953475
tournament 3,10,1,2.000000,75,50,rastrigin,3,0.003511,0.225514,0.226802,0.360294,0.941225
tournament 3,10,1,0.537845,75,50,rastrigin,3,0.009655,0.048277,0.048128,0.124807,0.969560
tournament 3,20,1,0.622346,75,50,rastrigin,3,0.000019,0.001163,0.000683,0.010884,0.981045
tournament 3,20,1,0.720123,75,50,rastrigin,3,0.000093,0.001553,0.001484,0.006628,0.987255
tournament 3,20,1,0.964176,75,50,rastrigin,3,0.000013,0.000740,0.000933,0.001895,0.869735
tournament 3,30,1,0.669452,75,50,rastrigin,3,0.000008,0.000175,0.000153,0.000400,1.003975
tournament 3,30,1,1.606822,75,50,rastrigin,3,0.000004,0.000058,0.000036,0.000150,1.296070
tournament 3,30,1,0.774630,75,50,rastrigin,3,0.000000,0.000117,0.000136,0.000268,0.956670
tournament 3,30,1,0.896332,75,50,rastrigin,3,0.000008,0.000083,0.000088,0.000762,0.945295
tournament 3,30,1,1.037155,75,50,rastrigin,3,0.000000,0.000006,0.000005,0.000038,0.969005
tournament 3,30,1,1.200103,75,50,rastrigin,3,0.000000,0.000005,0.000006,0.000117,0.883125
tournament 3,30,1,1.859271,75,50,rastrigin,3,0.000002,0.000078,0.000086,0.000298,0.836150
tournament 3,20,1,0.537845,75,50,rastrigin,3,0.000088,0.000812,0.001000,0.007471,0.855300
tournament 3,20,1,1.115658,75,50,rastrigin,3,0.000000,0.000016,0.000014,0.000689,0.903430
tournament 3,30,1,1.388651,75,50,rastrigin,3,0.000000,0.000018,0.000010,0.000084,1.014115
tournament 3,20,1,2.000000,75,50,rastrigin,3,0.000126,0.006852,0.007112,0.068418,0.993045
tournament 3,20,1,0.833262,75,50,rastrigin,3,0.000013,0.001420,0.000927,0.003837,1.007415
tournament 3,30,1,0.622346,75,50,rastrigin,3,0.000000,0.000217,0.000307,0.001000,0.874370
tournament 3,40,1,0.500000,75,50,rastrigin,3,0.000006,0.000287,0.000289,0.001345,0.943835
tournament 3,20,1,1.728444,75,50,rastrigin,3,0.000055,0.001053,0.001126,0.006847,0.815880
tournament 3,20,1,1.290939,75,50,rastrigin,3,0.000000,0.000079,0.000049,0.000323,0.959935
tournament 3,40,1,0.578555,75,50,rastrigin,3,0.000000,0.000097,0.000104,0.000178,0.964005
tournament 3,40,1,1.037155,75,50,rastrigin,3,0.000000,0.000004,0.000005,0.000012,0.842160
tournament 3,20,1,1.493759,75,50,rastrigin,3,0.000008,0.000207,0.000239,0.000410,0.924030
tournament 3,40,1,0.669452,75,50,rastrigin,3,0.000000,0.000113,0.000107,0.000379,0.952640
tournament 3,40,1,0.774630,75,50,rastrigin,3,0.000000,0.000064,0.000057,0.000298,0.952505
tournament 3,40,1,0.896332,75,50,rastrigin,3,0.000002,0.000067,0.000043,0.000468,0.949080
tournament 3,40,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000001,0.000007,0.992010
tournament 3,40,1,1.388651,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000017,0.812420
tournament 3,40,1,1.606822,75,50,rastrigin,3,0.000000,0.000018,0.000012,0.000124,0.810660
tournament 3,30,1,0.964176,75,50,rastrigin,3,0.000000,0.000025,0.000025,0.000327,1.029540
tournament 3,50,1,0.669452,75,50,rastrigin,3,0.000004,0.000055,0.000064,0.002833,0.855495
tournament 3,30,1,0.720123,75,50,rastrigin,3,0.000008,0.000148,0.000114,0.000576,0.923710
tournament 3,40,1,1.859271,75,50,rastrigin,3,0.000000,0.000080,0.000120,0.000168,0.984215
tournament 3,50,1,0.500000,75,50,rastrigin,3,0.000000,0.000254,0.000275,0.001789,0.984965
tournament 3,50,1,0.578555,75,50,rastrigin,3,0.000004,0.000053,0.000064,0.000525,0.999415
tournament 3,50,1,1.388651,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000018,1.002310
tournament 3,30,1,2.000000,75,50,rastrigin,3,0.000019,0.000354,0.000284,0.001883,0.923130
tournament 3,30,1,0.537845,75,50,rastrigin,3,0.000000,0.000267,0.000270,0.010761,1.002025
tournament 3,50,1,0.896332,75,50,rastrigin,3,0.000002,0.000031,0.000031,0.000180,1.006980
tournament 3,30,1,0.833262,75,50,rastrigin,3,0.000006,0.000115,0.000092,0.002184,1.239770
tournament 3,60,1,0.500000,75,50,rastrigin,3,0.000025,0.000328,0.000246,0.002297,1.092205
tournament 3,50,1,1.200103,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000011,0.995500
tournament 3,30,1,1.290939,75,50,rastrigin,3,0.000000,0.000005,0.000003,0.000012,1.249635
tournament 3,50,1,1.037155,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000083,1.073495
tournament 3,40,1,0.622346,75,50,rastrigin,3,0.000008,0.000035,0.000046,0.000221,1.296265
tournament 3,40,1,0.833262,75,50,rastrigin,3,0.000004,0.000061,0.000042,0.000351,1.189015
tournament 3,50,1,1.606822,75,50,rastrigin,3,0.000000,0.000016,0.000013,0.000045,0.826360
tournament 3,40,1,0.537845,75,50,rastrigin,3,0.000000,0.000134,0.000150,0.001866,1.087700
tournament 3,30,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000001,0.000004,0.801560
tournament 3,30,1,1.728444,75,50,rastrigin,3,0.000006,0.000077,0.000097,0.000774,1.251620
tournament 3,30,1,1.493759,75,50,rastrigin,3,0.000000,0.000014,0.000017,0.000037,0.809890
tournament 3,50,1,0.774630,75,50,rastrigin,3,0.000002,0.000089,0.000079,0.000407,0.879510
tournament 3,40,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000021,0.931910
tournament 3,40,1,1.493759,75,50,rastrigin,3,0.000000,0.000007,0.000009,0.000017,0.867460
tournament 3,50,1,1.859271,75,50,rastrigin,3,0.000002,0.000037,0.000046,0.000187,1.275515
tournament 3,40,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000018,0.939985
tournament 3,50,1,0.720123,75,50,rastrigin,3,0.000002,0.000055,0.000043,0.000480,0.805865
tournament 3,40,1,2.000000,75,50,rastrigin,3,0.000000,0.000070,0.000086,0.000310,0.815155
tournament 3,60,1,0.578555,75,50,rastrigin,3,0.000002,0.000061,0.000063,0.001134,0.962670
tournament 3,50,1,1.728444,75,50,rastrigin,3,0.000000,0.000047,0.000041,0.000219,0.805605
tournament 3,60,1,1.388651,75,50,rastrigin,3,0.000000,0.000006,0.000006,0.000015,0.813085
tournament 3,40,1,1.728444,75,50,rastrigin,3,0.000004,0.000025,0.000028,0.000135,1.217310
tournament 3,60,1,0.774630,75,50,rastrigin,3,0.000002,0.000072,0.000077,0.000482,1.117665
tournament 3,50,1,1.493759,75,50,rastrigin,3,0.000000,0.000008,0.000008,0.000085,1.016225
tournament 3,40,1,0.720123,75,50,rastrigin,3,0.000000,0.000077,0.000050,0.000247,1.827625
tournament 3,40,1,0.964176,75,50,rastrigin,3,0.000000,0.000013,0.000009,0.000044,1.858820
tournament 3,60,1,1.859271,75,50,rastrigin,3,0.000004,0.000033,0.000041,0.000094,0.811250
tournament 3,60,1,0.669452,75,50,rastrigin,3,0.000000,0.000049,0.000053,0.000785,1.505955
tournament 3,70,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000029,0.833015
tournament 3,60,1,0.537845,75,50,rastrigin,3,0.000000,0.000103,0.000048,0.002442,0.945280
tournament 3,70,1,0.500000,75,50,rastrigin,3,0.000002,0.000356,0.000344,0.000819,0.947645
tournament 3,70,1,1.388651,75,50,rastrigin,3,0.000000,0.000005,0.000004,0.000028,0.834255
tournament 3,70,1,0.578555,75,50,rastrigin,3,0.000000,0.000064,0.000060,0.000432,0.950930
tournament 3,70,1,0.774630,75,50,rastrigin,3,0.000000,0.000051,0.000045,0.000455,0.946830
tournament 3,50,1,0.833262,75,50,rastrigin,3,0.000000,0.000043,0.000057,0.000350,0.888915
tournament 3,70,1,1.606822,75,50,rastrigin,3,0.000000,0.000016,0.000010,0.000033,0.819115
tournament 3,70,1,0.669452,75,50,rastrigin,3,0.000000,0.000049,0.000051,0.000103,1.027880
tournament 3,60,1,0.896332,75,50,rastrigin,3,0.000004,0.000051,0.000042,0.002778,1.532715
tournament 3,50,1,0.537845,75,50,rastrigin,3,0.000000,0.000135,0.000143,0.001471,1.653360
tournament 3,50,1,0.964176,75,50,rastrigin,3,0.000000,0.000031,0.000029,0.000148,1.446535
tournament 3,80,1,0.500000,75,50,rastrigin,3,0.000008,0.000167,0.000127,0.000692,0.927000
tournament 3,60,1,1.606822,75,50,rastrigin,3,0.000000,0.000027,0.000023,0.000085,1.582625
tournament 3,70,1,0.896332,75,50,rastrigin,3,0.000004,0.000073,0.000042,0.000320,1.841040
tournament 3,50,1,1.290939,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000010,1.394150
tournament 3,70,1,1.037155,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000016,1.938315
tournament 3,80,1,0.578555,75,50,rastrigin,3,0.000004,0.000147,0.000195,0.000771,1.184030
tournament 3,80,1,0.669452,75,50,rastrigin,3,0.000002,0.000165,0.000109,0.000752,0.798410
tournament 3,60,1,1.037155,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000018,1.598365
tournament 3,50,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000005,1.682115
tournament 3,70,1,1.859271,75,50,rastrigin,3,0.000010,0.000053,0.000059,0.000279,1.402460
tournament 3,60,1,1.493759,75,50,rastrigin,3,0.000000,0.000007,0.000009,0.001028,0.821080
tournament 3,80,1,0.774630,75,50,rastrigin,3,0.000004,0.000051,0.000049,0.000813,0.800840
tournament 3,60,1,0.833262,75,50,rastrigin,3,0.000000,0.000044,0.000049,0.000196,0.787655
tournament 3,50,1,0.622346,75,50,rastrigin,3,0.000017,0.000158,0.000181,0.000343,1.746740
tournament 3,60,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000012,1.953270
