selection,limit,mutation_dims,phi0,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
tournament 3,180,1,1.606822,75,50,rosenbrock,3,0.004593,0.041799,0.051656,0.048129,0.728160
tournament 5,10,1,0.537845,75,50,rosenbrock,3,0.025583,0.232197,0.301607,0.189414,0.811685
tournament 5,20,1,0.578555,75,50,rosenbrock,3,0.009160,0.087225,0.109609,0.152306,0.806805
tournament 5,70,1,1.606822,75,50,rosenbrock,3,0.006392,0.064312,0.088591,0.051503,0.788450
tournament 5,10,1,0.833262,75,50,rosenbrock,3,0.035636,0.170829,0.211255,0.233203,0.759595
tournament 5,70,1,1.859271,75,50,rosenbrock,3,0.005002,0.162473,0.172855,0.165814,0.861720
tournament 5,40,1,1.859271,75,50,rosenbrock,3,0.013073,0.129776,0.135917,0.172762,0.623615
tournament 5,40,1,0.720123,75,50,rosenbrock,3,0.001341,0.028914,0.029722,0.038598,0.643905
tournament 5,40,1,0.964176,75,50,rosenbrock,3,0.003808,0.038385,0.035809,0.070407,0.652385
tournament 5,20,1,0.537845,75,50,rosenbrock,3,0.010154,0.061176,0.056941,0.075239,0.717450
tournament 3,150,1,0.720123,75,50,rosenbrock,3,0.002988,0.029437,0.032948,0.037772,0.733625
tournament 5,10,1,1.493759,75,50,rosenbrock,3,0.023201,0.330594,0.345181,0.407675,0.793465
tournament 5,10,1,0.964176,75,50,rosenbrock,3,0.036075,0.283970,0.326970,0.207095,0.803215
tournament 3,180,1,2.000000,75,50,rosenbrock,3,0.011236,0.118261,0.161144,0.094743,0.578495
tournament 5,50,1,0.500000,75,50,rosenbrock,3,0.005717,0.033958,0.032202,0.054393,0.809740
tournament 5,80,1,0.578555,75,50,rosenbrock,3,0.005530,0.023929,0.030135,0.052560,1.114085
tournament 5,50,1,1.388651,75,50,rosenbrock,3,0.005234,0.085185,0.117433,0.103045,0.654220
tournament 5,50,1,0.669452,75,50,rosenbrock,3,0.000773,0.028802,0.035736,0.034363,0.791005
tournament 5,70,1,1.493759,75,50,rosenbrock,3,0.025667,0.089800,0.102567,0.123390,0.767310
tournament 3,150,1,0.964176,75,50,rosenbrock,3,0.002736,0.031361,0.032847,0.042796,0.600525
tournament 5,50,1,0.774630,75,50,rosenbrock,3,0.009208,0.034560,0.034644,0.071687,0.844595
tournament 5,40,1,1.115658,75,50,rosenbrock,3,0.019697,0.079295,0.064813,0.151833,0.795920
tournament 5,50,1,1.200103,75,50,rosenbrock,3,0.003289,0.057753,0.063009,0.065386,0.809370
tournament 5,30,1,0.774630,75,50,rosenbrock,3,0.005032,0.048730,0.053911,0.085967,0.630690
tournament 5,50,1,1.859271,75,50,rosenbrock,3,0.003407,0.054999,0.062231,0.129062,0.779705
tournament 5,70,1,2.000000,75,50,rosenbrock,3,0.002033,0.083493,0.114195,0.123885,0.792120
tournament 5,40,1,1.290939,75,50,rosenbrock,3,0.007866,0.087755,0.074461,0.104245,0.794605
tournament 5,90,1,0.774630,75,50,rosenbrock,3,0.007001,0.029882,0.031496,0.031883,0.776800
tournament 5,80,1,1.606822,75,50,rosenbrock,3,0.004890,0.062044,0.073342,0.083794,1.296040
tournament 5,60,1,1.037155,75,50,rosenbrock,3,0.003259,0.038678,0.052399,0.047285,0.655685
tournament 5,60,1,0.896332,75,50,rosenbrock,3,0.000743,0.019038,0.017946,0.061475,0.663515
tournament 5,90,1,0.896332,75,50,rosenbrock,3,0.004593,0.039760,0.048828,0.041946,0.799200
tournament 5,20,1,1.290939,75,50,rosenbrock,3,0.002705,0.120334,0.129825,0.178089,0.687945
tournament 5,30,1,0.537845,75,50,rosenbrock,3,0.003696,0.027088,0.030479,0.056820,0.641840
tournament 5,20,1,1.115658,75,50,rosenbrock,3,0.012490,0.183568,0.205013,0.224333,0.791970
tournament 5,60,1,1.200103,75,50,rosenbrock,3,0.001649,0.035899,0.038866,0.090701,0.793655
tournament 3,190,1,1.493759,75,50,rosenbrock,3,0.004099,0.049062,0.061798,0.079247,0.728380
tournament 5,50,1,1.728444,75,50,rosenbrock,3,0.009693,0.057586,0.069291,0.080177,0.622180
tournament 5,60,1,1.606822,75,50,rosenbrock,3,0.011047,0.098922,0.130857,0.109407,0.643695
tournament 5,20,1,2.000000,75,50,rosenbrock,3,0.108786,0.286463,0.290471,0.333583,0.793195
tournament 3,160,1,0.964176,75,50,rosenbrock,3,0.009997,0.042748,0.047169,0.065625,0.727605
tournament 5,30,1,1.606822,75,50,rosenbrock,3,0.003763,0.100882,0.110938,0.136763,0.915765
tournament 5,90,1,1.037155,75,50,rosenbrock,3,0.002030,0.033932,0.038871,0.038960,1.166680
tournament 5,30,1,1.290939,75,50,rosenbrock,3,0.012118,0.129953,0.147144,0.183162,0.648260
tournament 5,70,1,0.669452,75,50,rosenbrock,3,0.004319,0.024385,0.032018,0.044542,0.625735
tournament 5,70,1,0.500000,75,50,rosenbrock,3,0.001054,0.030493,0.020389,0.068571,0.670280
tournament 5,60,1,1.859271,75,50,rosenbrock,3,0.004441,0.071277,0.096663,0.058344,0.782760
tournament 5,30,1,0.720123,75,50,rosenbrock,3,0.005953,0.055229,0.071204,0.096143,0.671160
tournament 5,70,1,0.578555,75,50,rosenbrock,3,0.000723,0.018168,0.017629,0.041540,0.810315
tournament 5,30,1,0.964176,75,50,rosenbrock,3,0.004409,0.101876,0.119362,0.103659,0.858535
tournament 5,100,1,0.896332,75,50,rosenbrock,3,0.002568,0.020078,0.028491,0.040656,0.699720
tournament 5,70,1,0.774630,75,50,rosenbrock,3,0.002631,0.027471,0.030920,0.042347,0.798380
tournament 3,150,1,1.115658,75,50,rosenbrock,3,0.008723,0.046711,0.056302,0.042225,0.734900
tournament 3,200,1,1.115658,75,50,rosenbrock,3,0.003064,0.034013,0.038532,0.067927,0.743325
tournament 3,200,1,2.000000,75,50,rosenbrock,3,0.004268,0.064960,0.065556,0.124891,0.605275
tournament 5,60,1,1.493759,75,50,rosenbrock,3,0.005479,0.057171,0.072386,0.115218,0.636200
tournament 5,70,1,1.200103,75,50,rosenbrock,3,0.010330,0.043609,0.050889,0.035411,0.647875
tournament 5,60,1,1.290939,75,50,rosenbrock,3,0.002209,0.044565,0.059290,0.116388,0.750200
tournament 3,140,1,1.728444,75,50,rosenbrock,3,0.011054,0.077290,0.090991,0.099343,0.729950
tournament 5,30,1,2.000000,75,50,rosenbrock,3,0.018834,0.183596,0.236462,0.188199,0.690400
tournament 5,40,1,0.537845,75,50,rosenbrock,3,0.008616,0.030196,0.032371,0.057469,0.798230
tournament 5,20,1,0.669452,75,50,rosenbrock,3,0.020750,0.061859,0.053113,0.070380,0.795105
tournament 5,40,1,0.622346,75,50,rosenbrock,3,0.018395,0.040705,0.040398,0.058269,0.679835
tournament 5,80,1,0.500000,75,50,rosenbrock,3,0.001921,0.011040,0.014446,0.041176,0.813540
tournament 5,80,1,0.669452,75,50,rosenbrock,3,0.003766,0.026687,0.024152,0.047348,0.625460
tournament 5,100,1,1.200103,75,50,rosenbrock,3,0.000466,0.038345,0.046924,0.064178,1.258305
tournament 5,90,1,0.964176,75,50,rosenbrock,3,0.005841,0.042010,0.043169,0.043083,1.420005
tournament 5,80,1,1.037155,75,50,rosenbrock,3,0.002934,0.034676,0.029888,0.103325,0.623430
tournament 5,110,1,1.388651,75,50,rosenbrock,3,0.005296,0.046276,0.055350,0.094173,0.678695
tournament 5,100,1,1.388651,75,50,rosenbrock,3,0.012527,0.063513,0.077881,0.089374,1.305595
tournament 5,80,1,1.859271,75,50,rosenbrock,3,0.003402,0.061492,0.060629,0.086414,0.657610
tournament 5,80,1,0.774630,75,50,rosenbrock,3,0.006474,0.020582,0.021782,0.064836,0.828965
tournament 5,80,1,0.896332,75,50,rosenbrock,3,0.008279,0.034906,0.038207,0.046710,0.808700
tournament 5,40,1,1.388651,75,50,rosenbrock,3,0.015197,0.126591,0.148041,0.106399,1.128895
tournament 5,80,1,1.200103,75,50,rosenbrock,3,0.001188,0.027481,0.027115,0.052786,0.788120
tournament 5,10,1,1.290939,75,50,rosenbrock,3,0.008973,0.337124,0.410390,0.374634,0.804595
tournament 5,10,1,2.000000,75,50,rosenbrock,3,0.021040,0.563412,0.822017,0.775181,0.799855
tournament 5,40,1,0.833262,75,50,rosenbrock,3,0.001486,0.058064,0.063638,0.061951,0.825525
tournament 5,50,1,0.578555,75,50,rosenbrock,3,0.001104,0.022201,0.022528,0.038121,0.799380
tournament 5,70,1,0.537845,75,50,rosenbrock,3,0.001844,0.015557,0.016889,0.041599,1.251915
tournament 5,110,1,1.606822,75,50,rosenbrock,3,0.004378,0.054064,0.066066,0.061877,0.721705
tournament 5,70,1,1.728444,75,50,rosenbrock,3,0.010778,0.066434,0.058758,0.087691,0.639730
tournament 5,60,1,0.500000,75,50,rosenbrock,3,0.002996,0.035744,0.037235,0.037198,0.630120
tournament 5,40,1,2.000000,75,50,rosenbrock,3,0.005888,0.143073,0.160594,0.302807,0.661515
tournament 5,90,1,0.578555,75,50,rosenbrock,3,0.000904,0.019845,0.021043,0.059090,0.685880
tournament 5,90,1,0.500000,75,50,rosenbrock,3,0.002060,0.021633,0.028296,0.038187,0.792330
tournament 5,50,1,0.896332,75,50,rosenbrock,3,0.002919,0.041711,0.052740,0.041421,0.802160
tournament 5,20,1,0.622346,75,50,rosenbrock,3,0.007656,0.063456,0.072812,0.055244,0.814635
tournament 5,90,1,0.669452,75,50,rosenbrock,3,0.006670,0.028311,0.031476,0.058882,0.653140
tournament 5,90,1,1.200103,75,50,rosenbrock,3,0.006686,0.028852,0.028364,0.050036,0.621470
tournament 5,90,1,1.606822,75,50,rosenbrock,3,0.011030,0.074229,0.074484,0.097805,0.619155
tournament 5,60,1,0.578555,75,50,rosenbrock,3,0.006422,0.036171,0.044078,0.091048,0.789180
tournament 5,120,1,0.896332,75,50,rosenbrock,3,0.008260,0.017419,0.016107,0.015539,0.746170
tournament 5,60,1,0.774630,75,50,rosenbrock,3,0.004288,0.030617,0.037041,0.034001,0.784545
tournament 5,50,1,0.537845,75,50,rosenbrock,3,0.002681,0.029717,0.033233,0.024694,0.799450
tournament 5,80,1,0.622346,75,50,rosenbrock,3,0.004977,0.028354,0.027763,0.039118,0.799350
tournament 5,100,1,1.493759,75,50,rosenbrock,3,0.000834,0.061504,0.077515,0.066874,0.897475
tournament 5,90,1,1.859271,75,50,rosenbrock,3,0.002262,0.074241,0.094455,0.097568,0.634420
tournament 5,50,1,1.493759,75,50,rosenbrock,3,0.001127,0.081598,0.122805,0.114133,0.794580
tournament 5,50,1,0.720123,75,50,rosenbrock,3,0.001390,0.020284,0.019826,0.048018,0.788580
tournament 5,110,1,1.728444,75,50,rosenbrock,3,0.011584,0.049035,0.055081,0.071802,0.795400
tournament 5,30,1,0.833262,75,50,rosenbrock,3,0.013589,0.057545,0.067477,0.129847,0.653460
tournament 5,90,1,0.833262,75,50,rosenbrock,3,0.000631,0.035555,0.045312,0.100719,0.634825
tournament 5,50,1,0.833262,75,50,rosenbrock,3,0.004110,0.018552,0.021884,0.039771,0.786385
tournament 5,100,1,0.578555,75,50,rosenbrock,3,0.002766,0.025246,0.031399,0.036243,0.789530
tournament 5,50,1,1.290939,75,50,rosenbrock,3,0.001703,0.052745,0.060891,0.095512,0.810040
tournament 5,100,1,0.669452,75,50,rosenbrock,3,0.000857,0.018930,0.022090,0.057645,0.779410
tournament 5,50,1,2.000000,75,50,rosenbrock,3,0.015472,0.083505,0.096303,0.121154,0.789045
tournament 5,60,1,1.115658,75,50,rosenbrock,3,0.003975,0.055617,0.056472,0.086969,0.694350
tournament 5,130,1,0.500000,75,50,rosenbrock,3,0.003613,0.022931,0.022252,0.043167,0.788955
tournament 5,100,1,1.037155,75,50,rosenbrock,3,0.003274,0.034413,0.042476,0.045142,0.648435
tournament 5,60,1,0.964176,75,50,rosenbrock,3,0.001786,0.045187,0.054575,0.073427,0.665910
tournament 5,90,1,1.290939,75,50,rosenbrock,3,0.004303,0.032270,0.039450,0.044450,0.799605
tournament 5,50,1,1.115658,75,50,rosenbrock,3,0.002929,0.042374,0.041348,0.102367,0.631225
tournament 5,60,1,1.728444,75,50,rosenbrock,3,0.004657,0.055951,0.068003,0.066133,0.658445
tournament 5,100,1,1.606822,75,50,rosenbrock,3,0.001253,0.064521,0.071497,0.104515,0.715000
tournament 3,200,1,0.833262,75,50,rosenbrock,3,0.003526,0.022403,0.028432,0.022346,0.734425
tournament 5,40,1,1.728444,75,50,rosenbrock,3,0.032271,0.116180,0.144884,0.159775,0.763945
tournament 5,130,1,0.578555,75,50,rosenbrock,3,0.001777,0.017422,0.020721,0.033162,0.793885
tournament 5,60,1,0.833262,75,50,rosenbrock,3,0.000850,0.037265,0.047299,0.034724,0.933010
tournament 5,100,1,1.859271,75,50,rosenbrock,3,0.010064,0.050254,0.056475,0.101499,0.695815
tournament 5,110,1,0.578555,75,50,rosenbrock,3,0.002333,0.017476,0.021757,0.017226,0.626410
tournament 5,60,1,2.000000,75,50,rosenbrock,3,0.002226,0.066695,0.081319,0.187048,0.651155
tournament 5,110,1,0.500000,75,50,rosenbrock,3,0.001352,0.033264,0.043016,0.064512,0.794790
tournament 5,30,1,1.728444,75,50,rosenbrock,3,0.016006,0.143006,0.146187,0.259566,0.789295
tournament 5,90,1,1.115658,75,50,rosenbrock,3,0.004898,0.032561,0.048507,0.049170,0.789845
tournament 5,20,1,0.774630,75,50,rosenbrock,3,0.002075,0.090136,0.096939,0.086572,0.695450
tournament 5,100,1,0.964176,75,50,rosenbrock,3,0.002111,0.015791,0.015200,0.030476,0.645485
tournament 5,100,1,0.720123,75,50,rosenbrock,3,0.001851,0.030394,0.039134,0.043687,0.845140
tournament 5,70,1,0.622346,75,50,rosenbrock,3,0.008024,0.033730,0.032875,0.067796,0.789725
tournament 5,110,1,0.774630,75,50,rosenbrock,3,0.003488,0.019579,0.020010,0.041795,0.788635
tournament 5,70,1,0.833262,75,50,rosenbrock,3,0.001525,0.021925,0.018364,0.040108,0.794815
tournament 5,110,1,0.896332,75,50,rosenbrock,3,0.002484,0.028983,0.043667,0.024307,0.787615
tournament 5,100,1,1.115658,75,50,rosenbrock,3,0.001282,0.023700,0.016286,0.052394,0.932020
tournament 5,140,1,1.200103,75,50,rosenbrock,3,0.001314,0.021604,0.028723,0.038872,0.780065
tournament 5,70,1,1.290939,75,50,rosenbrock,3,0.001904,0.042013,0.055762,0.068937,0.667135
tournament 5,120,1,0.500000,75,50,rosenbrock,3,0.000548,0.018349,0.022725,0.064282,0.659465
tournament 5,120,1,0.578555,75,50,rosenbrock,3,0.008112,0.029335,0.036278,0.028770,0.654425
tournament 3,180,1,1.728444,75,50,rosenbrock,3,0.002171,0.052241,0.053554,0.108162,0.731155
tournament 5,80,1,1.388651,75,50,rosenbrock,3,0.000148,0.057276,0.054750,0.082645,0.785210
tournament 5,100,1,1.728444,75,50,rosenbrock,3,0.018032,0.068197,0.076564,0.078721,0.920930
tournament 5,110,1,1.859271,75,50,rosenbrock,3,0.008873,0.062543,0.075928,0.093331,0.794460
tournament 5,120,1,0.669452,75,50,rosenbrock,3,0.003412,0.029820,0.022313,0.071139,0.683805
tournament 5,120,1,0.774630,75,50,rosenbrock,3,0.003247,0.027732,0.029681,0.048117,0.644725
tournament 5,80,1,0.720123,75,50,rosenbrock,3,0.000404,0.022827,0.025371,0.056769,0.740895
tournament 5,100,1,2.000000,75,50,rosenbrock,3,0.005265,0.061535,0.072758,0.060704,0.801840
tournament 5,80,1,1.115658,75,50,rosenbrock,3,0.003163,0.027073,0.038320,0.059832,0.670410
tournament 5,80,1,0.537845,75,50,rosenbrock,3,0.004705,0.028652,0.037772,0.046362,0.802820
tournament 5,100,1,1.290939,75,50,rosenbrock,3,0.005558,0.021467,0.025955,0.028610,0.787595
tournament 5,80,1,2.000000,75,50,rosenbrock,3,0.008337,0.071239,0.080918,0.156110,0.630165
tournament 5,110,1,1.493759,75,50,rosenbrock,3,0.009126,0.044596,0.058198,0.141158,0.665920
tournament 5,150,1,1.200103,75,50,rosenbrock,3,0.005347,0.044127,0.058752,0.046079,0.745445
tournament 5,60,1,0.669452,75,50,rosenbrock,3,0.001397,0.023310,0.026259,0.032876,0.798970
tournament 5,80,1,0.964176,75,50,rosenbrock,3,0.000018,0.014432,0.014787,0.028624,0.792460
tournament 5,40,1,1.493759,75,50,rosenbrock,3,0.006813,0.064621,0.091747,0.149322,0.788750
tournament 5,80,1,1.290939,75,50,rosenbrock,3,0.019650,0.051250,0.066758,0.081467,0.782460
tournament 5,90,1,1.388651,75,50,rosenbrock,3,0.001240,0.027736,0.035224,0.213522,0.777845
tournament 5,150,1,1.859271,75,50,rosenbrock,3,0.004239,0.048949,0.056163,0.064115,0.770620
tournament 5,120,1,1.388651,75,50,rosenbrock,3,0.000991,0.044216,0.045370,0.089368,0.729390
tournament 5,100,1,0.500000,75,50,rosenbrock,3,0.003596,0.018488,0.023604,0.026707,0.655335
tournament 5,80,1,1.493759,75,50,rosenbrock,3,0.005609,0.050470,0.061575,0.112340,0.850915
tournament 5,50,1,0.622346,75,50,rosenbrock,3,0.001599,0.026469,0.028082,0.060869,0.806340
tournament 5,120,1,1.606822,75,50,rosenbrock,3,0.002707,0.034500,0.031538,0.082335,0.657265
tournament 5,120,1,1.859271,75,50,rosenbrock,3,0.014978,0.059618,0.056729,0.088512,0.618765
tournament 5,60,1,0.537845,75,50,rosenbrock,3,0.002326,0.027470,0.019489,0.088286,0.629380
tournament 5,90,1,0.720123,75,50,rosenbrock,3,0.000006,0.024938,0.023456,0.035695,0.667735
tournament 5,90,1,0.537845,75,50,rosenbrock,3,0.007624,0.037828,0.040016,0.043977,0.795555
tournament 5,90,1,1.728444,75,50,rosenbrock,3,0.000670,0.064900,0.078317,0.095446,0.681790
tournament 5,50,1,0.964176,75,50,rosenbrock,3,0.005551,0.043635,0.060107,0.065883,0.796525
tournament 5,160,1,0.669452,75,50,rosenbrock,3,0.002531,0.025359,0.029964,0.031254,0.895630
tournament 5,100,1,0.774630,75,50,rosenbrock,3,0.001345,0.028851,0.032847,0.067216,0.794900
tournament 5,80,1,1.728444,75,50,rosenbrock,3,0.003522,0.073046,0.062598,0.155313,0.844630
tournament 5,120,1,0.964176,75,50,rosenbrock,3,0.000796,0.016505,0.020025,0.048285,0.783085
tournament 5,70,1,0.896332,75,50,rosenbrock,3,0.002381,0.025089,0.028648,0.050762,0.793810
tournament 5,160,1,1.606822,75,50,rosenbrock,3,0.002456,0.058345,0.062448,0.071563,0.713060
tournament 5,90,1,2.000000,75,50,rosenbrock,3,0.004763,0.071510,0.073082,0.120133,0.641690
tournament 5,130,1,0.896332,75,50,rosenbrock,3,0.000587,0.018569,0.022509,0.030567,0.626050
tournament 5,130,1,0.669452,75,50,rosenbrock,3,0.001051,0.016183,0.016865,0.044445,0.791745
tournament 5,130,1,1.388651,75,50,rosenbrock,3,0.008931,0.056181,0.061181,0.083092,0.634850
tournament 5,150,1,1.290939,75,50,rosenbrock,3,0.011628,0.039286,0.039101,0.119539,0.846765
tournament 5,130,1,0.774630,75,50,rosenbrock,3,0.007975,0.026575,0.027740,0.077589,0.793475
tournament 5,130,1,1.037155,75,50,rosenbrock,3,0.001981,0.023967,0.027188,0.029868,0.782595
tournament 5,130,1,1.200103,75,50,rosenbrock,3,0.005880,0.044307,0.044016,0.063492,0.789140
tournament 5,170,1,0.622346,75,50,rosenbrock,3,0.003207,0.021974,0.025835,0.030055,0.828445
tournament 5,140,1,0.500000,75,50,rosenbrock,3,0.003375,0.019892,0.022221,0.039771,0.673480
tournament 5,130,1,1.859271,75,50,rosenbrock,3,0.009448,0.077363,0.108884,0.145683,0.804490
tournament 5,100,1,0.622346,75,50,rosenbrock,3,0.001001,0.025977,0.034337,0.026077,0.699085
tournament 5,70,1,0.720123,75,50,rosenbrock,3,0.004622,0.031410,0.033885,0.035116,0.695285
tournament 5,140,1,0.669452,75,50,rosenbrock,3,0.001996,0.018492,0.013765,0.055383,0.637680
tournament 5,110,1,0.669452,75,50,rosenbrock,3,0.000286,0.015612,0.010164,0.074050,0.627270
tournament 5,140,1,0.578555,75,50,rosenbrock,3,0.003223,0.023841,0.029849,0.046477,0.795855
tournament 5,110,1,1.200103,75,50,rosenbrock,3,0.001834,0.017436,0.019538,0.028135,0.622475
tournament 5,130,1,0.537845,75,50,rosenbrock,3,0.000676,0.021100,0.022887,0.041194,0.813835
tournament 5,140,1,1.037155,75,50,rosenbrock,3,0.001412,0.036800,0.050450,0.037306,0.772240
tournament 5,140,1,0.896332,75,50,rosenbrock,3,0.003576,0.028769,0.035055,0.042043,0.783025
tournament 5,110,1,1.037155,75,50,rosenbrock,3,0.001205,0.030460,0.031091,0.081710,0.803815
tournament 5,110,1,0.622346,75,50,rosenbrock,3,0.000195,0.014304,0.020305,0.019979,0.649805
tournament 5,130,1,1.115658,75,50,rosenbrock,3,0.003243,0.034523,0.034221,0.088430,0.688925
tournament 5,140,1,1.388651,75,50,rosenbrock,3,0.000789,0.058826,0.073352,0.097622,0.799880
tournament 5,130,1,0.622346,75,50,rosenbrock,3,0.000271,0.023840,0.028324,0.088633,0.795415
tournament 5,140,1,1.606822,75,50,rosenbrock,3,0.001833,0.058348,0.073359,0.058106,0.825455
tournament 5,20,1,0.720123,75,50,rosenbrock,3,0.007631,0.079520,0.090451,0.103237,0.793040
tournament 5,150,1,0.500000,75,50,rosenbrock,3,0.006417,0.034407,0.035306,0.056336,0.787630
tournament 5,170,1,1.200103,75,50,rosenbrock,3,0.000582,0.033035,0.045267,0.038489,0.734200
tournament 5,20,1,0.833262,75,50,rosenbrock,3,0.018292,0.113236,0.117892,0.129540,0.672140
tournament 5,150,1,0.774630,75,50,rosenbrock,3,0.001380,0.017865,0.021748,0.046912,0.690325
tournament 5,150,1,0.669452,75,50,rosenbrock,3,0.000773,0.012881,0.014313,0.046168,0.788760
tournament 5,150,1,0.578555,75,50,rosenbrock,3,0.000351,0.021287,0.020335,0.034901,0.796800
tournament 5,70,1,0.964176,75,50,rosenbrock,3,0.001593,0.025556,0.028064,0.031814,1.258480
tournament 5,140,1,0.720123,75,50,rosenbrock,3,0.002415,0.019084,0.025164,0.072635,0.739485
tournament 5,110,1,0.720123,75,50,rosenbrock,3,0.002904,0.037548,0.048756,0.049326,0.807500
tournament 5,140,1,0.622346,75,50,rosenbrock,3,0.000455,0.018745,0.016127,0.042630,0.792560
tournament 5,150,1,1.388651,75,50,rosenbrock,3,0.001024,0.034854,0.042541,0.047212,0.649045
tournament 5,140,1,1.290939,75,50,rosenbrock,3,0.003834,0.056762,0.070787,0.086358,0.642280
tournament 5,150,1,1.606822,75,50,rosenbrock,3,0.011347,0.045496,0.053439,0.047703,0.616520
tournament 5,120,1,0.537845,75,50,rosenbrock,3,0.000151,0.018210,0.021616,0.026522,0.622610
tournament 5,110,1,1.290939,75,50,rosenbrock,3,0.006693,0.025429,0.026732,0.058619,0.736405
tournament 5,160,1,0.500000,75,50,rosenbrock,3,0.002826,0.024772,0.031069,0.038331,0.677790
tournament 5,120,1,0.622346,75,50,rosenbrock,3,0.002189,0.033511,0.039631,0.054155,0.794240
tournament 5,120,1,1.037155,75,50,rosenbrock,3,0.001423,0.025488,0.024524,0.039599,0.786495
tournament 5,140,1,0.964176,75,50,rosenbrock,3,0.004700,0.027240,0.031184,0.058433,0.932440
tournament 5,120,1,1.200103,75,50,rosenbrock,3,0.005974,0.025924,0.031474,0.033209,0.795645
tournament 5,160,1,0.578555,75,50,rosenbrock,3,0.001952,0.019883,0.020145,0.057205,0.673590
tournament 5,120,1,0.720123,75,50,rosenbrock,3,0.000734,0.013655,0.014740,0.043172,0.773355
tournament 5,110,1,2.000000,75,50,rosenbrock,3,0.018296,0.069693,0.084562,0.084676,0.795930
tournament 5,150,1,0.833262,75,50,rosenbrock,3,0.001920,0.022857,0.023967,0.037420,0.741465
tournament 5,150,1,0.720123,75,50,rosenbrock,3,0.001994,0.015660,0.018668,0.030187,0.737295
tournament 5,180,1,0.500000,75,50,rosenbrock,3,0.002356,0.024824,0.030762,0.055826,0.755830
tournament 5,160,1,0.896332,75,50,rosenbrock,3,0.000448,0.025592,0.028073,0.034773,0.791385
tournament 5,160,1,1.388651,75,50,rosenbrock,3,0.004475,0.039292,0.037811,0.061510,0.627225
tournament 5,160,1,1.037155,75,50,rosenbrock,3,0.001374,0.036535,0.045276,0.028353,0.790625
tournament 5,160,1,1.200103,75,50,rosenbrock,3,0.001518,0.035838,0.040055,0.052788,0.685825
tournament 5,70,1,1.037155,75,50,rosenbrock,3,0.004451,0.025478,0.026281,0.081790,0.726870
tournament 5,160,1,1.859271,75,50,rosenbrock,3,0.007968,0.048278,0.055481,0.113651,0.763420
tournament 5,60,1,0.720123,75,50,rosenbrock,3,0.001355,0.024526,0.031521,0.034165,0.798485
tournament 5,60,1,0.622346,75,50,rosenbrock,3,0.002553,0.040843,0.054878,0.060633,0.799670
tournament 5,100,1,0.537845,75,50,rosenbrock,3,0.000521,0.030543,0.036553,0.035252,0.623010
tournament 5,120,1,1.493759,75,50,rosenbrock,3,0.006115,0.046945,0.054658,0.073235,0.648840
tournament 5,170,1,0.500000,75,50,rosenbrock,3,0.000753,0.020421,0.025121,0.059770,0.895070
tournament 5,90,1,1.493759,75,50,rosenbrock,3,0.011451,0.051568,0.056862,0.055075,0.768155
tournament 5,160,1,0.537845,75,50,rosenbrock,3,0.002239,0.023025,0.026221,0.051193,0.811090
tournament 5,120,1,1.728444,75,50,rosenbrock,3,0.001469,0.030219,0.029320,0.095960,0.634350
tournament 5,130,1,1.606822,75,50,rosenbrock,3,0.002384,0.049679,0.058711,0.075495,0.659935
tournament 5,170,1,0.537845,75,50,rosenbrock,3,0.002534,0.020859,0.027295,0.068296,0.790605
tournament 5,170,1,0.578555,75,50,rosenbrock,3,0.001891,0.023859,0.029166,0.027940,0.805000
tournament 5,120,1,2.000000,75,50,rosenbrock,3,0.019162,0.095690,0.070673,0.139104,0.785950
tournament 5,170,1,0.774630,75,50,rosenbrock,3,0.002725,0.029214,0.033609,0.077183,0.643790
tournament 5,170,1,0.720123,75,50,rosenbrock,3,0.002945,0.020650,0.015961,0.039828,0.719720
tournament 5,180,1,1.388651,75,50,rosenbrock,3,0.001812,0.047224,0.052403,0.083534,0.879115
tournament 5,160,1,1.493759,75,50,rosenbrock,3,0.000810,0.051101,0.057133,0.074131,0.682885
tournament 5,100,1,0.833262,75,50,rosenbrock,3,0.005205,0.023297,0.029980,0.030180,0.703930
tournament 5,170,1,1.037155,75,50,rosenbrock,3,0.000910,0.029118,0.028821,0.058806,0.618495
tournament 5,140,1,0.774630,75,50,rosenbrock,3,0.000405,0.018690,0.021937,0.033650,0.651130
tournament 5,160,1,0.964176,75,50,rosenbrock,3,0.001580,0.016385,0.016992,0.028710,0.926790
tournament 5,170,1,0.896332,75,50,rosenbrock,3,0.002644,0.026378,0.030525,0.024728,0.796315
tournament 5,130,1,0.964176,75,50,rosenbrock,3,0.002729,0.037581,0.053234,0.062942,0.652245
tournament 5,170,1,0.964176,75,50,rosenbrock,3,0.001552,0.040763,0.035780,0.073149,0.777710
tournament 5,160,1,1.728444,75,50,rosenbrock,3,0.006275,0.047234,0.058226,0.050453,0.777570
tournament 5,170,1,1.115658,75,50,rosenbrock,3,0.003050,0.032687,0.035665,0.033842,0.679875
tournament 5,130,1,0.720123,75,50,rosenbrock,3,0.002522,0.027361,0.028521,0.044836,0.795915
tournament 5,190,1,0.537845,75,50,rosenbrock,3,0.001953,0.017705,0.011524,0.039775,0.749545
tournament 5,130,1,0.833262,75,50,rosenbrock,3,0.001858,0.015998,0.016107,0.050141,0.796505
