selection,limit,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
tournament 5,13,300,150,rastrigin,6,0.048525,0.316377,0.378882,0.324801,8.562310
tournament 5,15,300,150,rastrigin,6,0.014660,0.173993,0.215392,0.164508,8.576175
tournament 5,19,300,150,rastrigin,6,0.001671,0.013312,0.015359,0.017910,8.164720
tournament 5,10,300,150,rastrigin,6,0.333565,0.885437,1.193030,0.542316,9.486555
tournament 5,12,300,150,rastrigin,6,0.100546,0.505329,0.561441,0.402425,9.417740
tournament 5,14,300,150,rastrigin,6,0.021603,0.192614,0.210795,0.274089,9.401115
tournament 5,18,300,150,rastrigin,6,0.003109,0.025930,0.038680,0.037132,8.710955
tournament 5,6,300,150,rastrigin,6,1.407902,2.539569,2.888340,0.720251,10.072260
tournament 5,20,300,150,rastrigin,6,0.002138,0.009351,0.008747,0.016787,8.899925
tournament 5,4,300,150,rastrigin,6,2.588552,4.170160,4.626737,0.912775,10.500705
tournament 5,5,300,150,rastrigin,6,1.495583,3.263441,3.464699,0.770951,10.556415
tournament 3,4,600,300,rastrigin,9,7.221504,10.906085,12.265835,2.246819,63.367520
roulette wheel,18,600,300,rastrigin,9,0.019001,0.071613,0.083040,0.059912,66.112580
roulette wheel,6,600,300,rastrigin,9,4.099258,6.406924,6.932016,1.393770,68.354550
roulette wheel,19,600,300,rastrigin,9,0.003738,0.048077,0.042250,0.087352,67.167560
roulette wheel,20,600,300,rastrigin,9,0.002075,0.022015,0.026363,0.043092,67.480570
roulette wheel,15,600,300,rastrigin,9,0.059132,0.454653,0.518995,0.495085,68.924090
roulette wheel,16,600,300,rastrigin,9,0.046204,0.397111,0.417683,0.412973,69.046125
roulette wheel,14,600,300,rastrigin,9,0.058697,0.680556,0.647928,0.623029,69.148620
roulette wheel,4,600,300,rastrigin,9,8.100460,10.392046,10.738779,2.004129,69.678145
roulette wheel,13,600,300,rastrigin,9,0.513042,1.277035,1.423656,0.475963,70.697225
roulette wheel,12,600,300,rastrigin,9,0.344498,1.558702,1.973883,0.731317,72.539840
roulette wheel,17,600,300,rastrigin,9,0.064339,0.193530,0.155497,0.335938,72.449475
tournament 3,3,600,300,rastrigin,9,10.249294,14.545311,15.365086,2.380654,68.215815
roulette wheel,8,600,300,rastrigin,9,2.109062,3.658643,4.083086,1.085674,75.681955
roulette wheel,10,600,300,rastrigin,9,1.044224,2.621027,3.064735,1.033320,75.696625
roulette wheel,11,600,300,rastrigin,9,0.531197,1.987196,2.284962,0.861277,76.934595
roulette wheel,9,600,300,rastrigin,9,0.992573,3.022331,3.532921,1.070896,77.174945
tournament 3,5,600,300,rastrigin,9,6.725887,9.881806,11.129324,2.104144,62.388215
roulette wheel,7,600,300,rastrigin,9,3.047211,5.235158,5.670212,1.062598,78.317720
roulette wheel,3,600,300,rastrigin,9,10.356674,14.545784,15.522629,2.893297,78.600505
tournament 3,6,600,300,rastrigin,9,5.852264,7.781215,8.233973,1.198630,61.787450
roulette wheel,5,600,300,rastrigin,9,5.793175,8.022575,8.478697,1.477828,82.195290
tournament 3,1,600,300,rastrigin,9,12.690903,21.780584,23.415400,4.921842,81.952085
tournament 3,2,600,300,rastrigin,9,9.989979,18.192240,19.565353,3.333301,80.519435
roulette wheel,2,600,300,rastrigin,9,12.760899,18.916138,20.890127,4.020380,75.178300
tournament 3,7,600,300,rastrigin,9,3.959488,5.956292,6.237076,1.276255,61.711370
roulette wheel,1,600,300,rastrigin,9,13.213387,24.222216,27.306768,7.067601,89.576825
tournament 3,8,600,300,rastrigin,9,3.581024,5.170239,5.524590,0.942746,71.628085
tournament 3,9,600,300,rastrigin,9,2.111332,3.950877,4.749601,1.115788,66.558545
tournament 3,10,600,300,rastrigin,9,2.320320,3.483577,3.961313,0.861617,64.940640
tournament 3,15,600,300,rastrigin,9,0.386135,0.949330,1.153204,0.530572,54.641655
tournament 3,11,600,300,rastrigin,9,1.849464,2.767190,3.118341,0.691616,64.466480
tournament 3,13,600,300,rastrigin,9,0.816628,2.046745,2.476290,0.755870,56.819120
tournament 3,17,600,300,rastrigin,9,0.088444,0.474632,0.537519,0.356671,56.333565
tournament 3,16,600,300,rastrigin,9,0.073673,0.853254,1.087793,0.434778,58.991275
tournament 3,14,600,300,rastrigin,9,0.399864,1.475495,1.690636,0.512305,60.546800
tournament 3,12,600,300,rastrigin,9,1.026169,2.450066,2.640764,0.527238,61.595015
tournament 3,20,600,300,rastrigin,9,0.029408,0.075155,0.087944,0.132080,55.171465
tournament 3,18,600,300,rastrigin,9,0.062355,0.303671,0.290554,0.342770,61.707085
tournament 3,19,600,300,rastrigin,9,0.040863,0.119861,0.159727,0.072026,61.891010
tournament 5,16,600,300,rastrigin,9,0.195545,0.637145,0.751986,0.340955,55.657070
tournament 5,2,600,300,rastrigin,9,12.148796,16.877945,17.941280,2.289689,66.626905
tournament 5,4,600,300,rastrigin,9,8.431976,9.614725,9.872366,1.295094,62.687360
tournament 5,6,600,300,rastrigin,9,5.019512,6.438475,6.857635,1.309772,60.048515
tournament 5,3,600,300,rastrigin,9,6.543503,12.078294,13.339893,2.692475,66.641545
tournament 5,12,600,300,rastrigin,9,0.350471,2.096112,2.556194,0.782747,60.405585
tournament 5,10,600,300,rastrigin,9,1.294086,3.263741,3.733093,0.845089,60.610300
tournament 5,14,600,300,rastrigin,9,0.722313,1.473327,1.582270,0.554012,60.214165
tournament 5,11,600,300,rastrigin,9,0.970779,2.682327,2.925030,0.887640,61.867455
tournament 5,1,600,300,rastrigin,9,13.051777,20.103819,22.383007,4.033630,74.659590
tournament 5,15,600,300,rastrigin,9,0.254192,1.140660,1.289255,0.560520,65.041320
tournament 5,13,600,300,rastrigin,9,0.539062,1.779613,2.390106,0.806802,66.209030
tournament 5,18,600,300,rastrigin,9,0.078079,0.360462,0.432108,0.372965,53.449635
tournament 5,17,600,300,rastrigin,9,0.200035,0.758894,0.879911,0.365087,62.446815
tournament 5,9,600,300,rastrigin,9,2.633160,3.657680,3.885815,0.714106,68.041590
tournament 5,7,600,300,rastrigin,9,4.138893,5.535598,5.986998,1.134868,68.202965
tournament 5,8,600,300,rastrigin,9,1.009739,4.459660,5.208735,1.297467,68.200700
tournament 5,19,600,300,rastrigin,9,0.031754,0.191841,0.240093,0.204142,47.509215
tournament 5,5,600,300,rastrigin,9,6.792187,8.240332,8.702044,1.171280,71.578785
tournament 5,20,600,300,rastrigin,9,0.029800,0.102455,0.110531,0.231769,40.582300
