selection,limit,mutation_dims,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
tournament 3,60,3,100,50,rosenbrock,3,0.147779,9.662900,13.285995,18.276268,0.744260
tournament 3,15,1,100,50,rosenbrock,3,0.474925,3.183407,3.567503,2.820085,0.561825
tournament 3,10,2,100,50,rosenbrock,3,0.310453,2.364627,2.966433,2.033910,0.601310
tournament 3,15,2,100,50,rosenbrock,3,0.188853,2.965450,3.623459,3.875798,0.590595
tournament 3,5,3,100,50,rosenbrock,3,0.126890,1.759025,1.713955,2.211397,0.728015
tournament 3,20,1,100,50,rosenbrock,3,0.598193,3.334509,3.340623,5.738217,0.572580
roulette wheel,145,3,100,50,rosenbrock,3,0.310583,7.466855,7.504386,32.277744,0.789030
roulette wheel,105,2,100,50,rosenbrock,3,0.280611,13.968651,11.065639,40.378883,0.734675
roulette wheel,110,1,100,50,rosenbrock,3,0.633289,4.493318,6.189105,7.542832,0.689020
tournament 3,10,3,100,50,rosenbrock,3,0.510143,2.172710,2.700244,3.150756,0.860030
roulette wheel,165,2,100,50,rosenbrock,3,2.105111,12.950932,16.147421,26.229296,0.725240
roulette wheel,105,3,100,50,rosenbrock,3,0.739303,17.763111,13.449547,42.437027,0.791000
tournament 3,25,3,100,50,rosenbrock,3,2.051768,7.597669,8.950926,8.288204,0.686170
tournament 3,25,2,100,50,rosenbrock,3,0.874777,4.475246,4.306441,10.652148,0.745785
roulette wheel,110,3,100,50,rosenbrock,3,0.191038,7.294123,6.914568,13.172629,0.778035
tournament 3,35,2,100,50,rosenbrock,3,0.106672,2.125267,2.612262,5.778051,0.691250
tournament 3,90,2,100,50,rosenbrock,3,0.152213,2.914460,1.737638,11.468430,0.728850
tournament 3,30,3,100,50,rosenbrock,3,0.233447,4.973066,4.937941,16.458870,0.781200
tournament 3,90,3,100,50,rosenbrock,3,0.203436,5.859280,5.293842,26.478230,0.744625
tournament 3,100,2,100,50,rosenbrock,3,0.058396,6.348620,6.897999,31.091936,0.593125
tournament 3,40,1,100,50,rosenbrock,3,0.599808,6.557480,6.226254,11.527148,0.691215
tournament 3,95,2,100,50,rosenbrock,3,0.308345,7.827235,9.865857,26.460054,0.822440
tournament 3,45,1,100,50,rosenbrock,3,0.709535,3.647508,3.519934,11.113638,0.672315
tournament 3,105,2,100,50,rosenbrock,3,0.798741,6.643193,5.229539,24.719564,0.619260
tournament 3,40,2,100,50,rosenbrock,3,0.635247,4.813037,4.515671,15.868669,0.771625
tournament 3,45,2,100,50,rosenbrock,3,0.176701,5.158146,6.195518,5.729322,0.702390
tournament 3,110,1,100,50,rosenbrock,3,0.030462,3.942194,3.203179,22.840626,0.679375
tournament 3,50,3,100,50,rosenbrock,3,0.417895,4.131939,4.657219,17.965496,0.646330
tournament 3,50,1,100,50,rosenbrock,3,0.186500,3.701538,3.390480,26.107801,0.779420
tournament 3,55,1,100,50,rosenbrock,3,0.125549,5.366505,5.016276,15.316728,0.683850
tournament 3,55,3,100,50,rosenbrock,3,0.032975,6.338708,7.759442,12.532907,0.674620
tournament 3,60,1,100,50,rosenbrock,3,0.889780,9.646160,7.647379,19.366173,0.680500
tournament 3,55,2,100,50,rosenbrock,3,0.332648,5.206944,6.103013,11.406223,0.740405
tournament 3,65,2,100,50,rosenbrock,3,0.184143,5.632143,5.986560,13.656849,0.591115
tournament 3,10,1,100,50,rosenbrock,3,0.795552,3.207104,3.410504,3.874005,0.594220
roulette wheel,145,1,100,50,rosenbrock,3,0.466623,9.801893,5.678967,36.274345,0.654185
tournament 3,70,2,100,50,rosenbrock,3,0.087154,9.010587,8.277852,27.225033,0.597890
tournament 3,70,1,100,50,rosenbrock,3,0.169178,3.370614,3.104614,27.184958,0.684690
tournament 3,65,3,100,50,rosenbrock,3,1.000489,9.160422,9.339161,32.478439,0.737695
tournament 3,5,2,100,50,rosenbrock,3,0.378629,2.255435,2.801629,3.142225,0.760435
tournament 3,75,1,100,50,rosenbrock,3,0.011635,6.147893,7.093050,16.789793,0.675715
tournament 3,75,3,100,50,rosenbrock,3,0.279004,14.717834,16.359779,35.903336,0.670455
tournament 3,75,2,100,50,rosenbrock,3,0.218712,3.857570,3.830667,16.410633,0.711755
tournament 3,80,1,100,50,rosenbrock,3,0.153984,6.842146,7.521164,24.634146,0.675320
tournament 3,70,3,100,50,rosenbrock,3,0.420245,8.699419,9.912426,34.630283,0.764520
tournament 3,80,2,100,50,rosenbrock,3,0.575493,5.562181,4.022961,17.236996,0.713670
tournament 3,80,3,100,50,rosenbrock,3,0.576691,5.148489,5.577330,15.644926,0.785560
tournament 3,95,1,100,50,rosenbrock,3,0.971370,8.260418,8.341627,31.044834,0.541390
tournament 3,140,2,100,50,rosenbrock,3,0.891684,5.032863,5.288848,16.226446,0.683370
tournament 3,85,3,100,50,rosenbrock,3,0.069358,13.268110,11.999390,38.972950,0.665770
tournament 3,145,3,100,50,rosenbrock,3,1.662769,7.555509,8.101879,34.751766,0.635755
tournament 3,145,1,100,50,rosenbrock,3,0.085769,6.154809,8.274488,13.195271,0.677585
roulette wheel,175,1,100,50,rosenbrock,3,0.641645,8.849489,12.897877,17.599087,0.687370
tournament 3,100,1,100,50,rosenbrock,3,0.278735,8.296453,9.345625,20.651180,0.547325
tournament 3,150,3,100,50,rosenbrock,3,0.322027,9.819267,13.961321,39.146229,0.661685
tournament 3,35,1,100,50,rosenbrock,3,0.704872,6.270337,7.485331,8.644958,0.684925
tournament 3,105,1,100,50,rosenbrock,3,0.018474,4.521860,5.041102,15.080223,0.549295
tournament 3,160,1,100,50,rosenbrock,3,0.026017,8.445561,7.598595,50.613243,0.625285
tournament 3,170,1,100,50,rosenbrock,3,0.464584,11.673340,11.356525,22.811171,0.561475
tournament 3,155,2,100,50,rosenbrock,3,0.181105,3.343388,3.832218,13.824567,0.837325
tournament 3,100,3,100,50,rosenbrock,3,0.359766,5.650753,5.508454,18.424894,0.826290
tournament 3,105,3,100,50,rosenbrock,3,1.535594,12.415151,11.923820,32.056305,0.781250
tournament 3,115,1,100,50,rosenbrock,3,0.060171,5.970653,3.792568,16.707460,0.681555
tournament 3,165,3,100,50,rosenbrock,3,0.728171,6.823145,8.686954,15.805366,0.751340
tournament 3,45,3,100,50,rosenbrock,3,1.110039,6.042235,8.162389,8.132314,0.778955
tournament 3,110,3,100,50,rosenbrock,3,0.226846,10.216991,8.290541,37.049873,0.769850
tournament 3,115,2,100,50,rosenbrock,3,0.023515,4.347313,4.412481,26.329826,0.715920
tournament 3,125,1,100,50,rosenbrock,3,0.417835,15.302116,13.056793,45.013474,0.619215
tournament 3,115,3,100,50,rosenbrock,3,0.050780,11.920153,13.914118,19.931997,0.689185
tournament 3,120,1,100,50,rosenbrock,3,0.190777,3.619948,3.420648,67.729065,0.675780
tournament 3,120,3,100,50,rosenbrock,3,0.650838,8.294276,8.563131,16.868013,0.680600
tournament 3,185,2,100,50,rosenbrock,3,0.433782,9.470781,10.350227,22.758379,0.595910
tournament 3,130,1,100,50,rosenbrock,3,1.377543,7.057026,7.476496,16.631895,0.551645
tournament 3,120,2,100,50,rosenbrock,3,0.318662,8.121902,6.401272,22.737617,0.722435
tournament 3,185,1,100,50,rosenbrock,3,0.188909,11.479898,8.801254,21.975689,0.672055
tournament 3,135,1,100,50,rosenbrock,3,0.177512,17.412792,13.593927,34.090534,0.549955
tournament 3,185,3,100,50,rosenbrock,3,0.051549,7.748195,6.512512,31.533442,0.717260
tournament 3,135,2,100,50,rosenbrock,3,1.323651,18.823711,18.231766,40.520977,0.597010
tournament 3,130,3,100,50,rosenbrock,3,1.361870,13.677858,12.380140,36.056702,0.772550
tournament 3,140,1,100,50,rosenbrock,3,0.011036,8.909673,9.879305,84.481781,0.540345
tournament 3,195,2,100,50,rosenbrock,3,0.122239,13.545311,6.083660,75.902206,0.780755
tournament 3,140,3,100,50,rosenbrock,3,0.081802,5.211395,5.378263,13.541400,0.660255
tournament 3,85,1,100,50,rosenbrock,3,0.205469,7.784256,8.691231,17.018576,0.693755
tournament 3,155,1,100,50,rosenbrock,3,0.269132,9.356311,12.675125,12.324838,0.577675
tournament 3,150,1,100,50,rosenbrock,3,0.549604,6.691278,7.084693,25.159931,0.674125
tournament 3,85,2,100,50,rosenbrock,3,0.102997,2.572358,2.319370,10.167280,0.754200
tournament 5,5,1,100,50,rosenbrock,3,0.510868,2.492758,2.722175,2.937698,0.765855
tournament 3,90,1,100,50,rosenbrock,3,0.681824,6.685968,7.675607,17.877970,0.675205
tournament 3,150,2,100,50,rosenbrock,3,0.146349,5.193284,5.338456,21.995100,0.709290
tournament 3,160,2,100,50,rosenbrock,3,0.068991,7.031252,8.935791,18.192684,0.578335
tournament 3,155,3,100,50,rosenbrock,3,0.779609,12.418400,14.154019,21.117409,0.702315
tournament 3,95,3,100,50,rosenbrock,3,0.421095,12.363214,18.150063,15.567479,0.802170
tournament 3,35,3,100,50,rosenbrock,3,0.277061,3.518512,4.007534,5.068994,0.775725
tournament 3,165,1,100,50,rosenbrock,3,0.645762,10.698756,12.397926,31.031002,0.585340
tournament 3,40,3,100,50,rosenbrock,3,0.315242,8.057548,5.800073,23.485649,0.801460
tournament 3,165,2,100,50,rosenbrock,3,0.868782,7.305502,7.030504,12.513927,0.626145
tournament 3,160,3,100,50,rosenbrock,3,0.134585,9.271824,5.508166,49.732273,0.773810
tournament 3,50,2,100,50,rosenbrock,3,0.070422,4.543847,4.534206,7.162012,0.720965
tournament 3,110,2,100,50,rosenbrock,3,0.029577,8.368649,8.143581,18.117764,0.713480
tournament 3,170,2,100,50,rosenbrock,3,0.144716,10.131335,6.052609,39.194733,0.755350
tournament 3,175,2,100,50,rosenbrock,3,0.267220,9.236797,7.458762,26.290417,0.615885
tournament 3,175,1,100,50,rosenbrock,3,0.132214,4.436718,5.471379,41.408962,0.674135
tournament 3,180,1,100,50,rosenbrock,3,0.518379,4.674318,5.261558,44.393444,0.632845
tournament 3,180,2,100,50,rosenbrock,3,0.094163,4.328710,6.758564,21.314211,0.617200
tournament 5,35,2,100,50,rosenbrock,3,0.217571,2.925117,2.853453,9.507269,0.667410
tournament 3,170,3,100,50,rosenbrock,3,0.446926,6.279601,7.441646,8.196344,0.775265
tournament 3,180,3,100,50,rosenbrock,3,0.113305,7.044788,6.285292,19.918053,0.683135
tournament 3,195,1,100,50,rosenbrock,3,0.661183,12.544293,11.439480,62.527149,0.539490
tournament 3,125,2,100,50,rosenbrock,3,0.392377,5.924724,6.686267,53.865452,0.746470
tournament 3,190,2,100,50,rosenbrock,3,0.372470,8.827702,7.666235,22.714024,0.590845
tournament 5,45,1,100,50,rosenbrock,3,0.326176,2.671084,2.713314,17.836498,0.758245
tournament 3,130,2,100,50,rosenbrock,3,1.293209,12.437424,14.036786,17.886118,0.723690
tournament 3,125,3,100,50,rosenbrock,3,0.370811,10.020288,11.173360,32.570602,0.802800
tournament 3,195,3,100,50,rosenbrock,3,0.754742,9.814053,9.027082,23.060038,0.648195
tournament 3,190,3,100,50,rosenbrock,3,0.954687,8.726557,10.426012,60.444992,0.791245
tournament 3,135,3,100,50,rosenbrock,3,0.118881,8.191723,6.416222,21.071373,0.762410
tournament 3,200,2,100,50,rosenbrock,3,0.358337,15.521166,7.914763,32.238594,0.739120
tournament 3,145,2,100,50,rosenbrock,3,0.291550,12.555382,14.475864,33.944588,0.721295
tournament 5,60,2,100,50,rosenbrock,3,0.337175,5.198449,5.848371,16.866409,0.799150
tournament 5,15,1,100,50,rosenbrock,3,0.229850,1.894285,1.408494,3.923858,0.608750
tournament 5,15,2,100,50,rosenbrock,3,0.332865,4.405843,4.894983,8.899392,0.694750
tournament 5,10,2,100,50,rosenbrock,3,0.242546,3.476346,3.916973,2.938094,0.772940
tournament 5,5,2,100,50,rosenbrock,3,0.107718,2.027798,2.543401,2.494098,0.873245
tournament 5,55,3,100,50,rosenbrock,3,1.315609,11.030111,14.152047,26.881819,1.118290
tournament 5,80,1,100,50,rosenbrock,3,0.092561,4.270275,5.143543,13.188836,0.608640
tournament 5,5,3,100,50,rosenbrock,3,0.873613,2.240052,2.641995,1.804127,0.883475
tournament 5,25,1,100,50,rosenbrock,3,0.049226,4.044311,4.506225,7.632927,0.613615
tournament 5,15,3,100,50,rosenbrock,3,0.583739,2.236911,2.845967,2.785037,0.737595
tournament 5,10,3,100,50,rosenbrock,3,0.581179,3.033583,3.437250,4.286114,0.894240
tournament 5,20,3,100,50,rosenbrock,3,0.158614,4.692050,5.535021,10.424713,0.710255
tournament 5,20,1,100,50,rosenbrock,3,0.546020,3.157311,2.759959,6.924287,0.780380
tournament 5,10,1,100,50,rosenbrock,3,0.116939,1.717594,1.970325,3.587030,0.977570
tournament 5,30,1,100,50,rosenbrock,3,0.903530,5.208872,5.315958,8.877597,0.603000
tournament 5,85,1,100,50,rosenbrock,3,0.084244,6.594189,8.468355,26.122440,0.759940
tournament 5,30,3,100,50,rosenbrock,3,0.601468,3.432651,3.850408,17.098223,0.789070
tournament 5,30,2,100,50,rosenbrock,3,0.990797,7.029661,7.483318,14.074402,0.830375
tournament 5,25,3,100,50,rosenbrock,3,0.253050,3.862077,5.193824,5.596087,0.966065
tournament 5,95,2,100,50,rosenbrock,3,0.148847,4.534672,6.003842,24.383202,0.659425
tournament 3,190,1,100,50,rosenbrock,3,0.328648,13.535135,17.584110,24.004282,0.539130
tournament 5,95,1,100,50,rosenbrock,3,0.713880,6.211025,5.060162,16.155504,0.716290
tournament 5,90,2,100,50,rosenbrock,3,0.216557,4.165610,5.341274,29.461798,0.820305
tournament 5,90,3,100,50,rosenbrock,3,0.613553,7.557510,6.876924,36.297024,0.847235
tournament 5,45,2,100,50,rosenbrock,3,1.322391,3.567204,3.696658,8.377892,0.654485
tournament 5,50,1,100,50,rosenbrock,3,0.391718,3.275176,3.859163,9.382326,0.579030
tournament 5,40,2,100,50,rosenbrock,3,1.241916,4.071126,4.650319,7.016380,0.810950
tournament 5,100,2,100,50,rosenbrock,3,0.255502,7.132676,9.614655,27.827610,0.799570
tournament 5,50,3,100,50,rosenbrock,3,0.488401,5.728600,6.158976,19.155981,0.703635
tournament 3,200,1,100,50,rosenbrock,3,0.264637,11.660854,11.265701,25.196781,0.674025
tournament 5,105,2,100,50,rosenbrock,3,0.020154,6.651515,7.259895,15.751207,0.799090
tournament 5,110,3,100,50,rosenbrock,3,0.467041,6.374980,7.578234,23.110743,0.748535
tournament 5,110,2,100,50,rosenbrock,3,0.830645,9.059547,12.104837,20.906969,0.827020
tournament 5,115,3,100,50,rosenbrock,3,0.214324,6.033228,6.544659,18.932722,0.723950
tournament 5,55,2,100,50,rosenbrock,3,0.103949,4.183192,4.768827,8.355134,0.803585
tournament 5,120,1,100,50,rosenbrock,3,0.212261,7.450913,7.390682,28.652840,0.777010
tournament 5,65,1,100,50,rosenbrock,3,0.643340,4.803226,5.394512,6.960667,0.606860
tournament 5,60,3,100,50,rosenbrock,3,0.378632,5.059177,6.879868,6.054625,0.853475
tournament 5,125,2,100,50,rosenbrock,3,0.005151,5.171607,4.739736,38.743294,0.700640
tournament 5,125,3,100,50,rosenbrock,3,0.068132,4.110190,3.766943,13.397305,0.729460
tournament 5,65,2,100,50,rosenbrock,3,0.708296,5.888345,5.222987,19.739569,0.795675
tournament 5,135,2,100,50,rosenbrock,3,0.328888,5.783207,7.395840,20.558863,0.668170
tournament 5,130,1,100,50,rosenbrock,3,0.060592,7.734794,8.966343,25.509089,0.796705
tournament 5,75,2,100,50,rosenbrock,3,0.342385,8.769602,8.878242,25.200752,0.726465
tournament 5,130,2,100,50,rosenbrock,3,0.199682,2.935417,3.025538,11.507280,0.762900
tournament 5,70,3,100,50,rosenbrock,3,0.172431,6.528855,6.515539,14.929491,0.876695
tournament 5,75,3,100,50,rosenbrock,3,1.414016,10.048234,12.356096,10.801662,0.779215
