selection,limit,mutation_dims,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
tournament 5,85,3,100,50,rastrigin,3,1.867596,3.677608,4.161843,2.266376,0.973370
tournament 5,90,1,100,50,rastrigin,3,2.234528,4.224864,4.907178,2.093455,0.973560
tournament 5,35,1,100,50,rastrigin,3,1.814825,4.459730,4.529342,2.701943,1.066615
tournament 5,95,1,100,50,rastrigin,3,1.019979,4.171941,4.920013,2.520516,0.857845
tournament 5,90,3,100,50,rastrigin,3,1.611988,4.076236,4.172065,2.950131,1.040550
tournament 5,70,2,100,50,rastrigin,3,1.016182,4.145730,5.151770,1.816250,0.898105
tournament 5,95,2,100,50,rastrigin,3,0.376461,4.034732,4.439502,2.443334,1.035930
tournament 5,100,3,100,50,rastrigin,3,0.215317,4.203283,4.829503,2.866031,0.932970
tournament 5,100,2,100,50,rastrigin,3,1.013620,4.152675,5.175142,3.543024,1.039885
tournament 5,105,1,100,50,rastrigin,3,1.575855,4.558666,5.328974,2.594105,0.962405
tournament 5,110,1,100,50,rastrigin,3,1.431206,3.692732,4.442151,2.296630,0.899665
tournament 5,110,2,100,50,rastrigin,3,0.370453,3.972917,4.757905,3.391860,0.870375
tournament 5,100,1,100,50,rastrigin,3,1.388208,4.380649,5.461666,2.269710,1.105620
tournament 5,105,2,100,50,rastrigin,3,1.174709,3.706896,4.126562,2.314046,1.120735
tournament 5,105,3,100,50,rastrigin,3,1.258629,3.821095,5.153921,2.578047,1.181240
tournament 5,115,2,100,50,rastrigin,3,1.203352,4.075780,4.499663,2.634084,0.867145
tournament 5,110,3,100,50,rastrigin,3,1.567522,4.244185,4.870978,2.281913,1.132980
tournament 5,115,1,100,50,rastrigin,3,1.162125,3.905576,4.621446,2.671428,1.022560
tournament 5,120,1,100,50,rastrigin,3,1.059616,3.189004,3.185283,2.684630,1.026215
tournament 5,115,3,100,50,rastrigin,3,0.037216,2.855533,3.757330,2.043970,1.166865
tournament 5,120,2,100,50,rastrigin,3,1.315586,5.029468,5.700644,2.568395,1.109575
tournament 5,130,1,100,50,rastrigin,3,1.041525,3.459154,4.099211,2.891500,0.836040
tournament 5,125,1,100,50,rastrigin,3,1.188503,4.272205,5.097659,2.742640,1.025755
tournament 5,130,3,100,50,rastrigin,3,0.668751,3.586698,3.943376,2.920643,0.919710
tournament 5,125,2,100,50,rastrigin,3,1.697464,4.189829,4.473481,2.679731,1.068775
tournament 5,120,3,100,50,rastrigin,3,0.549393,3.783390,4.544450,2.252119,1.290835
tournament 5,135,2,100,50,rastrigin,3,1.259214,3.259566,4.001255,1.973431,0.959675
tournament 5,135,1,100,50,rastrigin,3,2.178726,4.791458,4.679896,2.468916,1.039335
tournament 5,130,2,100,50,rastrigin,3,0.063698,4.763717,4.949284,3.091903,1.241190
tournament 5,125,3,100,50,rastrigin,3,0.997822,4.692536,5.694541,2.799447,1.277985
tournament 5,140,3,100,50,rastrigin,3,1.625969,4.728304,5.722896,2.305529,0.976775
tournament 5,140,1,100,50,rastrigin,3,0.103516,3.529323,4.495526,2.479134,1.002010
tournament 5,145,2,100,50,rastrigin,3,0.842247,3.685263,4.180676,1.986720,0.974465
tournament 5,145,1,100,50,rastrigin,3,1.560249,4.259019,5.139531,2.294382,1.044245
tournament 5,140,2,100,50,rastrigin,3,1.463840,5.316503,5.997997,2.909953,1.090055
tournament 5,160,1,100,50,rastrigin,3,0.602612,4.259909,5.651078,3.118341,1.089925
tournament 5,150,1,100,50,rastrigin,3,2.965662,4.851829,5.410151,3.127757,0.862265
tournament 5,165,1,100,50,rastrigin,3,0.667423,4.229015,5.276133,3.464676,1.064105
tournament 5,155,1,100,50,rastrigin,3,0.218838,4.429535,5.412164,3.579534,0.904010
tournament 5,150,3,100,50,rastrigin,3,0.393873,3.161464,3.382359,1.781762,0.949225
tournament 5,155,2,100,50,rastrigin,3,0.311775,3.295705,4.081795,2.042343,1.053495
tournament 5,150,2,100,50,rastrigin,3,1.093693,3.414252,3.847338,3.212186,1.101825
tournament 5,135,3,100,50,rastrigin,3,1.841139,4.662767,5.215403,2.766619,0.965175
tournament 5,160,2,100,50,rastrigin,3,1.432814,4.888083,5.526568,2.221819,1.149340
tournament 5,160,3,100,50,rastrigin,3,1.228655,3.971804,4.870736,2.666089,0.989835
tournament 5,145,3,100,50,rastrigin,3,1.183350,3.794747,4.431396,2.356491,0.974030
tournament 5,155,3,100,50,rastrigin,3,1.219038,4.892224,5.926295,2.680723,1.254640
tournament 5,170,2,100,50,rastrigin,3,1.457745,5.379332,5.381443,2.910514,0.991790
tournament 5,170,1,100,50,rastrigin,3,1.031055,4.172754,4.755440,2.173311,1.046660
tournament 5,165,2,100,50,rastrigin,3,1.219893,5.938627,7.910563,3.476590,1.306195
tournament 5,170,3,100,50,rastrigin,3,0.496372,3.676045,5.098958,2.945573,1.089895
tournament 5,175,3,100,50,rastrigin,3,1.246891,4.047352,4.767525,2.756140,0.941930
tournament 5,165,3,100,50,rastrigin,3,0.580429,4.949137,6.514575,3.055327,1.583515
tournament 5,175,2,100,50,rastrigin,3,0.248682,5.023592,5.155680,3.113735,1.214575
tournament 5,180,2,100,50,rastrigin,3,0.017841,3.605767,4.367732,2.748534,0.991885
tournament 5,175,1,100,50,rastrigin,3,1.001320,4.328542,4.925526,2.648539,1.369345
tournament 5,180,1,100,50,rastrigin,3,1.517210,5.072736,6.121848,2.941810,1.124955
tournament 5,185,2,100,50,rastrigin,3,1.153130,3.978320,4.621122,2.516788,0.867025
tournament 5,190,1,100,50,rastrigin,3,1.081482,4.691759,5.401330,2.839274,0.844585
tournament 5,195,1,100,50,rastrigin,3,0.279051,3.727501,4.388999,2.557953,0.821585
tournament 5,200,1,100,50,rastrigin,3,1.880751,4.579679,4.684708,3.270452,0.845630
tournament 5,180,3,100,50,rastrigin,3,1.416859,4.364502,4.932439,2.956792,1.291510
tournament 5,185,1,100,50,rastrigin,3,2.494253,5.379465,6.630807,2.892600,1.206155
tournament 5,190,3,100,50,rastrigin,3,0.370167,4.083663,4.133180,3.546028,0.967135
tournament 5,190,2,100,50,rastrigin,3,1.923943,4.564636,5.162046,2.574381,1.026925
tournament 5,185,3,100,50,rastrigin,3,0.366558,4.266271,5.549253,2.801238,1.181840
tournament 5,195,2,100,50,rastrigin,3,1.929173,5.312246,5.841331,2.871329,1.100185
tournament 5,195,3,100,50,rastrigin,3,2.304228,4.668520,5.569835,2.578294,1.105845
tournament 5,200,3,100,50,rastrigin,3,0.484856,4.874455,5.763362,2.121460,0.919090
tournament 5,200,2,100,50,rastrigin,3,1.059921,4.464074,5.166795,2.222617,0.986890
roulette wheel,20,3,300,150,rastrigin,6,10.994030,22.348850,26.566576,5.504081,14.818025
roulette wheel,25,1,300,150,rastrigin,6,17.205776,21.557884,22.140301,4.447283,15.171550
roulette wheel,20,2,300,150,rastrigin,6,15.308773,23.608727,26.146210,3.807523,15.527380
roulette wheel,30,2,300,150,rastrigin,6,14.461151,23.746933,26.192410,4.408020,15.851260
roulette wheel,25,2,300,150,rastrigin,6,11.193663,22.914078,25.428064,5.246906,17.472535
roulette wheel,10,2,300,150,rastrigin,6,6.024269,19.348351,22.584639,6.262753,17.728485
roulette wheel,10,1,300,150,rastrigin,6,12.289516,19.913273,21.619858,4.235080,18.164530
roulette wheel,15,2,300,150,rastrigin,6,6.803555,20.001602,23.106831,5.819605,18.258015
roulette wheel,5,1,300,150,rastrigin,6,14.770947,18.658335,19.681244,3.148834,18.534220
roulette wheel,30,3,300,150,rastrigin,6,16.350689,23.282810,25.110531,4.146684,15.149680
roulette wheel,15,3,300,150,rastrigin,6,13.877153,20.923704,22.046850,4.485185,19.687630
roulette wheel,20,1,300,150,rastrigin,6,15.904009,22.334957,23.897751,4.294359,19.962065
roulette wheel,5,2,300,150,rastrigin,6,11.468340,18.228392,21.303238,4.239471,20.045555
roulette wheel,5,3,300,150,rastrigin,6,7.560188,18.035719,19.242575,4.605048,20.333725
roulette wheel,15,1,300,150,rastrigin,6,16.031025,21.992739,23.477882,3.905251,20.525875
roulette wheel,30,1,300,150,rastrigin,6,18.476650,25.164976,26.852270,3.231809,20.060200
roulette wheel,10,3,300,150,rastrigin,6,10.706633,19.569881,22.800951,5.290006,20.955245
roulette wheel,25,3,300,150,rastrigin,6,16.527779,22.330416,23.859589,3.691390,21.135085
roulette wheel,35,3,300,150,rastrigin,6,15.353199,23.313412,24.103161,4.872087,13.988850
roulette wheel,40,3,300,150,rastrigin,6,14.211342,22.152164,24.167912,4.072069,14.290295
roulette wheel,45,2,300,150,rastrigin,6,12.345695,23.474749,26.294621,5.339297,13.912095
roulette wheel,35,1,300,150,rastrigin,6,14.189135,23.472788,25.565886,5.956944,16.438590
roulette wheel,35,2,300,150,rastrigin,6,16.911385,23.333721,25.500622,3.917081,17.235605
roulette wheel,50,1,300,150,rastrigin,6,13.100241,23.898457,26.291679,5.168674,13.573085
roulette wheel,40,1,300,150,rastrigin,6,13.696270,22.194294,24.656635,6.282200,17.701055
roulette wheel,60,1,300,150,rastrigin,6,13.962450,22.836052,24.447613,5.640638,13.815630
roulette wheel,40,2,300,150,rastrigin,6,16.181536,22.026625,25.457111,4.570255,17.921940
roulette wheel,55,1,300,150,rastrigin,6,17.105293,24.610781,24.024807,5.332559,14.275480
roulette wheel,45,1,300,150,rastrigin,6,11.454538,22.862072,24.762829,5.699389,17.452145
roulette wheel,60,2,300,150,rastrigin,6,15.459831,24.735313,26.599392,5.528613,13.690670
roulette wheel,50,3,300,150,rastrigin,6,14.776358,24.557419,27.675547,4.922438,14.925930
roulette wheel,65,1,300,150,rastrigin,6,8.253735,21.693796,25.576973,6.081751,14.087870
roulette wheel,60,3,300,150,rastrigin,6,15.038082,22.503998,24.023849,5.467634,14.311695
roulette wheel,55,3,300,150,rastrigin,6,16.491032,24.275282,26.818295,5.356276,15.430135
roulette wheel,50,2,300,150,rastrigin,6,12.867575,21.646248,23.219860,4.775667,15.793640
roulette wheel,45,3,300,150,rastrigin,6,5.982105,22.910841,26.000343,5.850711,17.447960
roulette wheel,55,2,300,150,rastrigin,6,13.385773,22.801401,24.732922,6.023157,17.363020
roulette wheel,70,2,300,150,rastrigin,6,10.120449,22.771864,26.401360,5.840268,12.919230
roulette wheel,65,2,300,150,rastrigin,6,14.878187,25.233925,27.067808,5.296047,15.217565
roulette wheel,70,3,300,150,rastrigin,6,15.006805,24.778437,27.030457,4.659858,12.378035
roulette wheel,70,1,300,150,rastrigin,6,16.345558,25.737629,27.812265,4.461809,14.141820
roulette wheel,65,3,300,150,rastrigin,6,16.882229,23.578573,25.208954,4.020450,16.041820
roulette wheel,75,1,300,150,rastrigin,6,8.235561,22.430447,25.377188,6.375522,14.164740
roulette wheel,75,2,300,150,rastrigin,6,15.934212,24.548742,26.734276,4.722770,12.684280
roulette wheel,75,3,300,150,rastrigin,6,16.746950,23.799564,25.585556,5.051312,12.726785
roulette wheel,80,1,300,150,rastrigin,6,17.136929,24.876162,27.236116,4.130967,12.363320
roulette wheel,80,2,300,150,rastrigin,6,15.996576,25.349478,27.604706,5.742618,12.410395
roulette wheel,90,1,300,150,rastrigin,6,14.665054,25.669765,27.505529,5.452634,12.494220
roulette wheel,90,2,300,150,rastrigin,6,18.368040,26.238533,26.616711,5.278884,12.390165
roulette wheel,80,3,300,150,rastrigin,6,14.369659,25.234970,27.133532,5.011911,13.639595
roulette wheel,90,3,300,150,rastrigin,6,11.054119,22.388973,24.562239,6.240037,13.322305
roulette wheel,85,1,300,150,rastrigin,6,20.414764,27.087181,28.888990,4.979912,14.162850
roulette wheel,85,2,300,150,rastrigin,6,9.669920,25.946625,28.684330,5.955373,14.835625
roulette wheel,95,1,300,150,rastrigin,6,16.441219,23.736509,26.017387,4.931103,14.362530
roulette wheel,85,3,300,150,rastrigin,6,13.934288,26.210197,28.217155,5.489322,15.662000
roulette wheel,95,2,300,150,rastrigin,6,15.193501,23.375528,25.269962,5.596897,15.003160
roulette wheel,100,1,300,150,rastrigin,6,21.050537,28.595869,30.069233,4.909201,13.404405
roulette wheel,95,3,300,150,rastrigin,6,12.817024,24.843561,27.691799,5.373347,14.618155
roulette wheel,110,2,300,150,rastrigin,6,18.400772,27.066004,30.083893,5.860750,11.734825
roulette wheel,100,3,300,150,rastrigin,6,20.488585,26.107780,27.676758,4.241060,12.525670
roulette wheel,110,1,300,150,rastrigin,6,16.482929,24.112049,25.409365,4.846689,12.806175
roulette wheel,100,2,300,150,rastrigin,6,19.962414,24.977301,27.133667,4.160644,13.827995
roulette wheel,105,3,300,150,rastrigin,6,15.238501,25.482054,26.426697,4.600528,13.693650
roulette wheel,105,2,300,150,rastrigin,6,15.248032,24.817291,28.050436,5.862229,14.689505
roulette wheel,105,1,300,150,rastrigin,6,14.374130,26.191586,28.124504,4.985557,16.138375
roulette wheel,115,1,300,150,rastrigin,6,15.710848,24.474379,26.218163,5.782329,12.306335
roulette wheel,120,1,300,150,rastrigin,6,15.391945,25.796669,28.414917,5.560048,11.827680
roulette wheel,115,3,300,150,rastrigin,6,14.347284,24.397253,27.175905,6.093274,12.491625
roulette wheel,115,2,300,150,rastrigin,6,13.211279,25.991447,30.567884,6.864051,13.375675
roulette wheel,125,3,300,150,rastrigin,6,14.610580,23.777674,27.203476,6.785315,11.748695
roulette wheel,120,3,300,150,rastrigin,6,14.908764,26.266680,28.649675,5.406636,12.853635
roulette wheel,130,1,300,150,rastrigin,6,19.897499,27.234102,28.797153,4.061633,11.331890
roulette wheel,130,2,300,150,rastrigin,6,12.921429,26.174978,27.654394,5.189999,11.449945
roulette wheel,125,1,300,150,rastrigin,6,7.793865,24.418472,25.878658,6.676903,14.225565
roulette wheel,125,2,300,150,rastrigin,6,17.269117,27.289879,29.128036,4.446758,14.914525
roulette wheel,110,3,300,150,rastrigin,6,24.214645,27.265915,28.546082,3.821574,19.316440
roulette wheel,120,2,300,150,rastrigin,6,19.149639,26.753582,29.100063,5.205977,15.984660
roulette wheel,135,2,300,150,rastrigin,6,19.450062,25.654325,27.603928,4.822648,11.875105
roulette wheel,135,1,300,150,rastrigin,6,13.613508,26.048267,29.522438,7.915480,13.333370
roulette wheel,145,1,300,150,rastrigin,6,18.547779,27.411968,28.683928,4.811493,11.991020
roulette wheel,140,2,300,150,rastrigin,6,19.675278,25.802711,26.850780,5.538946,12.735565
roulette wheel,140,3,300,150,rastrigin,6,17.595860,25.469790,27.130066,5.030213,13.382195
roulette wheel,145,2,300,150,rastrigin,6,17.611118,27.331148,29.488281,3.951389,11.808785
roulette wheel,130,3,300,150,rastrigin,6,13.780203,22.719023,24.377066,6.975370,18.528515
roulette wheel,140,1,300,150,rastrigin,6,21.561684,26.136681,28.235947,4.236274,17.530580
roulette wheel,160,1,300,150,rastrigin,6,14.266983,26.382902,30.174225,6.546804,12.163265
roulette wheel,150,1,300,150,rastrigin,6,25.398155,30.533297,31.514252,3.942539,12.436790
roulette wheel,150,2,300,150,rastrigin,6,9.720348,25.058849,30.384680,8.201640,13.392660
roulette wheel,160,2,300,150,rastrigin,6,9.797352,24.855108,29.479401,7.276966,12.742165
roulette wheel,165,1,300,150,rastrigin,6,16.737398,25.041489,26.333742,5.812263,12.095355
roulette wheel,135,3,300,150,rastrigin,6,14.870216,26.533522,28.655045,5.476486,19.177670
roulette wheel,180,3,300,150,rastrigin,6,9.264465,26.564148,28.734873,6.734838,13.078625
roulette wheel,165,2,300,150,rastrigin,6,16.668579,25.664949,29.671284,6.214964,12.375570
roulette wheel,155,1,300,150,rastrigin,6,18.615538,26.455694,27.684427,6.072814,15.548485
roulette wheel,145,3,300,150,rastrigin,6,18.632387,27.865120,30.245178,5.209390,15.990090
roulette wheel,165,3,300,150,rastrigin,6,17.472431,26.252281,28.203447,4.601183,13.565010
roulette wheel,150,3,300,150,rastrigin,6,18.007248,26.780031,29.385286,5.904095,16.723425
roulette wheel,155,2,300,150,rastrigin,6,16.144823,28.253614,32.191360,6.874186,16.785245
roulette wheel,175,2,300,150,rastrigin,6,16.092705,26.270187,28.025776,5.824349,11.822420
roulette wheel,155,3,300,150,rastrigin,6,19.341213,25.393415,28.017265,5.222095,18.544305
roulette wheel,175,3,300,150,rastrigin,6,15.005941,25.936241,27.609112,5.701743,12.798335
roulette wheel,180,1,300,150,rastrigin,6,17.969238,25.924210,28.279890,5.714290,12.391995
roulette wheel,180,2,300,150,rastrigin,6,22.546101,28.757694,30.740288,4.215857,11.498780
roulette wheel,170,1,300,150,rastrigin,6,18.226299,26.722527,27.611000,4.672950,16.284670
roulette wheel,170,3,300,150,rastrigin,6,18.685326,27.412891,28.932114,5.603498,14.975030
roulette wheel,175,1,300,150,rastrigin,6,20.029202,27.096066,28.598127,4.683356,15.340985
roulette wheel,170,2,300,150,rastrigin,6,22.181538,27.568771,28.955246,4.017652,16.500070
roulette wheel,160,3,300,150,rastrigin,6,14.856066,25.043993,27.490898,6.141757,12.769520
roulette wheel,195,1,300,150,rastrigin,6,23.792173,28.357876,29.778336,5.045165,12.221185
roulette wheel,190,3,300,150,rastrigin,6,19.470268,29.717306,31.409346,4.853115,12.461345
roulette wheel,185,3,300,150,rastrigin,6,19.717075,26.399429,28.037685,4.987683,12.683700
roulette wheel,195,2,300,150,rastrigin,6,13.309521,26.007257,29.527153,7.042758,12.278980
roulette wheel,185,1,300,150,rastrigin,6,20.232794,28.739412,31.170286,5.550726,13.637220
roulette wheel,190,1,300,150,rastrigin,6,26.499031,31.860611,33.096470,4.375502,13.736770
roulette wheel,200,1,300,150,rastrigin,6,16.573345,27.260872,29.920792,5.867815,12.647955
roulette wheel,190,2,300,150,rastrigin,6,15.137062,24.753439,26.831051,6.363164,14.161460
tournament 3,5,1,300,150,rastrigin,6,14.372074,18.110302,19.468208,3.327645,12.277030
roulette wheel,200,2,300,150,rastrigin,6,16.246531,26.761330,29.460583,5.274441,13.634945
roulette wheel,185,2,300,150,rastrigin,6,17.996042,27.390856,28.781853,5.464322,15.726775
roulette wheel,195,3,300,150,rastrigin,6,15.699324,25.881453,26.611984,5.627710,15.812520
tournament 3,10,2,300,150,rastrigin,6,15.260040,18.698912,19.638077,3.234462,11.861140
roulette wheel,200,3,300,150,rastrigin,6,16.000830,27.117058,29.232244,5.769130,15.915985
tournament 3,5,2,300,150,rastrigin,6,11.295952,16.593576,18.246466,3.843458,13.152890
tournament 3,10,1,300,150,rastrigin,6,13.011768,20.916225,21.799820,4.180117,13.206290
tournament 3,10,3,300,150,rastrigin,6,16.115807,20.875996,22.419424,4.552733,13.950460
tournament 3,15,2,300,150,rastrigin,6,11.510792,22.151190,24.120098,5.132598,12.872290
tournament 3,5,3,300,150,rastrigin,6,11.411936,17.343338,19.448635,4.418795,16.751680
tournament 3,15,1,300,150,rastrigin,6,14.808620,22.685570,24.650267,4.451476,14.681440
tournament 3,30,3,300,150,rastrigin,6,15.745565,21.247620,22.904325,5.160488,12.052150
tournament 3,25,3,300,150,rastrigin,6,17.049564,23.479053,25.513071,3.941294,12.903385
tournament 3,35,3,300,150,rastrigin,6,15.075539,22.343653,25.328918,5.074650,11.695310
tournament 3,35,2,300,150,rastrigin,6,12.334324,21.960785,24.888935,5.439016,12.172500
tournament 3,40,1,300,150,rastrigin,6,20.605154,24.356754,25.914499,3.667141,11.417355
tournament 3,15,3,300,150,rastrigin,6,10.039394,20.266096,22.201777,4.972528,16.442545
tournament 3,55,1,300,150,rastrigin,6,9.691273,23.508663,25.212807,5.719666,11.206770
tournament 3,25,2,300,150,rastrigin,6,12.771992,21.834064,24.728134,5.224003,17.043135
tournament 3,50,3,300,150,rastrigin,6,13.937870,23.226328,26.846258,5.969254,12.249990
tournament 3,55,2,300,150,rastrigin,6,12.859009,24.468401,26.856386,5.093367,11.523665
tournament 3,20,2,300,150,rastrigin,6,17.217110,22.381449,23.821362,3.360783,19.341680
tournament 3,20,1,300,150,rastrigin,6,12.993179,21.525646,23.171776,3.814796,19.365135
tournament 3,20,3,300,150,rastrigin,6,13.347666,22.408947,25.417976,4.705632,19.323825
tournament 3,35,1,300,150,rastrigin,6,15.626797,23.889553,25.940765,4.909816,17.963360
tournament 3,30,1,300,150,rastrigin,6,18.581078,24.463411,26.151924,3.287750,18.570710
tournament 3,25,1,300,150,rastrigin,6,11.174500,23.477589,25.124428,4.911626,19.961280
tournament 3,30,2,300,150,rastrigin,6,15.881832,23.853413,25.700405,4.137668,19.844270
tournament 3,50,1,300,150,rastrigin,6,14.441822,23.367630,24.785669,5.703590,17.500890
tournament 3,40,3,300,150,rastrigin,6,13.759106,24.579748,26.644150,5.337302,18.306865
tournament 3,50,2,300,150,rastrigin,6,14.222393,23.205795,24.790564,4.061571,18.626335
tournament 3,45,1,300,150,rastrigin,6,18.578121,25.445868,27.143021,4.302543,18.820645
tournament 3,60,2,300,150,rastrigin,6,17.626530,24.412432,26.060989,4.676975,12.707815
tournament 3,65,1,300,150,rastrigin,6,9.610550,21.450003,23.315203,6.647332,12.828610
tournament 3,70,3,300,150,rastrigin,6,15.842363,22.624603,23.091961,4.954244,13.572985
tournament 3,70,2,300,150,rastrigin,6,19.578152,26.235882,27.973351,4.740547,14.156330
tournament 3,40,2,300,150,rastrigin,6,14.338787,23.220251,25.383442,4.865342,23.960295
tournament 3,75,3,300,150,rastrigin,6,16.683262,24.830219,26.393566,5.706066,13.509745
tournament 3,75,1,300,150,rastrigin,6,10.592480,25.689188,28.415844,5.587770,14.019970
tournament 3,45,2,300,150,rastrigin,6,12.831963,22.004732,23.798889,5.371009,24.087730
tournament 3,45,3,300,150,rastrigin,6,12.579449,22.557842,25.253395,6.117228,24.987240
tournament 3,85,1,300,150,rastrigin,6,18.708076,25.188280,27.242847,4.909474,12.984790
tournament 3,80,2,300,150,rastrigin,6,13.338007,24.968361,27.097488,5.081372,14.500935
tournament 3,60,3,300,150,rastrigin,6,16.858292,25.346270,27.338049,5.549033,18.016020
tournament 3,85,2,300,150,rastrigin,6,15.200453,24.104773,26.014072,4.256150,13.685455
tournament 3,85,3,300,150,rastrigin,6,10.566803,24.360008,25.774797,6.120564,13.239525
tournament 3,90,1,300,150,rastrigin,6,5.808388,24.442949,27.503445,6.867197,12.567025
tournament 3,60,1,300,150,rastrigin,6,20.193928,24.589825,25.211813,4.716404,20.763730
tournament 3,55,3,300,150,rastrigin,6,6.814564,21.710993,25.045275,6.511761,22.620295
tournament 3,80,3,300,150,rastrigin,6,12.788734,22.711861,25.266527,6.411277,15.558665
tournament 3,70,1,300,150,rastrigin,6,19.210056,26.653280,28.819538,4.160705,19.785940
tournament 3,65,3,300,150,rastrigin,6,17.205389,23.876709,25.592453,4.078228,20.311820
tournament 3,80,1,300,150,rastrigin,6,14.555058,23.143003,24.899399,5.754580,18.464670
tournament 3,65,2,300,150,rastrigin,6,11.361202,23.557661,24.791458,5.455503,20.923235
tournament 3,90,2,300,150,rastrigin,6,17.954773,24.794596,26.401257,5.299716,16.387405
tournament 3,75,2,300,150,rastrigin,6,15.579153,25.035534,28.684776,5.122297,22.305600
tournament 3,95,1,300,150,rastrigin,6,21.367218,26.535023,28.391691,3.893161,11.976905
tournament 3,100,1,300,150,rastrigin,6,11.807617,23.981180,26.326786,5.827625,10.806010
tournament 3,95,2,300,150,rastrigin,6,18.041073,26.095743,28.589195,4.598728,12.302370
tournament 3,100,2,300,150,rastrigin,6,16.388500,26.222872,27.453163,5.849569,11.236270
tournament 3,105,2,300,150,rastrigin,6,14.711704,26.024490,28.772099,5.823077,12.061800
tournament 3,120,3,300,150,rastrigin,6,20.585413,25.391445,24.097359,5.572286,12.308890
tournament 3,90,3,300,150,rastrigin,6,15.560133,25.071363,27.194698,5.440886,19.402285
tournament 3,125,2,300,150,rastrigin,6,18.730843,28.217632,30.033081,4.630939,11.971045
tournament 3,100,3,300,150,rastrigin,6,16.495687,26.138403,28.461967,4.571477,17.332920
tournament 3,120,2,300,150,rastrigin,6,22.271954,26.338531,28.021532,4.782120,14.313125
tournament 3,125,1,300,150,rastrigin,6,18.755341,24.761248,26.387749,6.583987,14.746370
tournament 3,130,1,300,150,rastrigin,6,13.109436,25.276306,27.468353,4.572721,12.972900
tournament 3,120,1,300,150,rastrigin,6,13.474052,24.823763,26.365116,5.841812,16.699925
tournament 3,140,3,300,150,rastrigin,6,13.551697,25.152002,28.209324,7.232932,17.395080
tournament 3,105,1,300,150,rastrigin,6,18.131433,24.325523,25.524586,4.564405,19.672410
tournament 3,135,3,300,150,rastrigin,6,17.333708,24.882542,26.963776,6.175311,13.020415
tournament 3,140,1,300,150,rastrigin,6,19.665335,28.334698,30.471527,4.390410,12.150225
tournament 3,130,2,300,150,rastrigin,6,13.816336,24.032722,24.396383,7.601168,14.299605
tournament 3,145,1,300,150,rastrigin,6,20.196804,24.746410,25.897329,4.644675,12.521610
tournament 3,140,2,300,150,rastrigin,6,15.707703,23.654976,25.899933,4.861699,13.030145
tournament 3,110,1,300,150,rastrigin,6,12.186188,26.764736,29.990196,6.283423,20.251315
tournament 3,125,3,300,150,rastrigin,6,12.395271,24.441193,29.149515,5.705429,17.526195
tournament 3,135,1,300,150,rastrigin,6,10.699139,24.209055,26.449829,5.957860,15.674150
tournament 3,95,3,300,150,rastrigin,6,15.894281,26.107937,28.623257,4.902471,24.973365
tournament 3,110,3,300,150,rastrigin,6,11.351681,24.043716,25.961281,5.386548,21.225435
tournament 3,115,2,300,150,rastrigin,6,16.731974,24.953943,27.872540,6.176662,21.477875
tournament 3,115,1,300,150,rastrigin,6,16.854542,25.581230,28.178192,4.985857,21.588805
tournament 3,105,3,300,150,rastrigin,6,12.092182,23.611250,25.261242,6.143778,22.452960
tournament 3,110,2,300,150,rastrigin,6,16.789639,24.038433,25.846329,4.472863,22.498370
tournament 3,155,1,300,150,rastrigin,6,9.446682,23.838480,27.676971,6.960320,15.568435
tournament 3,150,1,300,150,rastrigin,6,10.663822,23.639957,26.381214,5.128540,15.769130
tournament 3,155,2,300,150,rastrigin,6,17.521132,26.432375,27.102200,5.035872,15.224110
tournament 3,130,3,300,150,rastrigin,6,11.560070,25.766624,29.089783,6.629948,18.401685
tournament 3,135,2,300,150,rastrigin,6,18.630167,26.017572,28.436653,4.916626,18.449295
tournament 3,150,3,300,150,rastrigin,6,15.211128,26.193239,29.114296,6.198962,16.808810
tournament 3,145,2,300,150,rastrigin,6,15.682795,23.606777,25.800617,7.009864,17.017865
tournament 3,115,3,300,150,rastrigin,6,15.593204,24.713741,28.117212,6.258883,17.674070
tournament 3,150,2,300,150,rastrigin,6,18.406441,28.329304,31.315931,4.740653,18.082610
tournament 3,145,3,300,150,rastrigin,6,16.804705,26.269793,28.846413,5.960966,18.407845
tournament 3,165,1,300,150,rastrigin,6,15.110039,25.821947,26.650787,5.575930,10.245320
tournament 3,160,1,300,150,rastrigin,6,16.664049,25.111847,27.335819,6.142623,11.245460
tournament 3,160,3,300,150,rastrigin,6,15.416336,24.608624,25.248791,5.353241,11.353985
tournament 3,155,3,300,150,rastrigin,6,15.707663,24.213770,26.233967,5.735907,13.903125
tournament 3,165,2,300,150,rastrigin,6,14.334854,24.300337,27.759754,5.544093,12.110210
tournament 3,160,2,300,150,rastrigin,6,12.483566,25.695963,29.069122,6.510614,12.886475
tournament 3,170,1,300,150,rastrigin,6,10.773277,26.172079,29.938198,7.496558,11.327675
tournament 3,170,2,300,150,rastrigin,6,17.249203,25.375948,29.296282,5.492743,11.462115
tournament 3,165,3,300,150,rastrigin,6,12.469856,25.823730,28.966768,7.447003,13.142860
tournament 3,175,2,300,150,rastrigin,6,13.242481,23.643627,27.775677,7.897732,10.310365
tournament 3,180,2,300,150,rastrigin,6,13.429287,27.557991,29.842989,6.144444,10.296030
tournament 3,185,1,300,150,rastrigin,6,21.144436,27.088207,28.959705,4.896235,9.805245
