n_leaders,a_factor,c_factor,convergence,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
3,0.802409,1.099883,linear,150,50,rastrigin,3,0.000000,1.989935,2.487446,2.140316,1.022620
3,0.802409,7.295407,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,0.805385
3,0.939444,0.500000,linear,150,50,rastrigin,3,0.994959,3.203653,3.980073,3.470232,0.985630
3,0.939444,1.287720,linear,150,50,rastrigin,3,0.000000,1.430253,1.492438,1.702367,0.711350
3,1.287720,0.585390,linear,150,50,rastrigin,3,0.000000,2.673951,2.984877,1.485091,0.982185
3,1.099883,8.541316,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,0.913095
3,0.939444,8.541316,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,0.981375
3,1.507637,0.585390,linear,150,50,rastrigin,3,0.000000,2.363606,1.994556,2.147559,0.874075
3,1.287720,1.507637,linear,150,50,rastrigin,3,0.000000,0.746218,0.994957,1.253607,0.944120
3,1.287720,8.541316,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.017075
3,0.939444,0.802409,linear,150,50,rastrigin,3,0.000000,1.990801,1.990194,1.910977,1.038145
3,0.802409,4.545940,linear,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.659981,1.049595
3,1.507637,0.939444,linear,150,50,rastrigin,3,0.000000,1.181513,1.989914,1.437533,0.853880
3,1.287720,3.882831,linear,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.430829,0.704100
3,1.507637,2.419483,linear,150,50,rastrigin,3,0.000000,0.373109,0.497478,0.586519,0.796255
3,0.939444,5.322296,linear,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.430829,0.871175
3,1.099883,0.585390,linear,150,50,rastrigin,3,0.994957,2.673999,2.984876,2.049250,0.998425
3,1.099883,1.507637,linear,150,50,rastrigin,3,0.000000,1.119327,1.492437,1.237713,0.928150
3,1.287720,0.939444,linear,150,50,rastrigin,3,0.994959,2.425210,1.989918,1.458046,0.857615
3,1.507637,3.882831,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,0.730405
3,1.287720,2.419483,linear,150,50,rastrigin,3,0.000000,0.497478,0.994957,0.487427,0.746150
3,1.507637,10.000000,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,0.823030
3,1.099883,0.939444,linear,150,50,rastrigin,3,0.000000,1.803382,1.989918,2.045709,0.928095
3,1.507637,6.231237,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.008150
3,1.765111,0.685363,linear,150,50,rastrigin,3,0.000000,1.492437,1.989916,1.682626,0.917345
3,1.765111,1.099883,linear,150,50,rastrigin,3,0.000000,0.559663,0.994957,0.968488,0.950745
3,1.099883,3.882831,linear,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.474564,0.871395
3,1.507637,1.507637,linear,150,50,rastrigin,3,0.000000,1.492436,0.994958,2.506718,0.707395
3,1.287720,6.231237,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,0.909935
3,1.765111,1.765111,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.487427,0.968810
3,1.765111,2.832683,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,0.901045
3,1.099883,6.231237,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,0.971765
3,1.765111,4.545940,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,0.789785
3,1.765111,7.295407,linear,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.455947,0.868160
3,1.099883,2.419483,linear,150,50,rastrigin,3,0.000000,0.559664,0.994957,1.154965,0.941325
3,2.066557,1.287720,linear,150,50,rastrigin,3,0.000000,0.621848,0.994957,0.596974,0.719150
3,1.287720,0.685363,linear,150,50,rastrigin,3,0.000000,1.990309,1.989939,1.857979,0.866240
3,2.066557,0.500000,linear,150,50,rastrigin,3,0.000000,1.803364,1.989918,1.820408,0.987230
3,1.287720,1.099883,linear,150,50,rastrigin,3,0.994957,1.492437,1.492438,1.804004,1.003945
3,1.099883,10.000000,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.009875
3,1.287720,1.765111,linear,150,50,rastrigin,3,0.000000,0.621848,0.994957,0.943900,0.780495
3,1.287720,10.000000,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,0.804125
3,1.507637,2.832683,linear,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.665581,0.810635
3,1.287720,4.545940,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,0.835195
3,1.765111,0.500000,linear,150,50,rastrigin,3,0.000000,2.798320,3.482354,2.122569,1.077025
3,2.066557,3.316448,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,0.918720
3,2.066557,0.802409,linear,150,50,rastrigin,3,0.000000,0.870588,0.994958,1.763070,0.721255
3,1.287720,7.295407,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,0.970485
3,1.507637,4.545940,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,0.910985
3,2.066557,8.541316,linear,150,50,rastrigin,3,0.000000,0.000001,0.000000,0.355271,0.967920
3,2.066557,2.066557,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.533486,1.148375
3,2.419483,0.585390,linear,150,50,rastrigin,3,0.000000,0.994958,0.994957,1.277078,1.077900
3,1.507637,0.685363,linear,150,50,rastrigin,3,0.000000,2.052127,1.989922,2.394097,0.811450
3,2.419483,0.939444,linear,150,50,rastrigin,3,0.000000,0.497479,0.994957,1.065813,0.773310
3,1.287720,2.832683,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.487428,1.068325
3,2.066557,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,1.307345
3,1.765111,0.802409,linear,150,50,rastrigin,3,0.000000,1.119328,0.994959,2.279188,0.851675
3,1.765111,1.287720,linear,150,50,rastrigin,3,0.000000,0.435294,0.994957,0.580155,0.877550
3,2.419483,1.507637,linear,150,50,rastrigin,3,0.000000,0.497478,0.994957,0.569390,0.871175
3,1.507637,1.765111,linear,150,50,rastrigin,3,0.000000,0.310924,0.000000,0.731142,0.877140
3,1.507637,7.295407,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.077185
3,1.507637,1.099883,linear,150,50,rastrigin,3,0.000000,1.181513,1.492437,1.392941,0.845495
3,1.765111,3.316448,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,0.882035
3,1.765111,8.541316,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.487428,0.851725
3,1.765111,2.066557,linear,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.430829,0.971340
3,2.419483,3.882831,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,0.856295
3,1.765111,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,0.887905
3,2.066557,1.507637,linear,150,50,rastrigin,3,0.000000,0.310924,0.000000,0.588625,0.857145
3,2.419483,2.419483,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.074785
3,2.066557,0.585390,linear,150,50,rastrigin,3,0.000000,1.243698,1.492436,1.330235,0.906335
3,2.832683,1.099883,linear,150,50,rastrigin,3,0.000000,0.373109,0.497478,0.497479,0.832565
3,2.832683,0.685363,linear,150,50,rastrigin,3,0.000000,0.994958,0.994957,0.762622,0.866240
3,2.419483,10.000000,linear,150,50,rastrigin,3,0.000000,0.186782,0.000128,0.580053,1.074085
3,1.507637,0.500000,linear,150,50,rastrigin,3,0.001240,2.985706,2.987082,2.981362,0.863110
3,2.832683,1.765111,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.533486,0.780705
3,2.419483,6.231237,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,1.249390
3,1.507637,3.316448,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,0.984610
3,1.765111,0.585390,linear,150,50,rastrigin,3,0.000000,1.865556,1.989951,2.372819,0.868095
3,2.066557,0.939444,linear,150,50,rastrigin,3,0.000000,0.808403,0.994957,1.116838,0.909700
3,1.507637,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,0.759260
3,2.066557,3.882831,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,0.998800
3,2.832683,2.832683,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,0.894285
3,2.066557,2.419483,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,0.806380
3,2.419483,0.685363,linear,150,50,rastrigin,3,0.000000,1.243698,0.994959,1.556560,0.850395
3,2.066557,10.000000,linear,150,50,rastrigin,3,0.000000,0.124422,0.000008,0.455929,0.953145
3,2.419483,1.099883,linear,150,50,rastrigin,3,0.000000,0.373109,0.497478,0.838366,0.891675
3,2.832683,4.545940,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,0.886910
3,1.507637,0.802409,linear,150,50,rastrigin,3,0.994957,1.679249,1.989917,1.445218,0.984685
3,2.066557,6.231237,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,0.860075
3,1.765111,1.507637,linear,150,50,rastrigin,3,0.000000,0.435294,0.994957,0.650538,0.845240
3,2.419483,1.765111,linear,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.580155,0.860290
3,1.765111,0.939444,linear,150,50,rastrigin,3,0.000000,0.994958,0.994957,1.690697,0.964025
3,1.507637,2.066557,linear,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.968488,0.820865
3,1.507637,1.287720,linear,150,50,rastrigin,3,0.000000,0.994957,0.994957,1.102339,0.887105
3,1.507637,8.541316,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,0.962435
3,1.765111,3.882831,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,0.972030
3,1.765111,2.419483,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,0.882395
3,2.419483,2.832683,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,0.806275
3,1.765111,10.000000,linear,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.430829,1.037470
3,1.765111,6.231237,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.474565,0.909395
3,2.419483,4.545940,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,0.956720
3,2.066557,2.832683,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,0.933405
3,2.066557,0.685363,linear,150,50,rastrigin,3,0.000000,1.430252,0.994962,2.163318,0.885495
3,2.419483,1.287720,linear,150,50,rastrigin,3,0.000000,0.373109,0.497478,0.586519,0.965945
3,2.832683,2.066557,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,0.730445
3,2.832683,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,0.986310
3,3.316448,2.066557,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,0.980630
3,2.832683,7.295407,linear,150,50,rastrigin,3,0.000000,0.062206,0.000001,0.430829,0.931280
3,3.316448,0.500000,linear,150,50,rastrigin,3,0.000000,1.181512,1.989914,1.301076,0.792505
3,3.316448,0.802409,linear,150,50,rastrigin,3,0.000000,0.684033,0.994957,1.065813,0.928465
3,2.419483,7.295407,linear,150,50,rastrigin,3,0.000000,0.000001,0.000000,0.355271,1.012560
3,3.882831,0.585390,linear,150,50,rastrigin,3,0.000000,0.870588,0.994957,1.352374,0.895090
3,2.832683,3.316448,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,0.812615
3,3.316448,1.287720,linear,150,50,rastrigin,3,0.000000,0.373109,0.497478,0.586519,0.895525
3,2.066557,1.765111,linear,150,50,rastrigin,3,0.000000,0.684033,0.994957,0.569391,0.789225
3,2.066557,4.545940,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.433693,0.938615
3,2.832683,1.287720,linear,150,50,rastrigin,3,0.000000,0.621848,0.994957,0.455947,0.868540
3,2.832683,0.500000,linear,150,50,rastrigin,3,0.000000,0.994959,0.994959,1.237713,0.877140
3,2.419483,0.500000,linear,150,50,rastrigin,3,0.000000,2.238659,2.984876,1.989915,0.941310
3,2.832683,0.802409,linear,150,50,rastrigin,3,0.000000,0.559664,0.994957,0.788155,0.901640
3,2.419483,0.802409,linear,150,50,rastrigin,3,0.000000,1.119327,1.492436,1.112396,1.035610
3,2.066557,1.099883,linear,150,50,rastrigin,3,0.000000,0.559664,0.994957,1.504822,0.735260
3,3.316448,3.316448,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,0.970115
3,3.316448,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.507331,0.970080
3,2.066557,7.295407,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.129285
3,2.419483,2.066557,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.487427,1.044085
3,3.882831,1.507637,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,0.899130
3,3.882831,0.939444,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,1.027050
3,3.316448,8.541316,linear,150,50,rastrigin,3,0.000008,0.439135,0.994966,0.577814,1.098170
3,3.882831,3.882831,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,0.854125
3,2.419483,3.316448,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,0.920495
3,3.882831,10.000000,linear,150,50,rastrigin,3,0.000767,0.585424,0.998008,0.715607,0.809110
3,2.419483,5.322296,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,0.952080
3,2.832683,6.231237,linear,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.430830,0.815610
3,3.882831,6.231237,linear,150,50,rastrigin,3,0.000000,0.063264,0.000040,0.430507,1.039100
3,4.545940,0.685363,linear,150,50,rastrigin,3,0.000000,0.559663,0.994957,0.938641,0.919805
3,3.882831,2.419483,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.134180
3,2.832683,8.541316,linear,150,50,rastrigin,3,0.000000,0.187436,0.000405,0.474088,0.865550
3,4.545940,1.099883,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.586519,1.072470
3,2.832683,2.419483,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,1.063570
3,3.316448,0.585390,linear,150,50,rastrigin,3,0.000000,0.746218,0.994957,0.884338,0.900460
3,3.316448,0.939444,linear,150,50,rastrigin,3,0.000000,0.497478,0.994957,0.569391,0.862150
3,3.882831,0.685363,linear,150,50,rastrigin,3,0.000000,0.559663,0.994957,1.089922,0.853260
3,3.316448,1.507637,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,0.759395
3,3.316448,2.419483,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,1.255610
3,2.832683,3.882831,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,0.942200
3,2.419483,8.541316,linear,150,50,rastrigin,3,0.000000,0.000009,0.000002,0.298486,1.143780
3,4.545940,1.765111,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.507331,0.922525
3,4.545940,2.832683,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.053015
3,2.832683,0.585390,linear,150,50,rastrigin,3,0.000000,1.492437,1.989916,1.472403,1.039370
3,5.322296,0.500000,linear,150,50,rastrigin,3,0.000000,0.559664,0.994957,0.674813,1.010585
3,5.322296,0.802409,linear,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.455947,0.805040
3,4.545940,4.545940,linear,150,50,rastrigin,3,0.000000,0.186693,0.000123,0.580082,1.087180
3,3.316448,3.882831,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.058820
3,3.316448,6.231237,linear,150,50,rastrigin,3,0.000000,0.186567,0.000008,0.580170,1.045085
3,5.322296,1.287720,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,0.902895
