selection,limit,mutation_dims,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
tournament 5,70,2,100,50,rosenbrock,3,0.005862,0.055466,0.046148,0.136480,1.184950
tournament 5,10,3,100,50,rosenbrock,3,0.026926,0.308649,0.370366,0.256362,1.231210
tournament 5,65,3,100,50,rosenbrock,3,0.012823,0.098444,0.110483,0.079781,1.286860
tournament 5,135,3,100,50,rosenbrock,3,0.001406,0.069425,0.098825,0.168591,1.196565
tournament 5,85,1,100,50,rosenbrock,3,0.000378,0.021943,0.024536,0.050916,0.944385
tournament 5,70,1,100,50,rosenbrock,3,0.004258,0.021079,0.024100,0.039692,1.528310
tournament 5,85,3,100,50,rosenbrock,3,0.008784,0.060363,0.062409,0.081956,0.953995
tournament 5,90,1,100,50,rosenbrock,3,0.001379,0.016328,0.015355,0.014567,1.063195
tournament 5,140,3,100,50,rosenbrock,3,0.002847,0.081309,0.078057,0.078173,1.237820
tournament 5,145,2,100,50,rosenbrock,3,0.004103,0.039191,0.046562,0.086765,1.168460
tournament 5,20,2,100,50,rosenbrock,3,0.022281,0.231317,0.271418,0.236389,1.259975
tournament 5,95,1,100,50,rosenbrock,3,0.002630,0.018762,0.021445,0.035149,0.921915
tournament 5,90,3,100,50,rosenbrock,3,0.002148,0.055054,0.063869,0.097277,1.000510
tournament 5,140,1,100,50,rosenbrock,3,0.003993,0.022252,0.025273,0.020191,1.348255
tournament 5,150,2,100,50,rosenbrock,3,0.007353,0.057409,0.066522,0.104259,1.142175
tournament 5,160,1,100,50,rosenbrock,3,0.002290,0.017482,0.019585,0.047014,1.127145
tournament 5,100,2,100,50,rosenbrock,3,0.007864,0.058699,0.059340,0.074885,1.129925
tournament 5,105,1,100,50,rosenbrock,3,0.001025,0.019803,0.021908,0.031643,1.050255
tournament 5,110,1,100,50,rosenbrock,3,0.005985,0.042187,0.046825,0.045135,0.853485
tournament 5,105,3,100,50,rosenbrock,3,0.004829,0.067513,0.077609,0.152867,0.945300
tournament 5,100,3,100,50,rosenbrock,3,0.012527,0.084334,0.112535,0.087662,1.174770
tournament 5,110,2,100,50,rosenbrock,3,0.008878,0.042491,0.050496,0.058944,0.904615
tournament 5,105,2,100,50,rosenbrock,3,0.001660,0.062710,0.077921,0.063503,1.139480
tournament 5,110,3,100,50,rosenbrock,3,0.006716,0.039838,0.048512,0.054617,0.926790
tournament 5,155,3,100,50,rosenbrock,3,0.005289,0.047864,0.054204,0.110459,1.772120
tournament 5,125,2,100,50,rosenbrock,3,0.003604,0.051446,0.041897,0.092710,0.885965
tournament 5,130,1,100,50,rosenbrock,3,0.000608,0.013280,0.017722,0.020079,0.955305
tournament 5,115,1,100,50,rosenbrock,3,0.000710,0.013001,0.013504,0.047871,1.113670
tournament 5,155,2,100,50,rosenbrock,3,0.001124,0.052452,0.062485,0.088494,1.963935
tournament 5,120,1,100,50,rosenbrock,3,0.002184,0.012505,0.012424,0.036100,1.120920
tournament 5,125,1,100,50,rosenbrock,3,0.003752,0.016583,0.020887,0.017666,1.116520
tournament 5,120,3,100,50,rosenbrock,3,0.004183,0.058196,0.075169,0.057806,1.157490
tournament 5,180,1,100,50,rosenbrock,3,0.000027,0.016539,0.017430,0.026712,1.216200
tournament 5,115,2,100,50,rosenbrock,3,0.008394,0.073983,0.087968,0.070895,1.231665
tournament 5,120,2,100,50,rosenbrock,3,0.005364,0.043785,0.058149,0.050769,1.177715
tournament 5,125,3,100,50,rosenbrock,3,0.001460,0.050573,0.057786,0.057054,1.217800
tournament 5,190,1,100,50,rosenbrock,3,0.000943,0.018317,0.024595,0.019809,1.004660
tournament 3,160,1,100,50,rosenbrock,3,0.003031,0.041458,0.046754,0.052313,0.827830
tournament 5,80,1,100,50,rosenbrock,3,0.000814,0.024545,0.028518,0.032824,0.886880
tournament 5,130,2,100,50,rosenbrock,3,0.029811,0.068981,0.072583,0.063507,1.454095
tournament 5,140,2,100,50,rosenbrock,3,0.012822,0.041758,0.046519,0.034217,0.933420
tournament 5,135,1,100,50,rosenbrock,3,0.000166,0.014668,0.018433,0.051283,1.115580
tournament 5,75,2,100,50,rosenbrock,3,0.001459,0.061341,0.062335,0.071437,1.210905
tournament 5,145,1,100,50,rosenbrock,3,0.002194,0.021990,0.028289,0.040645,0.920535
tournament 5,145,3,100,50,rosenbrock,3,0.000265,0.069200,0.084916,0.048152,0.947460
tournament 5,155,1,100,50,rosenbrock,3,0.002145,0.021277,0.022119,0.056645,0.845180
tournament 5,90,2,100,50,rosenbrock,3,0.004063,0.044991,0.061591,0.080783,0.915670
tournament 5,150,1,100,50,rosenbrock,3,0.002566,0.022005,0.025209,0.040309,1.053810
tournament 5,200,2,100,50,rosenbrock,3,0.008803,0.067702,0.092946,0.092030,1.160310
tournament 5,85,2,100,50,rosenbrock,3,0.017895,0.078440,0.091900,0.083702,1.127485
tournament 3,120,1,100,50,rosenbrock,3,0.000040,0.024121,0.027646,0.029306,0.965745
tournament 5,165,1,100,50,rosenbrock,3,0.002798,0.019384,0.021345,0.017044,0.860625
tournament 3,115,2,100,50,rosenbrock,3,0.007794,0.048225,0.054025,0.116741,1.045580
tournament 5,165,2,100,50,rosenbrock,3,0.003232,0.054844,0.067862,0.086265,0.881685
tournament 3,115,3,100,50,rosenbrock,3,0.006919,0.038937,0.040713,0.061200,1.080665
tournament 5,150,3,100,50,rosenbrock,3,0.004212,0.045082,0.057455,0.052629,1.159970
tournament 5,160,2,100,50,rosenbrock,3,0.003028,0.032190,0.033129,0.035903,1.127750
tournament 5,160,3,100,50,rosenbrock,3,0.003623,0.050809,0.051460,0.064780,1.155900
tournament 5,165,3,100,50,rosenbrock,3,0.000355,0.042889,0.040080,0.083407,1.002565
tournament 5,170,1,100,50,rosenbrock,3,0.002255,0.014029,0.015627,0.028835,1.074595
tournament 5,175,1,100,50,rosenbrock,3,0.001299,0.012832,0.018144,0.024663,0.839670
tournament 5,170,3,100,50,rosenbrock,3,0.005805,0.065935,0.082222,0.056366,0.928435
tournament 5,170,2,100,50,rosenbrock,3,0.005673,0.042848,0.039804,0.055313,1.024355
tournament 5,185,1,100,50,rosenbrock,3,0.000374,0.017480,0.017251,0.030996,0.878975
tournament 5,175,2,100,50,rosenbrock,3,0.008170,0.065926,0.057766,0.116439,1.113100
tournament 5,185,2,100,50,rosenbrock,3,0.003087,0.048798,0.066743,0.052828,0.914830
tournament 5,180,3,100,50,rosenbrock,3,0.015580,0.058509,0.060481,0.047772,0.992655
tournament 5,195,1,100,50,rosenbrock,3,0.001359,0.014566,0.018195,0.035197,0.834490
tournament 5,190,3,100,50,rosenbrock,3,0.003698,0.055679,0.057658,0.090508,0.912055
tournament 5,115,3,100,50,rosenbrock,3,0.010184,0.048722,0.056356,0.075936,1.140620
tournament 5,175,3,100,50,rosenbrock,3,0.003892,0.047914,0.051398,0.084910,1.163080
tournament 5,180,2,100,50,rosenbrock,3,0.008144,0.046736,0.054399,0.069344,1.130885
tournament 5,195,2,100,50,rosenbrock,3,0.002844,0.045857,0.039738,0.146660,0.971215
tournament 5,190,2,100,50,rosenbrock,3,0.001904,0.032808,0.030332,0.081245,1.060005
tournament 5,185,3,100,50,rosenbrock,3,0.010417,0.049146,0.058498,0.047351,1.142305
tournament 5,130,3,100,50,rosenbrock,3,0.001129,0.052131,0.063568,0.085862,1.042660
tournament 5,195,3,100,50,rosenbrock,3,0.005086,0.041052,0.048567,0.050161,1.112445
tournament 5,80,3,100,50,rosenbrock,3,0.017943,0.051055,0.065693,0.083282,0.950690
tournament 5,200,1,100,50,rosenbrock,3,0.002264,0.026032,0.026310,0.040365,0.961640
tournament 5,200,3,100,50,rosenbrock,3,0.010095,0.050690,0.058082,0.055242,0.906235
roulette wheel,20,1,300,150,rosenbrock,6,0.079153,0.142506,0.152860,0.102479,12.363520
roulette wheel,30,1,300,150,rosenbrock,6,0.018774,0.062793,0.061200,0.060743,12.494675
roulette wheel,25,2,300,150,rosenbrock,6,0.466197,0.922236,1.020615,0.403841,13.179890
roulette wheel,15,1,300,150,rosenbrock,6,0.054326,0.167874,0.216768,0.149826,13.256325
roulette wheel,25,1,300,150,rosenbrock,6,0.011630,0.084299,0.099432,0.069826,13.233715
roulette wheel,15,3,300,150,rosenbrock,6,2.433735,5.574800,6.302871,2.069929,13.726600
roulette wheel,15,2,300,150,rosenbrock,6,0.689474,1.774868,1.975263,1.232040,13.922340
roulette wheel,60,1,300,150,rosenbrock,6,0.006110,0.028748,0.032348,0.024238,14.103465
roulette wheel,10,2,300,150,rosenbrock,6,1.386094,2.792525,3.273135,1.004065,14.185175
roulette wheel,35,1,300,150,rosenbrock,6,0.012703,0.076212,0.096423,0.098073,14.218355
roulette wheel,5,1,300,150,rosenbrock,6,0.109139,0.519245,0.657650,0.520524,14.476835
roulette wheel,30,2,300,150,rosenbrock,6,0.280879,0.732729,0.844771,0.382534,14.564310
roulette wheel,95,2,300,150,rosenbrock,6,0.042760,0.133948,0.149301,0.061825,14.848275
roulette wheel,20,2,300,150,rosenbrock,6,0.681193,1.492068,1.432575,0.606787,14.805795
roulette wheel,35,2,300,150,rosenbrock,6,0.251382,0.510245,0.619361,0.235941,15.012715
roulette wheel,10,3,300,150,rosenbrock,6,0.727993,5.003364,5.621575,2.042104,15.464055
roulette wheel,10,1,300,150,rosenbrock,6,0.082014,0.256374,0.285412,0.141873,15.688705
roulette wheel,40,1,300,150,rosenbrock,6,0.014117,0.047664,0.051643,0.032423,13.655510
roulette wheel,35,3,300,150,rosenbrock,6,0.670665,1.637589,1.938844,0.701272,15.648390
roulette wheel,20,3,300,150,rosenbrock,6,1.091992,3.877541,4.374057,1.910377,16.867475
roulette wheel,25,3,300,150,rosenbrock,6,0.972966,2.443428,2.616196,1.098457,16.850845
roulette wheel,30,3,300,150,rosenbrock,6,0.985183,1.845912,2.044770,0.970623,17.476550
roulette wheel,40,2,300,150,rosenbrock,6,0.136200,0.439836,0.543645,0.202765,17.741760
roulette wheel,40,3,300,150,rosenbrock,6,0.493479,1.283566,1.386825,0.544316,13.932830
roulette wheel,45,1,300,150,rosenbrock,6,0.019825,0.050360,0.053713,0.043548,12.363530
roulette wheel,70,1,300,150,rosenbrock,6,0.003765,0.032114,0.036594,0.030077,12.227020
roulette wheel,5,2,300,150,rosenbrock,6,1.361510,3.886655,4.205825,1.868335,13.801650
roulette wheel,50,2,300,150,rosenbrock,6,0.177107,0.325729,0.375415,0.147037,13.918085
roulette wheel,50,1,300,150,rosenbrock,6,0.014551,0.047770,0.058324,0.046124,13.929435
roulette wheel,55,2,300,150,rosenbrock,6,0.082653,0.248403,0.257694,0.206092,13.972200
roulette wheel,55,3,300,150,rosenbrock,6,0.263576,0.720715,0.820309,0.370238,14.332605
roulette wheel,60,2,300,150,rosenbrock,6,0.053856,0.193069,0.219212,0.178258,14.288725
roulette wheel,55,1,300,150,rosenbrock,6,0.024885,0.048295,0.050008,0.041030,14.416865
roulette wheel,70,2,300,150,rosenbrock,6,0.052677,0.143777,0.173409,0.126404,13.559630
roulette wheel,45,3,300,150,rosenbrock,6,0.338587,1.041334,1.245750,0.382764,15.015810
roulette wheel,75,1,300,150,rosenbrock,6,0.012667,0.031393,0.037186,0.023423,12.976740
roulette wheel,75,2,300,150,rosenbrock,6,0.071193,0.176913,0.207590,0.070712,13.525665
roulette wheel,70,3,300,150,rosenbrock,6,0.078357,0.477442,0.540516,0.307758,13.693470
roulette wheel,65,2,300,150,rosenbrock,6,0.098225,0.214713,0.233428,0.107838,14.565280
roulette wheel,50,3,300,150,rosenbrock,6,0.304257,0.890124,1.058440,0.475537,15.912105
roulette wheel,45,2,300,150,rosenbrock,6,0.038985,0.322430,0.385003,0.168011,17.008235
roulette wheel,65,3,300,150,rosenbrock,6,0.131925,0.474143,0.570902,0.296684,15.512815
roulette wheel,65,1,300,150,rosenbrock,6,0.006866,0.033483,0.043309,0.026133,17.074125
roulette wheel,60,3,300,150,rosenbrock,6,0.348946,0.655219,0.720067,0.378685,18.226825
roulette wheel,75,3,300,150,rosenbrock,6,0.233523,0.432192,0.505664,0.253626,17.709840
roulette wheel,80,1,300,150,rosenbrock,6,0.003208,0.024204,0.030202,0.028718,16.161120
roulette wheel,110,1,300,150,rosenbrock,6,0.003867,0.017547,0.017361,0.022757,13.258480
roulette wheel,80,2,300,150,rosenbrock,6,0.051647,0.150244,0.173707,0.081479,18.253680
roulette wheel,90,3,300,150,rosenbrock,6,0.131971,0.353363,0.449088,0.196297,15.252230
roulette wheel,85,2,300,150,rosenbrock,6,0.037028,0.129210,0.143779,0.077346,15.318420
roulette wheel,95,1,300,150,rosenbrock,6,0.002197,0.017532,0.020336,0.018496,15.187310
roulette wheel,85,3,300,150,rosenbrock,6,0.136584,0.456548,0.503418,0.251287,15.893490
roulette wheel,85,1,300,150,rosenbrock,6,0.002433,0.021034,0.024146,0.027628,16.610940
roulette wheel,120,1,300,150,rosenbrock,6,0.005864,0.021485,0.025376,0.015049,14.100315
roulette wheel,100,1,300,150,rosenbrock,6,0.003021,0.020361,0.028131,0.023707,15.520665
roulette wheel,110,2,300,150,rosenbrock,6,0.035129,0.094766,0.095373,0.076246,15.527060
roulette wheel,5,3,300,150,rosenbrock,6,6.236189,8.564153,8.067983,3.519533,16.048290
roulette wheel,90,2,300,150,rosenbrock,6,0.026307,0.141924,0.170862,0.093411,17.756950
roulette wheel,120,2,300,150,rosenbrock,6,0.033763,0.093316,0.101079,0.091585,15.877885
roulette wheel,100,2,300,150,rosenbrock,6,0.035472,0.099223,0.118543,0.049719,16.819720
roulette wheel,100,3,300,150,rosenbrock,6,0.166419,0.429434,0.504726,0.224386,16.956280
roulette wheel,90,1,300,150,rosenbrock,6,0.008005,0.024384,0.030736,0.036483,18.694055
roulette wheel,115,3,300,150,rosenbrock,6,0.049392,0.375704,0.442152,0.204379,17.058670
roulette wheel,120,3,300,150,rosenbrock,6,0.113050,0.293319,0.363382,0.139466,14.824410
roulette wheel,105,2,300,150,rosenbrock,6,0.025608,0.088801,0.088202,0.106614,18.101860
roulette wheel,95,3,300,150,rosenbrock,6,0.177061,0.336062,0.377116,0.164005,18.874885
roulette wheel,80,3,300,150,rosenbrock,6,0.125414,0.381102,0.434348,0.237234,22.061040
roulette wheel,105,1,300,150,rosenbrock,6,0.002678,0.017261,0.022774,0.010103,19.153805
roulette wheel,105,3,300,150,rosenbrock,6,0.066436,0.254479,0.310655,0.135075,19.321630
roulette wheel,115,2,300,150,rosenbrock,6,0.038239,0.092481,0.104617,0.049249,19.008460
roulette wheel,115,1,300,150,rosenbrock,6,0.002279,0.019245,0.023022,0.023082,19.132550
roulette wheel,110,3,300,150,rosenbrock,6,0.053796,0.324501,0.400030,0.200392,19.426200
roulette wheel,125,1,300,150,rosenbrock,6,0.004773,0.012956,0.011725,0.025456,12.459170
roulette wheel,130,1,300,150,rosenbrock,6,0.000740,0.015452,0.020365,0.017526,12.106480
roulette wheel,135,1,300,150,rosenbrock,6,0.003434,0.016588,0.017833,0.017766,12.130475
roulette wheel,125,2,300,150,rosenbrock,6,0.039860,0.117924,0.140446,0.066966,13.219830
roulette wheel,125,3,300,150,rosenbrock,6,0.137863,0.288888,0.345308,0.172168,13.506895
roulette wheel,140,1,300,150,rosenbrock,6,0.002629,0.014140,0.018414,0.009727,11.909150
roulette wheel,135,2,300,150,rosenbrock,6,0.010382,0.082270,0.095041,0.061557,12.969100
roulette wheel,130,2,300,150,rosenbrock,6,0.025819,0.082997,0.092341,0.047583,13.157350
roulette wheel,135,3,300,150,rosenbrock,6,0.094706,0.257296,0.284174,0.163101,13.171940
roulette wheel,145,1,300,150,rosenbrock,6,0.002573,0.011931,0.014587,0.016627,12.082880
roulette wheel,140,2,300,150,rosenbrock,6,0.037086,0.081473,0.083310,0.065920,13.160765
roulette wheel,130,3,300,150,rosenbrock,6,0.098232,0.266838,0.306258,0.114444,14.562005
roulette wheel,150,1,300,150,rosenbrock,6,0.002733,0.017859,0.022839,0.023194,12.073900
roulette wheel,145,2,300,150,rosenbrock,6,0.031412,0.101574,0.114517,0.066423,13.127285
roulette wheel,140,3,300,150,rosenbrock,6,0.039979,0.225136,0.269149,0.158951,13.446795
roulette wheel,145,3,300,150,rosenbrock,6,0.056744,0.176827,0.194138,0.163756,13.842050
roulette wheel,155,1,300,150,rosenbrock,6,0.004638,0.017312,0.017967,0.029066,12.360745
roulette wheel,150,2,300,150,rosenbrock,6,0.029986,0.071791,0.076967,0.110436,12.770495
roulette wheel,150,3,300,150,rosenbrock,6,0.045139,0.241618,0.250565,0.190736,13.048295
roulette wheel,155,2,300,150,rosenbrock,6,0.043087,0.086110,0.095711,0.053556,12.499165
roulette wheel,155,3,300,150,rosenbrock,6,0.084053,0.186260,0.206679,0.147525,14.272380
roulette wheel,160,1,300,150,rosenbrock,6,0.003020,0.011171,0.014650,0.028092,12.488775
roulette wheel,160,2,300,150,rosenbrock,6,0.045902,0.104798,0.121702,0.066029,15.786815
roulette wheel,165,3,300,150,rosenbrock,6,0.053986,0.235824,0.258138,0.179742,13.887300
roulette wheel,165,1,300,150,rosenbrock,6,0.001330,0.011171,0.013736,0.012873,14.352890
roulette wheel,175,1,300,150,rosenbrock,6,0.003964,0.014842,0.017001,0.017067,12.854260
roulette wheel,170,1,300,150,rosenbrock,6,0.005088,0.011848,0.012626,0.013249,14.342110
roulette wheel,170,2,300,150,rosenbrock,6,0.046914,0.086569,0.095645,0.053464,13.683030
roulette wheel,165,2,300,150,rosenbrock,6,0.032146,0.077745,0.091264,0.050588,15.314490
roulette wheel,175,3,300,150,rosenbrock,6,0.130247,0.240813,0.278095,0.102983,14.445695
roulette wheel,190,1,300,150,rosenbrock,6,0.002939,0.012659,0.014855,0.012420,13.435230
roulette wheel,160,3,300,150,rosenbrock,6,0.079157,0.227706,0.282952,0.155627,18.165540
roulette wheel,195,2,300,150,rosenbrock,6,0.015045,0.065213,0.081404,0.053680,13.620980
roulette wheel,185,1,300,150,rosenbrock,6,0.003927,0.012323,0.013864,0.014954,14.668045
roulette wheel,200,2,300,150,rosenbrock,6,0.014006,0.049239,0.054753,0.065233,14.759870
roulette wheel,200,1,300,150,rosenbrock,6,0.002696,0.010955,0.013116,0.013850,15.146235
roulette wheel,195,3,300,150,rosenbrock,6,0.134643,0.263837,0.290787,0.094590,15.301660
roulette wheel,195,1,300,150,rosenbrock,6,0.002852,0.009868,0.010387,0.009716,15.879895
roulette wheel,180,1,300,150,rosenbrock,6,0.000969,0.012485,0.014991,0.013418,17.931695
roulette wheel,175,2,300,150,rosenbrock,6,0.014210,0.081309,0.091944,0.059866,19.042780
roulette wheel,170,3,300,150,rosenbrock,6,0.074637,0.184693,0.196552,0.120843,19.794825
roulette wheel,180,2,300,150,rosenbrock,6,0.022664,0.075762,0.070980,0.079428,18.856675
roulette wheel,185,2,300,150,rosenbrock,6,0.012682,0.081811,0.095488,0.083530,17.415355
roulette wheel,185,3,300,150,rosenbrock,6,0.039148,0.232799,0.291110,0.183961,18.260395
roulette wheel,190,2,300,150,rosenbrock,6,0.022017,0.068361,0.074373,0.045652,18.853275
roulette wheel,180,3,300,150,rosenbrock,6,0.130217,0.218706,0.229279,0.102497,19.804335
roulette wheel,190,3,300,150,rosenbrock,6,0.089534,0.186670,0.211398,0.141469,19.837490
tournament 3,5,1,300,150,rosenbrock,6,6.429130,11.498845,11.952269,6.014684,11.024000
roulette wheel,200,3,300,150,rosenbrock,6,0.078709,0.200934,0.236126,0.187381,15.442540
tournament 3,10,2,300,150,rosenbrock,6,4.095925,6.375530,7.261694,2.031441,11.275150
tournament 3,5,2,300,150,rosenbrock,6,10.271502,22.731567,24.548664,8.254035,13.198285
tournament 3,80,1,300,150,rosenbrock,6,0.008501,0.025957,0.030486,0.015979,11.084030
tournament 3,15,2,300,150,rosenbrock,6,0.713223,3.060429,3.484458,1.851193,14.006075
tournament 3,25,3,300,150,rosenbrock,6,0.636464,2.411764,2.820259,1.247210,13.439520
tournament 3,5,3,300,150,rosenbrock,6,8.160193,26.970634,31.170227,17.641985,17.134325
tournament 3,20,3,300,150,rosenbrock,6,2.228472,3.721694,4.109139,1.228858,15.196235
tournament 3,10,1,300,150,rosenbrock,6,1.193167,2.762785,3.021596,1.177984,17.400745
tournament 3,30,1,300,150,rosenbrock,6,0.046241,0.135602,0.155604,0.109646,12.614755
tournament 3,25,1,300,150,rosenbrock,6,0.060911,0.175013,0.192547,0.124482,15.801660
tournament 3,20,1,300,150,rosenbrock,6,0.066174,0.339066,0.367731,0.222887,16.050495
tournament 3,35,1,300,150,rosenbrock,6,0.013023,0.090956,0.104578,0.041102,12.077435
tournament 3,15,1,300,150,rosenbrock,6,0.313514,0.857386,1.067273,0.350291,16.658525
tournament 3,30,2,300,150,rosenbrock,6,0.221578,0.616393,0.671543,0.270904,13.190320
tournament 3,35,2,300,150,rosenbrock,6,0.265779,0.559862,0.679556,0.341776,12.290225
tournament 3,20,2,300,150,rosenbrock,6,0.788938,1.951155,2.087443,0.949043,16.881160
tournament 3,10,3,300,150,rosenbrock,6,4.725256,8.624601,9.931652,3.380241,17.713750
tournament 3,30,3,300,150,rosenbrock,6,0.678253,1.750194,1.943738,0.683012,13.113135
tournament 3,15,3,300,150,rosenbrock,6,0.584260,5.639552,6.681191,2.206821,17.585070
tournament 3,35,3,300,150,rosenbrock,6,0.983948,1.862761,2.130382,0.660760,12.401475
tournament 3,40,2,300,150,rosenbrock,6,0.019811,0.321589,0.401714,0.224681,11.788300
tournament 3,45,1,300,150,rosenbrock,6,0.014938,0.067390,0.077673,0.045756,11.552770
tournament 3,40,3,300,150,rosenbrock,6,0.354906,0.976099,1.024433,0.626780,11.887845
tournament 3,40,1,300,150,rosenbrock,6,0.007219,0.055279,0.070808,0.056062,13.531365
tournament 3,45,2,300,150,rosenbrock,6,0.193459,0.316279,0.357199,0.222233,11.665945
tournament 3,45,3,300,150,rosenbrock,6,0.368070,1.006194,1.200812,0.484268,11.456460
tournament 3,50,1,300,150,rosenbrock,6,0.018314,0.037824,0.041276,0.020022,12.646650
tournament 3,70,1,300,150,rosenbrock,6,0.010966,0.020957,0.023025,0.015722,10.587735
tournament 3,65,2,300,150,rosenbrock,6,0.079721,0.147155,0.146012,0.075755,11.379060
tournament 3,50,2,300,150,rosenbrock,6,0.069901,0.185767,0.196914,0.109644,13.927275
tournament 3,65,3,300,150,rosenbrock,6,0.138887,0.460983,0.499337,0.285695,12.963855
tournament 3,60,1,300,150,rosenbrock,6,0.011560,0.034886,0.041424,0.016258,13.805380
tournament 3,55,3,300,150,rosenbrock,6,0.341858,0.719870,0.849060,0.443789,14.358880
tournament 3,60,3,300,150,rosenbrock,6,0.316884,0.626280,0.719177,0.325339,14.752935
tournament 3,75,2,300,150,rosenbrock,6,0.030595,0.142605,0.173058,0.093273,11.672955
tournament 3,55,1,300,150,rosenbrock,6,0.015352,0.031859,0.034964,0.037838,16.183705
tournament 3,75,3,300,150,rosenbrock,6,0.126313,0.407556,0.446471,0.201526,11.831680
tournament 3,60,2,300,150,rosenbrock,6,0.048512,0.153520,0.161212,0.110819,15.913925
tournament 3,80,3,300,150,rosenbrock,6,0.165555,0.397535,0.484785,0.179049,12.537485
tournament 3,55,2,300,150,rosenbrock,6,0.083117,0.149996,0.161933,0.094349,17.694425
tournament 3,85,3,300,150,rosenbrock,6,0.093342,0.404256,0.432943,0.281683,12.033425
tournament 3,50,3,300,150,rosenbrock,6,0.127243,0.538820,0.643003,0.317391,18.907195
tournament 3,85,2,300,150,rosenbrock,6,0.065437,0.102521,0.106895,0.051038,12.228870
tournament 3,90,1,300,150,rosenbrock,6,0.003627,0.027466,0.030764,0.023966,12.142565
tournament 3,65,1,300,150,rosenbrock,6,0.007832,0.033331,0.037612,0.033268,18.271860
tournament 3,70,2,300,150,rosenbrock,6,0.061820,0.162944,0.184770,0.082154,17.768895
tournament 3,75,1,300,150,rosenbrock,6,0.004409,0.028360,0.035143,0.018877,18.021270
tournament 3,80,2,300,150,rosenbrock,6,0.045133,0.115903,0.129857,0.064811,18.072775
tournament 3,100,1,300,150,rosenbrock,6,0.004604,0.033143,0.038251,0.031082,10.791985
tournament 3,85,1,300,150,rosenbrock,6,0.010293,0.030245,0.034926,0.023365,18.169000
tournament 3,25,2,300,150,rosenbrock,6,0.283790,1.016376,1.115960,0.594057,19.092745
tournament 3,105,3,300,150,rosenbrock,6,0.105510,0.329173,0.383641,0.218113,11.759655
tournament 3,70,3,300,150,rosenbrock,6,0.153757,0.302393,0.334318,0.220769,22.151100
tournament 3,110,1,300,150,rosenbrock,6,0.006176,0.021980,0.025063,0.025194,10.843160
tournament 3,90,2,300,150,rosenbrock,6,0.044509,0.120010,0.141488,0.057548,17.297610
tournament 3,110,2,300,150,rosenbrock,6,0.017906,0.069674,0.084644,0.077189,11.544305
tournament 3,110,3,300,150,rosenbrock,6,0.083394,0.271475,0.321134,0.133699,11.451115
tournament 3,100,2,300,150,rosenbrock,6,0.038918,0.102846,0.112357,0.046525,14.894530
tournament 3,115,1,300,150,rosenbrock,6,0.007670,0.015435,0.016270,0.029804,10.965370
tournament 3,120,1,300,150,rosenbrock,6,0.003281,0.016786,0.017776,0.023315,10.850100
tournament 3,115,2,300,150,rosenbrock,6,0.038047,0.078030,0.082881,0.060175,11.135390
tournament 3,95,3,300,150,rosenbrock,6,0.088427,0.241424,0.278779,0.186333,20.989975
tournament 3,105,1,300,150,rosenbrock,6,0.009054,0.029885,0.030499,0.034434,20.979050
tournament 3,90,3,300,150,rosenbrock,6,0.121234,0.290148,0.270370,0.188748,24.242460
tournament 3,105,2,300,150,rosenbrock,6,0.051097,0.099506,0.106590,0.064843,22.185360
tournament 3,125,1,300,150,rosenbrock,6,0.009462,0.032330,0.037057,0.018378,14.218235
tournament 3,130,1,300,150,rosenbrock,6,0.007403,0.021940,0.023367,0.014296,12.490570
tournament 3,95,2,300,150,rosenbrock,6,0.024528,0.078905,0.100284,0.076377,24.432700
tournament 3,95,1,300,150,rosenbrock,6,0.007633,0.019273,0.021003,0.011495,24.743550
tournament 3,120,3,300,150,rosenbrock,6,0.127974,0.263108,0.301855,0.158690,16.450600
tournament 3,100,3,300,150,rosenbrock,6,0.126642,0.292914,0.356911,0.131864,23.660340
tournament 3,125,3,300,150,rosenbrock,6,0.091908,0.254628,0.274368,0.194189,15.525790
tournament 3,130,3,300,150,rosenbrock,6,0.149044,0.262678,0.287580,0.174776,14.011410
tournament 3,130,2,300,150,rosenbrock,6,0.028930,0.074806,0.088410,0.068515,14.585865
tournament 3,115,3,300,150,rosenbrock,6,0.057464,0.218960,0.257398,0.132054,21.693375
tournament 3,135,1,300,150,rosenbrock,6,0.009123,0.022331,0.023519,0.016249,13.979210
tournament 3,150,1,300,150,rosenbrock,6,0.000775,0.021231,0.022548,0.025165,12.357270
tournament 3,135,3,300,150,rosenbrock,6,0.083704,0.296394,0.328341,0.156585,14.175935
tournament 3,145,2,300,150,rosenbrock,6,0.015712,0.071945,0.089360,0.052607,13.360325
tournament 3,120,2,300,150,rosenbrock,6,0.043330,0.100468,0.131587,0.086661,21.661500
tournament 3,150,2,300,150,rosenbrock,6,0.027630,0.092182,0.106424,0.047173,12.841825
tournament 3,145,3,300,150,rosenbrock,6,0.065314,0.223995,0.260799,0.147009,13.267835
tournament 3,145,1,300,150,rosenbrock,6,0.007486,0.025451,0.029966,0.019730,13.940925
tournament 3,140,1,300,150,rosenbrock,6,0.006640,0.021198,0.022886,0.014852,14.308855
tournament 3,155,1,300,150,rosenbrock,6,0.003673,0.023439,0.026099,0.019025,12.944345
tournament 3,155,2,300,150,rosenbrock,6,0.015343,0.084087,0.096486,0.080624,13.347145
