selection,limit,mutation_dims,phi0,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
tournament 3,120,1,1.859271,75,50,rastrigin,3,0.000000,0.000032,0.000030,0.000123,0.822490
tournament 3,120,1,0.578555,75,50,rastrigin,3,0.000002,0.000074,0.000095,0.000345,0.796225
tournament 3,100,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000005,1.469045
tournament 3,110,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000017,0.942210
tournament 3,130,1,0.500000,75,50,rastrigin,3,0.000008,0.000174,0.000175,0.000673,0.939505
tournament 3,130,1,0.669452,75,50,rastrigin,3,0.000002,0.000050,0.000046,0.000638,0.944140
tournament 3,130,1,1.037155,75,50,rastrigin,3,0.000000,0.000003,0.000002,0.000008,0.907260
tournament 3,130,1,0.774630,75,50,rastrigin,3,0.000006,0.000052,0.000048,0.000160,1.104910
tournament 3,130,1,0.578555,75,50,rastrigin,3,0.000000,0.000080,0.000123,0.000547,1.173225
tournament 3,140,1,1.606822,75,50,rastrigin,3,0.000000,0.000006,0.000004,0.000024,0.945925
tournament 3,90,1,1.728444,75,50,rastrigin,3,0.000000,0.000011,0.000011,0.000045,0.802185
tournament 3,120,1,0.833262,75,50,rastrigin,3,0.000002,0.000073,0.000100,0.004249,0.850280
tournament 3,130,1,1.388651,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000023,0.793785
tournament 3,140,1,0.500000,75,50,rastrigin,3,0.000004,0.000496,0.000678,0.001713,0.804255
tournament 3,100,1,1.728444,75,50,rastrigin,3,0.000000,0.000020,0.000021,0.000053,0.954850
tournament 3,150,1,0.578555,75,50,rastrigin,3,0.000008,0.000132,0.000113,0.000805,0.901890
tournament 3,130,1,1.606822,75,50,rastrigin,3,0.000000,0.000022,0.000012,0.000080,0.962900
tournament 3,130,1,1.859271,75,50,rastrigin,3,0.000004,0.000037,0.000038,0.000334,0.940615
tournament 3,120,1,2.000000,75,50,rastrigin,3,0.000000,0.000050,0.000061,0.000327,0.801760
tournament 3,120,1,1.728444,75,50,rastrigin,3,0.000000,0.000021,0.000018,0.000055,1.034565
tournament 3,110,1,0.833262,75,50,rastrigin,3,0.000000,0.000110,0.000062,0.001452,0.856860
tournament 3,110,1,1.728444,75,50,rastrigin,3,0.000000,0.000030,0.000026,0.000243,0.914565
tournament 3,110,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000003,0.000010,0.950155
tournament 3,150,1,0.500000,75,50,rastrigin,3,0.000008,0.000344,0.000510,0.000745,1.420040
tournament 3,140,1,0.774630,75,50,rastrigin,3,0.000000,0.000054,0.000067,0.000202,1.067665
tournament 3,120,1,0.537845,75,50,rastrigin,3,0.000011,0.000085,0.000082,0.000430,0.944925
tournament 3,110,1,2.000000,75,50,rastrigin,3,0.000000,0.000099,0.000075,0.000504,0.804095
tournament 3,140,1,0.896332,75,50,rastrigin,3,0.000000,0.000042,0.000032,0.000142,0.803410
tournament 3,110,1,1.493759,75,50,rastrigin,3,0.000000,0.000004,0.000005,0.000019,0.947985
tournament 3,140,1,1.388651,75,50,rastrigin,3,0.000000,0.000005,0.000008,0.000010,0.806345
tournament 3,140,1,1.037155,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000007,0.951075
tournament 3,130,1,0.964176,75,50,rastrigin,3,0.000000,0.000008,0.000008,0.000028,0.800955
tournament 3,140,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000004,0.941870
tournament 3,120,1,0.720123,75,50,rastrigin,3,0.000000,0.000031,0.000034,0.000058,0.911470
tournament 3,80,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000004,0.944595
tournament 3,120,1,0.964176,75,50,rastrigin,3,0.000004,0.000019,0.000020,0.000062,0.897265
tournament 3,120,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000003,0.000008,0.819080
tournament 3,100,1,0.537845,75,50,rastrigin,3,0.000008,0.000051,0.000060,0.000328,0.803235
tournament 3,130,1,1.728444,75,50,rastrigin,3,0.000000,0.000024,0.000027,0.000107,1.031040
tournament 3,100,1,2.000000,75,50,rastrigin,3,0.000000,0.000030,0.000029,0.000062,0.943715
tournament 3,130,1,1.200103,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000065,1.200890
tournament 3,160,1,0.578555,75,50,rastrigin,3,0.000000,0.000115,0.000103,0.000437,0.894170
tournament 3,140,1,0.578555,75,50,rastrigin,3,0.000006,0.000104,0.000097,0.000653,0.796480
tournament 3,140,1,0.669452,75,50,rastrigin,3,0.000002,0.000081,0.000071,0.000276,0.832400
tournament 3,120,1,1.493759,75,50,rastrigin,3,0.000000,0.000010,0.000012,0.000067,0.941950
tournament 3,160,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000018,0.796240
tournament 3,150,1,0.669452,75,50,rastrigin,3,0.000004,0.000097,0.000055,0.000423,0.943665
tournament 3,130,1,1.115658,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000009,0.815615
tournament 3,130,1,0.537845,75,50,rastrigin,3,0.000000,0.000073,0.000085,0.000892,0.942130
tournament 3,150,1,0.774630,75,50,rastrigin,3,0.000000,0.000056,0.000038,0.000166,0.964075
tournament 3,150,1,0.896332,75,50,rastrigin,3,0.000000,0.000051,0.000059,0.000107,0.968570
tournament 3,140,1,0.833262,75,50,rastrigin,3,0.000000,0.000056,0.000065,0.000153,1.321180
tournament 3,140,1,1.728444,75,50,rastrigin,3,0.000002,0.000021,0.000025,0.000073,0.937030
tournament 3,130,1,0.622346,75,50,rastrigin,3,0.000002,0.000049,0.000062,0.000918,0.943450
tournament 3,170,1,0.578555,75,50,rastrigin,3,0.000004,0.000045,0.000032,0.000389,0.806500
tournament 3,140,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000003,0.000069,1.128280
tournament 3,170,1,0.500000,75,50,rastrigin,3,0.000051,0.000544,0.000656,0.002928,0.917635
tournament 3,140,1,0.537845,75,50,rastrigin,3,0.000006,0.000067,0.000088,0.000693,0.792355
tournament 3,150,1,1.037155,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000017,1.027965
tournament 3,150,1,1.859271,75,50,rastrigin,3,0.000000,0.000037,0.000027,0.003203,1.803760
tournament 3,160,1,1.037155,75,50,rastrigin,3,0.000000,0.000003,0.000003,0.000040,1.444015
tournament 3,140,1,0.622346,75,50,rastrigin,3,0.000008,0.000091,0.000108,0.000306,0.798635
tournament 3,150,1,1.606822,75,50,rastrigin,3,0.000000,0.000018,0.000016,0.000054,1.991930
tournament 3,140,1,0.720123,75,50,rastrigin,3,0.000000,0.000102,0.000074,0.000311,0.796685
tournament 3,150,1,1.388651,75,50,rastrigin,3,0.000000,0.000006,0.000005,0.000019,0.946385
tournament 3,150,1,0.622346,75,50,rastrigin,3,0.000000,0.000104,0.000129,0.000245,0.967650
tournament 3,130,1,2.000000,75,50,rastrigin,3,0.000000,0.000093,0.000124,0.000319,0.939935
tournament 3,150,1,0.537845,75,50,rastrigin,3,0.000000,0.000110,0.000092,0.000508,0.807840
tournament 3,90,1,0.720123,75,50,rastrigin,3,0.000000,0.000079,0.000102,0.000178,0.945810
tournament 3,110,1,0.964176,75,50,rastrigin,3,0.000000,0.000010,0.000011,0.000063,0.796505
tournament 3,160,1,0.896332,75,50,rastrigin,3,0.000004,0.000074,0.000034,0.000285,0.823735
tournament 3,160,1,0.669452,75,50,rastrigin,3,0.000002,0.000093,0.000124,0.000410,1.055675
tournament 3,140,1,1.493759,75,50,rastrigin,3,0.000000,0.000008,0.000011,0.000027,0.810500
tournament 3,160,1,1.859271,75,50,rastrigin,3,0.000000,0.000039,0.000044,0.000128,0.818140
tournament 3,150,1,1.200103,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000002,0.851575
tournament 3,160,1,1.388651,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000036,0.897020
tournament 3,120,1,0.622346,75,50,rastrigin,3,0.000002,0.000066,0.000069,0.000325,0.954580
tournament 3,140,1,1.115658,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000003,0.959960
tournament 3,130,1,0.720123,75,50,rastrigin,3,0.000002,0.000069,0.000073,0.000528,0.954720
tournament 3,130,1,0.833262,75,50,rastrigin,3,0.000008,0.000108,0.000101,0.000302,0.954175
tournament 3,160,1,1.606822,75,50,rastrigin,3,0.000000,0.000013,0.000012,0.000029,0.970505
tournament 3,160,1,0.622346,75,50,rastrigin,3,0.000004,0.000208,0.000102,0.001598,0.877125
tournament 3,160,1,0.774630,75,50,rastrigin,3,0.000006,0.000051,0.000052,0.000317,1.737390
tournament 3,170,1,0.669452,75,50,rastrigin,3,0.000000,0.000064,0.000091,0.000275,0.974155
tournament 3,170,1,1.037155,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000009,0.808710
tournament 3,180,1,1.606822,75,50,rastrigin,3,0.000000,0.000009,0.000010,0.000026,0.828445
tournament 3,160,1,0.964176,75,50,rastrigin,3,0.000000,0.000015,0.000015,0.000071,0.830965
tournament 3,160,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000012,1.891420
tournament 3,160,1,0.500000,75,50,rastrigin,3,0.000004,0.000191,0.000128,0.001677,1.948515
tournament 3,170,1,0.896332,75,50,rastrigin,3,0.000000,0.000040,0.000044,0.000209,1.141070
tournament 3,150,1,0.720123,75,50,rastrigin,3,0.000002,0.000091,0.000051,0.000469,0.995315
tournament 3,170,1,0.774630,75,50,rastrigin,3,0.000002,0.000065,0.000041,0.000848,1.378920
tournament 3,170,1,1.388651,75,50,rastrigin,3,0.000000,0.000005,0.000004,0.000044,1.775580
tournament 3,150,1,0.833262,75,50,rastrigin,3,0.000004,0.000118,0.000131,0.000478,0.940925
tournament 3,180,1,1.388651,75,50,rastrigin,3,0.000000,0.000003,0.000002,0.000031,1.326820
tournament 3,160,1,2.000000,75,50,rastrigin,3,0.000000,0.000040,0.000032,0.000444,0.794660
tournament 3,130,1,1.290939,75,50,rastrigin,3,0.000000,0.000005,0.000008,0.000012,1.550795
tournament 3,150,1,0.964176,75,50,rastrigin,3,0.000000,0.000024,0.000033,0.000066,0.965760
tournament 3,140,1,0.964176,75,50,rastrigin,3,0.000000,0.000021,0.000027,0.000090,0.861405
tournament 3,180,1,0.774630,75,50,rastrigin,3,0.000004,0.000058,0.000074,0.000182,1.737095
tournament 3,170,1,0.537845,75,50,rastrigin,3,0.000000,0.000066,0.000070,0.001857,0.794940
tournament 3,150,1,1.290939,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000003,0.964455
tournament 3,180,1,0.578555,75,50,rastrigin,3,0.000000,0.000076,0.000098,0.000151,0.791925
tournament 3,170,1,0.622346,75,50,rastrigin,3,0.000000,0.000127,0.000120,0.000948,0.942000
tournament 3,150,1,1.115658,75,50,rastrigin,3,0.000000,0.000002,0.000001,0.000009,0.804870
tournament 3,140,1,1.859271,75,50,rastrigin,3,0.000002,0.000061,0.000080,0.000162,0.938010
tournament 3,180,1,0.669452,75,50,rastrigin,3,0.000000,0.000057,0.000059,0.000252,0.797255
tournament 3,150,1,1.728444,75,50,rastrigin,3,0.000000,0.000037,0.000030,0.000125,0.810045
tournament 3,150,1,2.000000,75,50,rastrigin,3,0.000000,0.000063,0.000080,0.000131,0.944485
tournament 3,160,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000007,0.944730
tournament 3,180,1,1.859271,75,50,rastrigin,3,0.000002,0.000029,0.000022,0.000343,0.792530
tournament 3,180,1,1.200103,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000008,0.819890
tournament 3,160,1,0.720123,75,50,rastrigin,3,0.000000,0.000060,0.000042,0.000824,1.384760
tournament 3,150,1,1.493759,75,50,rastrigin,3,0.000000,0.000010,0.000011,0.000088,0.942470
tournament 3,180,1,0.896332,75,50,rastrigin,3,0.000002,0.000035,0.000029,0.000408,0.936290
tournament 3,190,1,0.500000,75,50,rastrigin,3,0.000004,0.000253,0.000248,0.000601,0.813225
tournament 3,180,1,1.037155,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000012,0.957375
tournament 3,110,1,0.720123,75,50,rastrigin,3,0.000002,0.000051,0.000048,0.000274,0.943630
tournament 3,190,1,1.388651,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000031,1.008140
tournament 3,120,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000009,0.937505
tournament 3,200,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000014,0.793905
tournament 3,170,1,1.200103,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000015,0.943000
tournament 3,180,1,0.720123,75,50,rastrigin,3,0.000000,0.000050,0.000033,0.000306,0.804970
tournament 3,190,1,0.669452,75,50,rastrigin,3,0.000010,0.000090,0.000111,0.000298,0.944030
tournament 3,200,1,1.388651,75,50,rastrigin,3,0.000000,0.000006,0.000007,0.000013,0.814570
tournament 3,160,1,0.833262,75,50,rastrigin,3,0.000008,0.000086,0.000082,0.000463,0.811875
tournament 3,190,1,0.896332,75,50,rastrigin,3,0.000004,0.000063,0.000046,0.000230,0.875625
tournament 3,190,1,0.578555,75,50,rastrigin,3,0.000000,0.000084,0.000054,0.000303,1.048955
tournament 3,170,1,1.606822,75,50,rastrigin,3,0.000002,0.000012,0.000014,0.000034,1.357610
tournament 3,170,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000002,0.926165
tournament 3,190,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000006,0.904965
tournament 3,190,1,1.037155,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000008,0.947305
tournament 3,190,1,1.859271,75,50,rastrigin,3,0.000004,0.000033,0.000034,0.000061,1.610830
tournament 3,160,1,1.728444,75,50,rastrigin,3,0.000004,0.000019,0.000022,0.000053,1.058290
tournament 3,160,1,0.537845,75,50,rastrigin,3,0.000008,0.000258,0.000214,0.001254,0.946745
tournament 3,130,1,1.493759,75,50,rastrigin,3,0.000000,0.000012,0.000012,0.000069,0.805740
tournament 3,180,1,1.728444,75,50,rastrigin,3,0.000002,0.000022,0.000024,0.000080,1.200650
tournament 3,160,1,1.493759,75,50,rastrigin,3,0.000000,0.000004,0.000005,0.000006,0.805695
tournament 3,170,1,0.964176,75,50,rastrigin,3,0.000002,0.000018,0.000020,0.000122,0.945455
tournament 3,170,1,0.833262,75,50,rastrigin,3,0.000004,0.000069,0.000068,0.000262,0.944455
tournament 3,170,1,1.493759,75,50,rastrigin,3,0.000000,0.000009,0.000008,0.000046,0.940095
tournament 3,190,1,1.606822,75,50,rastrigin,3,0.000000,0.000021,0.000019,0.000178,0.935670
tournament 3,200,1,0.669452,75,50,rastrigin,3,0.000002,0.000142,0.000101,0.001344,0.800675
tournament 3,180,1,0.833262,75,50,rastrigin,3,0.000000,0.000047,0.000045,0.000088,0.798155
tournament 3,200,1,0.774630,75,50,rastrigin,3,0.000002,0.000047,0.000057,0.000872,0.797825
tournament 3,200,1,0.578555,75,50,rastrigin,3,0.000000,0.000064,0.000071,0.000232,0.944695
tournament 3,180,1,1.493759,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000018,1.110215
tournament 3,200,1,0.896332,75,50,rastrigin,3,0.000000,0.000035,0.000028,0.000089,0.845330
tournament 3,180,1,2.000000,75,50,rastrigin,3,0.000002,0.000063,0.000070,0.000244,0.799150
tournament 3,200,1,1.037155,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000004,0.948575
tournament 3,140,1,2.000000,75,50,rastrigin,3,0.000000,0.000106,0.000118,0.000386,0.937195
tournament 3,180,1,0.500000,75,50,rastrigin,3,0.000015,0.000198,0.000220,0.004213,0.934865
tournament 3,170,1,1.859271,75,50,rastrigin,3,0.000000,0.000039,0.000036,0.000071,0.935160
tournament 3,190,1,0.774630,75,50,rastrigin,3,0.000000,0.000062,0.000065,0.001432,0.935935
tournament 3,170,1,0.720123,75,50,rastrigin,3,0.000002,0.000067,0.000035,0.000395,0.953870
tournament 3,200,1,1.606822,75,50,rastrigin,3,0.000000,0.000010,0.000010,0.000057,2.387250
tournament 5,10,1,1.859271,75,50,rastrigin,3,0.010067,0.182461,0.151227,0.287532,1.002245
tournament 3,200,1,1.859271,75,50,rastrigin,3,0.000008,0.000074,0.000105,0.000399,0.938545
tournament 3,190,1,0.537845,75,50,rastrigin,3,0.000004,0.000093,0.000080,0.000288,0.837360
tournament 3,200,1,0.833262,75,50,rastrigin,3,0.000000,0.000027,0.000036,0.000688,0.796835
tournament 5,20,1,1.037155,75,50,rastrigin,3,0.000008,0.000071,0.000081,0.000276,0.857555
tournament 3,190,1,0.720123,75,50,rastrigin,3,0.000006,0.000075,0.000080,0.000573,1.756885
tournament 3,190,1,1.728444,75,50,rastrigin,3,0.000000,0.000028,0.000028,0.000264,0.956240
tournament 3,180,1,0.622346,75,50,rastrigin,3,0.000000,0.000116,0.000117,0.000299,1.508620
tournament 5,10,1,0.669452,75,50,rastrigin,3,0.004005,0.070370,0.064646,0.230485,1.048075
tournament 5,20,1,0.774630,75,50,rastrigin,3,0.000044,0.001050,0.001122,0.003355,1.093565
tournament 5,10,1,0.896332,75,50,rastrigin,3,0.000881,0.073540,0.052982,0.140032,0.907240
tournament 3,200,1,0.622346,75,50,rastrigin,3,0.000000,0.000046,0.000044,0.000234,0.979620
tournament 3,200,1,0.964176,75,50,rastrigin,3,0.000000,0.000009,0.000009,0.000097,0.983335
tournament 5,10,1,1.037155,75,50,rastrigin,3,0.006390,0.067936,0.064044,0.153127,1.019125
tournament 3,190,1,0.964176,75,50,rastrigin,3,0.000000,0.000027,0.000018,0.000101,0.887810
tournament 3,190,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000006,0.811370
tournament 3,190,1,0.622346,75,50,rastrigin,3,0.000000,0.000120,0.000060,0.002401,0.940270
tournament 3,190,1,2.000000,75,50,rastrigin,3,0.000002,0.000053,0.000061,0.000229,0.802395
tournament 5,10,1,1.200103,75,50,rastrigin,3,0.000633,0.028029,0.032916,0.143119,0.850670
tournament 3,200,1,0.500000,75,50,rastrigin,3,0.000006,0.000349,0.000339,0.002234,0.930775
tournament 3,170,1,1.728444,75,50,rastrigin,3,0.000000,0.000012,0.000011,0.000039,0.934040
tournament 3,180,1,1.290939,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000014,0.794090
tournament 3,190,1,1.115658,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000005,0.962180
tournament 5,10,1,1.606822,75,50,rastrigin,3,0.000996,0.116062,0.095424,0.311561,1.238615
tournament 5,20,1,0.578555,75,50,rastrigin,3,0.000046,0.000788,0.000671,0.007008,0.838915
tournament 3,200,1,0.720123,75,50,rastrigin,3,0.000000,0.000025,0.000031,0.000249,0.799850
tournament 5,20,1,0.500000,75,50,rastrigin,3,0.000134,0.005533,0.006111,0.028115,0.959675
tournament 5,10,1,0.500000,75,50,rastrigin,3,0.009356,0.115767,0.145949,0.234314,1.021030
tournament 3,180,1,0.964176,75,50,rastrigin,3,0.000000,0.000022,0.000016,0.000176,0.940895
tournament 3,180,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000005,0.940830
tournament 5,10,1,0.578555,75,50,rastrigin,3,0.003460,0.044510,0.046539,0.269105,1.026445
tournament 3,170,1,1.290939,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000017,1.996905
tournament 3,200,1,1.290939,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000015,0.841985
tournament 5,20,1,0.669452,75,50,rastrigin,3,0.000023,0.001089,0.001047,0.002977,2.454750
tournament 3,190,1,1.493759,75,50,rastrigin,3,0.000000,0.000008,0.000008,0.000022,0.936035
tournament 3,200,1,1.493759,75,50,rastrigin,3,0.000000,0.000009,0.000008,0.000032,0.787405
tournament 5,10,1,1.388651,75,50,rastrigin,3,0.042585,0.111643,0.130715,0.298726,1.469060
tournament 3,200,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000007,0.790805
tournament 5,20,1,1.388651,75,50,rastrigin,3,0.000015,0.000197,0.000224,0.001933,0.838430
tournament 5,20,1,0.896332,75,50,rastrigin,3,0.000006,0.004511,0.005359,0.010190,1.435225
tournament 5,20,1,1.200103,75,50,rastrigin,3,0.000006,0.000151,0.000095,0.001878,1.091575
tournament 5,30,1,1.859271,75,50,rastrigin,3,0.000004,0.000168,0.000195,0.001053,1.093215
tournament 5,10,1,2.000000,75,50,rastrigin,3,0.013378,0.230382,0.313303,0.311659,0.868340
tournament 3,190,1,0.833262,75,50,rastrigin,3,0.000000,0.000083,0.000076,0.005073,0.943270
tournament 5,40,1,0.896332,75,50,rastrigin,3,0.000000,0.000027,0.000013,0.000101,0.906580
tournament 5,30,1,0.500000,75,50,rastrigin,3,0.000000,0.000132,0.000183,0.001272,0.833420
tournament 5,20,1,0.622346,75,50,rastrigin,3,0.000006,0.001122,0.001085,0.003402,0.984905
tournament 3,200,1,0.537845,75,50,rastrigin,3,0.000004,0.000046,0.000065,0.000312,1.091985
tournament 3,180,1,0.537845,75,50,rastrigin,3,0.000002,0.000138,0.000147,0.000520,1.128950
tournament 3,170,1,2.000000,75,50,rastrigin,3,0.000011,0.000093,0.000107,0.000300,1.192000
tournament 5,30,1,0.578555,75,50,rastrigin,3,0.000000,0.000042,0.000045,0.000341,1.022260
tournament 5,20,1,1.115658,75,50,rastrigin,3,0.000000,0.000075,0.000059,0.000730,0.835660
tournament 5,20,1,1.859271,75,50,rastrigin,3,0.000057,0.003686,0.003676,0.017801,1.187705
tournament 5,30,1,0.896332,75,50,rastrigin,3,0.000002,0.000029,0.000031,0.000320,0.830535
tournament 5,10,1,0.964176,75,50,rastrigin,3,0.007334,0.097627,0.116138,0.253655,0.853015
tournament 5,30,1,0.669452,75,50,rastrigin,3,0.000000,0.000066,0.000047,0.000699,0.981985
tournament 5,30,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000007,0.912310
tournament 5,20,1,0.833262,75,50,rastrigin,3,0.000008,0.002323,0.001648,0.004203,0.989505
tournament 5,10,1,0.720123,75,50,rastrigin,3,0.001457,0.070601,0.074993,0.142222,1.011365
tournament 5,30,1,1.037155,75,50,rastrigin,3,0.000000,0.000003,0.000003,0.000017,0.992665
tournament 5,30,1,1.388651,75,50,rastrigin,3,0.000000,0.000018,0.000010,0.000076,0.827025
tournament 5,30,1,1.606822,75,50,rastrigin,3,0.000000,0.000026,0.000022,0.000102,0.828600
tournament 5,40,1,0.500000,75,50,rastrigin,3,0.000004,0.000033,0.000029,0.000313,0.851795
tournament 5,10,1,1.115658,75,50,rastrigin,3,0.000019,0.040519,0.057628,0.087480,1.009365
tournament 5,10,1,1.493759,75,50,rastrigin,3,0.007812,0.148508,0.176673,0.289654,1.364800
tournament 5,40,1,0.669452,75,50,rastrigin,3,0.000000,0.000061,0.000046,0.001077,0.843175
tournament 5,10,1,0.774630,75,50,rastrigin,3,0.011419,0.081449,0.114065,0.097805,1.014230
tournament 5,50,1,1.606822,75,50,rastrigin,3,0.000000,0.000006,0.000006,0.000010,0.839140
tournament 5,50,1,1.037155,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000003,1.014180
tournament 5,20,1,0.537845,75,50,rastrigin,3,0.000006,0.000653,0.000808,0.013728,0.846665
tournament 5,20,1,1.606822,75,50,rastrigin,3,0.000019,0.001438,0.001413,0.004278,0.995155
tournament 5,40,1,0.578555,75,50,rastrigin,3,0.000000,0.000040,0.000023,0.000160,0.988345
tournament 3,200,1,1.728444,75,50,rastrigin,3,0.000000,0.000024,0.000027,0.000311,0.929005
tournament 5,10,1,1.728444,75,50,rastrigin,3,0.005363,0.137822,0.144273,0.294625,1.027175
tournament 3,200,1,2.000000,75,50,rastrigin,3,0.000004,0.000045,0.000045,0.000291,0.967105
tournament 5,30,1,1.290939,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000003,0.914590
tournament 5,10,1,0.537845,75,50,rastrigin,3,0.001509,0.069815,0.057396,0.120572,1.035940
tournament 5,40,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000006,0.986800
tournament 5,30,1,1.728444,75,50,rastrigin,3,0.000000,0.000073,0.000046,0.000394,0.862520
tournament 5,40,1,1.606822,75,50,rastrigin,3,0.000000,0.000008,0.000009,0.000042,0.882870
tournament 5,10,1,0.622346,75,50,rastrigin,3,0.000353,0.065904,0.060818,0.149293,1.074850
tournament 5,30,1,1.115658,75,50,rastrigin,3,0.000000,0.000002,0.000004,0.000006,1.112605
tournament 5,50,1,0.578555,75,50,rastrigin,3,0.000000,0.000014,0.000010,0.000029,0.826855
tournament 5,40,1,1.859271,75,50,rastrigin,3,0.000000,0.000018,0.000020,0.000032,0.966105
tournament 5,20,1,1.493759,75,50,rastrigin,3,0.000034,0.000733,0.000566,0.003551,0.826720
tournament 5,40,1,0.720123,75,50,rastrigin,3,0.000000,0.000027,0.000035,0.000050,0.885300
tournament 5,50,1,0.500000,75,50,rastrigin,3,0.000000,0.000058,0.000071,0.000298,1.006265
tournament 5,20,1,1.290939,75,50,rastrigin,3,0.000010,0.000186,0.000163,0.002238,0.994010
tournament 5,20,1,0.964176,75,50,rastrigin,3,0.000011,0.001082,0.000995,0.002360,1.016295
tournament 5,40,1,0.964176,75,50,rastrigin,3,0.000000,0.000009,0.000010,0.000043,0.902220
tournament 5,40,1,0.622346,75,50,rastrigin,3,0.000000,0.000015,0.000019,0.000153,1.093360
tournament 5,20,1,1.728444,75,50,rastrigin,3,0.000040,0.003972,0.004237,0.007150,1.126235
tournament 5,50,1,0.774630,75,50,rastrigin,3,0.000000,0.000011,0.000015,0.000152,0.984390
tournament 5,50,1,0.896332,75,50,rastrigin,3,0.000000,0.000021,0.000011,0.000398,0.821355
tournament 5,30,1,0.537845,75,50,rastrigin,3,0.000000,0.000087,0.000059,0.000336,0.988385
tournament 5,30,1,0.622346,75,50,rastrigin,3,0.000006,0.000167,0.000103,0.000627,0.888780
tournament 5,10,1,1.290939,75,50,rastrigin,3,0.004021,0.057025,0.064318,0.081852,0.975570
tournament 5,50,1,1.200103,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000010,0.980875
tournament 5,50,1,1.388651,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000004,0.982815
tournament 5,30,1,0.964176,75,50,rastrigin,3,0.000000,0.000020,0.000028,0.000052,0.826785
tournament 5,50,1,0.622346,75,50,rastrigin,3,0.000000,0.000017,0.000020,0.000113,0.817665
tournament 5,20,1,2.000000,75,50,rastrigin,3,0.000200,0.007527,0.010640,0.008741,0.939250
tournament 5,60,1,0.500000,75,50,rastrigin,3,0.000000,0.000015,0.000015,0.000024,0.828210
tournament 5,30,1,0.720123,75,50,rastrigin,3,0.000000,0.000034,0.000031,0.000295,1.002520
tournament 5,40,1,1.037155,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000004,0.994160
tournament 5,70,1,0.578555,75,50,rastrigin,3,0.000000,0.000015,0.000011,0.000087,1.090330
tournament 5,30,1,1.493759,75,50,rastrigin,3,0.000000,0.000017,0.000016,0.000085,0.866355
tournament 5,40,1,0.537845,75,50,rastrigin,3,0.000000,0.000021,0.000028,0.000119,0.858090
tournament 5,60,1,0.578555,75,50,rastrigin,3,0.000002,0.000010,0.000009,0.000052,0.992460
tournament 5,40,1,1.388651,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000014,0.980340
tournament 5,20,1,0.720123,75,50,rastrigin,3,0.000057,0.000680,0.000309,0.005864,0.988850
