n_leaders,a_factor,c_factor,convergence,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
3,0.802409,0.802409,linear,150,50,rosenbrock,3,0.012774,0.872943,0.844006,2.006239,1.544445
3,0.939444,0.585390,linear,150,50,rosenbrock,3,0.001570,1.396303,1.641555,2.554994,1.358770
3,0.802409,8.541316,linear,150,50,rosenbrock,3,0.001086,0.174834,0.249493,0.742542,1.367520
3,1.099883,4.545940,linear,150,50,rosenbrock,3,0.013742,1.066859,0.525212,2.521156,0.784890
3,0.939444,6.231237,linear,150,50,rosenbrock,3,0.000244,0.226350,0.272051,1.544583,1.233070
3,0.939444,1.507637,linear,150,50,rosenbrock,3,0.000017,0.719368,0.673801,3.070578,1.457215
3,1.287720,1.287720,linear,150,50,rosenbrock,3,0.020196,0.747299,0.716954,2.459513,0.779480
3,1.287720,3.316448,linear,150,50,rosenbrock,3,0.000000,0.315165,0.322226,0.790137,0.757430
3,0.939444,10.000000,linear,150,50,rosenbrock,3,0.006676,0.505334,0.367696,1.986971,1.236630
3,1.099883,7.295407,linear,150,50,rosenbrock,3,0.000011,0.468742,0.207038,2.352134,0.928770
3,1.099883,0.685363,linear,150,50,rosenbrock,3,0.048194,0.902484,0.852389,2.896422,1.294070
3,1.099883,1.765111,linear,150,50,rosenbrock,3,0.038135,0.482889,0.598057,1.379377,1.201430
3,1.287720,5.322296,linear,150,50,rosenbrock,3,0.017516,0.503568,0.252844,1.967904,0.814030
3,1.099883,2.832683,linear,150,50,rosenbrock,3,0.000377,0.210749,0.281811,2.879865,1.179820
3,1.287720,2.066557,linear,150,50,rosenbrock,3,0.018715,1.224587,0.736016,3.405846,1.064955
3,1.507637,0.939444,linear,150,50,rosenbrock,3,0.007176,1.077188,0.924734,1.869902,0.749075
3,1.287720,0.802409,linear,150,50,rosenbrock,3,0.136727,1.767072,2.155671,1.958200,1.143950
3,1.507637,0.585390,linear,150,50,rosenbrock,3,0.028355,1.558693,1.310362,3.249458,0.904395
3,1.507637,1.507637,linear,150,50,rosenbrock,3,0.012374,0.955957,0.480188,2.443371,0.813000
3,1.765111,0.685363,linear,150,50,rosenbrock,3,0.011076,0.649878,0.610435,2.543299,0.667760
3,1.287720,8.541316,linear,150,50,rosenbrock,3,0.000035,0.298687,0.359100,1.515747,1.230655
3,1.765111,7.295407,linear,150,50,rosenbrock,3,0.000269,0.365320,0.322537,2.006948,0.693565
3,1.765111,1.099883,linear,150,50,rosenbrock,3,0.096667,1.097349,0.721075,2.914622,0.805435
3,2.066557,0.500000,linear,150,50,rosenbrock,3,0.002707,0.994519,0.792067,1.672017,0.734545
3,2.066557,1.287720,linear,150,50,rosenbrock,3,0.012070,0.317006,0.357769,1.265690,0.709745
3,1.765111,2.832683,linear,150,50,rosenbrock,3,0.008028,0.107922,0.141115,2.375994,0.944170
3,2.066557,0.802409,linear,150,50,rosenbrock,3,0.004038,1.151495,0.921385,2.245846,0.836825
3,1.507637,3.882831,linear,150,50,rosenbrock,3,0.009211,0.160618,0.208196,1.720629,1.159745
3,1.765111,4.545940,linear,150,50,rosenbrock,3,0.008125,0.147320,0.231773,1.090126,0.986320
3,1.507637,2.419483,linear,150,50,rosenbrock,3,0.029816,0.208297,0.249280,3.394968,1.234500
3,1.507637,6.231237,linear,150,50,rosenbrock,3,0.010039,0.292618,0.307670,1.488699,1.187390
3,1.507637,10.000000,linear,150,50,rosenbrock,3,0.081613,2.172538,2.550375,2.496502,1.190885
3,1.765111,1.765111,linear,150,50,rosenbrock,3,0.001697,0.418847,0.449497,2.564608,1.129825
3,2.066557,3.316448,linear,150,50,rosenbrock,3,0.002546,0.119462,0.169235,0.563262,1.028920
3,0.939444,4.545940,linear,150,50,rosenbrock,3,0.047835,0.256283,0.309507,0.808770,0.752540
3,2.066557,8.541316,linear,150,50,rosenbrock,3,0.003897,0.426928,0.338448,2.020391,1.078455
3,0.500000,3.882831,linear,150,50,rosenbrock,3,0.017885,0.682118,0.545865,3.006768,0.966320
3,2.066557,5.322296,linear,150,50,rosenbrock,3,0.005173,0.490565,0.356745,2.776943,1.098735
3,2.066557,2.066557,linear,150,50,rosenbrock,3,0.002846,0.249841,0.308539,1.810403,1.159135
3,2.419483,0.585390,linear,150,50,rosenbrock,3,0.002649,0.987321,0.836798,2.698616,1.195455
3,0.685363,5.322296,linear,150,50,rosenbrock,3,0.079442,0.242461,0.266349,2.115210,0.727565
3,0.500000,0.585390,linear,150,50,rosenbrock,3,0.000357,2.441118,3.274576,17.715742,0.782920
3,0.802409,2.419483,linear,150,50,rosenbrock,3,0.003582,0.515821,0.551469,1.912764,0.663425
3,0.802409,3.882831,linear,150,50,rosenbrock,3,0.032876,1.033232,0.431602,3.869457,0.811980
3,0.802409,6.231237,linear,150,50,rosenbrock,3,0.001668,0.099072,0.109167,0.851698,0.747600
3,2.419483,1.765111,linear,150,50,rosenbrock,3,0.007359,0.670616,0.315319,2.786340,0.979090
3,0.939444,2.832683,linear,150,50,rosenbrock,3,0.006534,0.736906,0.418734,3.854524,0.791665
3,2.419483,0.939444,linear,150,50,rosenbrock,3,0.000403,0.715073,0.478892,2.964480,1.621625
3,0.685363,8.541316,linear,150,50,rosenbrock,3,0.000118,0.126205,0.172054,1.809031,1.126975
3,0.500000,0.939444,linear,150,50,rosenbrock,3,0.008073,2.690719,3.773193,2.925901,1.157375
3,0.500000,6.231237,linear,150,50,rosenbrock,3,0.002479,0.273756,0.339414,2.720743,1.435025
3,0.500000,2.419483,linear,150,50,rosenbrock,3,0.000026,1.291597,0.896338,2.234562,1.432565
3,0.585390,2.832683,linear,150,50,rosenbrock,3,0.008532,0.519970,0.663635,4.010396,1.200635
3,0.500000,1.287720,linear,150,50,rosenbrock,3,0.002424,1.266104,1.057162,3.148242,1.756500
3,0.685363,0.802409,linear,150,50,rosenbrock,3,0.000000,1.452512,1.580116,2.775941,0.850600
3,1.099883,1.287720,linear,150,50,rosenbrock,3,0.001141,0.653939,0.553031,2.183036,0.688890
3,0.500000,10.000000,linear,150,50,rosenbrock,3,0.000274,0.075207,0.090044,1.071999,1.256525
3,0.585390,0.685363,linear,150,50,rosenbrock,3,0.026128,1.900818,1.262906,47.254200,2.021560
3,1.287720,0.585390,linear,150,50,rosenbrock,3,0.039848,1.385721,1.379655,3.186355,0.798390
3,0.585390,1.099883,linear,150,50,rosenbrock,3,0.058709,1.408650,1.628333,1.847127,1.679930
3,0.585390,4.545940,linear,150,50,rosenbrock,3,0.074584,0.468417,0.475214,1.933130,1.788585
3,0.585390,7.295407,linear,150,50,rosenbrock,3,0.000114,0.177791,0.128362,2.828403,1.454260
3,0.585390,1.765111,linear,150,50,rosenbrock,3,0.000048,1.373601,1.646045,2.582671,2.108095
3,1.099883,5.322296,linear,150,50,rosenbrock,3,0.000000,0.129128,0.151697,2.730278,0.790720
3,0.685363,0.500000,linear,150,50,rosenbrock,3,0.288339,3.709722,3.531967,111.565697,1.532520
3,1.287720,6.231237,linear,150,50,rosenbrock,3,0.000856,0.471208,0.299331,3.268947,0.732460
3,1.287720,1.507637,linear,150,50,rosenbrock,3,0.031124,0.431311,0.512238,1.158915,0.816025
3,1.287720,3.882831,linear,150,50,rosenbrock,3,0.001268,0.296924,0.282095,1.857522,0.829620
3,1.099883,8.541316,linear,150,50,rosenbrock,3,0.000288,0.373214,0.228474,1.888185,0.842340
3,0.685363,3.316448,linear,150,50,rosenbrock,3,0.043237,0.851454,0.480737,2.960727,1.554510
3,0.802409,0.585390,linear,150,50,rosenbrock,3,0.002447,1.462748,1.409063,2.615614,1.618550
3,0.939444,1.099883,linear,150,50,rosenbrock,3,0.000006,1.548137,1.139054,2.434916,1.358695
3,1.287720,2.419483,linear,150,50,rosenbrock,3,0.017112,0.417206,0.446970,2.915462,0.767330
3,0.685363,2.066557,linear,150,50,rosenbrock,3,0.000515,1.276267,1.153351,2.395581,1.628205
3,0.802409,1.507637,linear,150,50,rosenbrock,3,0.026750,0.914833,0.834092,1.958747,1.369375
3,0.802409,0.939444,linear,150,50,rosenbrock,3,0.048357,1.715769,2.082437,2.791235,1.247695
3,1.507637,1.099883,linear,150,50,rosenbrock,3,0.032070,1.770211,1.654056,2.886102,0.792410
3,0.685363,1.287720,linear,150,50,rosenbrock,3,0.022878,0.795110,0.607906,2.531497,1.599380
3,0.939444,7.295407,linear,150,50,rosenbrock,3,0.000999,0.466295,0.306597,1.677544,1.262170
3,0.939444,0.685363,linear,150,50,rosenbrock,3,0.228124,2.154976,2.179465,3.089691,1.414155
3,1.507637,1.765111,linear,150,50,rosenbrock,3,0.019428,0.260102,0.275989,1.126158,0.891005
3,1.099883,0.802409,linear,150,50,rosenbrock,3,0.212971,1.848383,1.444190,3.550719,1.467505
3,1.765111,8.541316,linear,150,50,rosenbrock,3,0.001461,0.407283,0.384663,1.934888,0.740710
3,0.802409,10.000000,linear,150,50,rosenbrock,3,0.014756,0.219178,0.217197,1.571267,1.646445
3,1.765111,0.802409,linear,150,50,rosenbrock,3,0.001742,0.424970,0.669250,2.595060,0.951785
3,2.066557,1.507637,linear,150,50,rosenbrock,3,0.024623,0.443598,0.368033,2.718152,0.819620
3,1.765111,1.287720,linear,150,50,rosenbrock,3,0.000609,0.304653,0.438083,1.332292,0.843310
3,1.099883,0.500000,linear,150,50,rosenbrock,3,0.008946,0.919928,0.882428,1.991459,1.673330
3,1.099883,2.066557,linear,150,50,rosenbrock,3,0.003585,0.863897,0.455311,2.341363,1.703450
3,1.099883,3.316448,linear,150,50,rosenbrock,3,0.042999,0.436829,0.299579,1.281091,1.663695
3,2.066557,0.585390,linear,150,50,rosenbrock,3,0.017907,1.176186,0.873000,3.452076,0.988455
3,1.765111,3.316448,linear,150,50,rosenbrock,3,0.000724,0.190038,0.188303,1.143015,0.909090
3,2.066557,0.939444,linear,150,50,rosenbrock,3,0.019316,1.327734,1.206272,2.838135,0.916170
3,1.287720,0.939444,linear,150,50,rosenbrock,3,0.020651,0.684811,0.860775,2.412950,1.471145
3,1.507637,0.685363,linear,150,50,rosenbrock,3,0.114053,1.220635,1.280827,1.628604,1.503780
3,1.765111,2.066557,linear,150,50,rosenbrock,3,0.004328,0.239261,0.231583,2.477105,0.754750
3,0.939444,1.765111,linear,150,50,rosenbrock,3,0.000005,0.377345,0.389099,2.400324,2.035210
3,1.765111,5.322296,linear,150,50,rosenbrock,3,0.002857,0.601982,0.277410,2.012692,0.928360
3,1.765111,0.500000,linear,150,50,rosenbrock,3,0.003301,1.065711,1.088684,2.357547,0.844270
3,1.507637,2.832683,linear,150,50,rosenbrock,3,0.001110,0.644898,0.322815,1.712388,0.982165
3,1.507637,7.295407,linear,150,50,rosenbrock,3,0.013981,0.413076,0.354862,1.760593,1.169200
3,1.287720,10.000000,linear,150,50,rosenbrock,3,0.000162,0.387743,0.293528,3.028128,1.581160
3,1.507637,4.545940,linear,150,50,rosenbrock,3,0.004672,0.100186,0.118922,0.210418,1.373325
3,0.939444,5.322296,linear,150,50,rosenbrock,3,0.038844,0.554784,0.339548,3.473519,0.931375
3,0.685363,6.231237,linear,150,50,rosenbrock,3,0.000570,0.400759,0.283277,2.516922,0.896675
3,0.802409,4.545940,linear,150,50,rosenbrock,3,0.006665,0.209649,0.236857,1.410023,0.798635
3,0.802409,7.295407,linear,150,50,rosenbrock,3,0.009130,0.305987,0.277667,1.541990,0.762880
3,2.066557,2.419483,linear,150,50,rosenbrock,3,0.001848,0.398224,0.292439,1.992317,1.046675
3,0.802409,2.832683,linear,150,50,rosenbrock,3,0.000000,0.486034,0.414328,3.042670,0.971770
3,2.066557,3.882831,linear,150,50,rosenbrock,3,0.000244,0.134480,0.189579,1.531332,1.185090
3,0.500000,4.545940,linear,150,50,rosenbrock,3,0.000004,0.842732,0.612600,3.590827,1.092845
3,2.066557,10.000000,linear,150,50,rosenbrock,3,0.057528,0.387097,0.492579,1.749816,1.133515
3,0.939444,3.316448,linear,150,50,rosenbrock,3,0.001569,0.650922,0.391902,2.758699,0.764175
3,0.685363,0.939444,linear,150,50,rosenbrock,3,0.000552,1.468884,1.766384,2.999998,0.647355
3,2.419483,0.685363,linear,150,50,rosenbrock,3,0.154103,0.721177,0.701680,2.682950,1.256290
3,2.419483,2.066557,linear,150,50,rosenbrock,3,0.000118,0.255174,0.302237,1.720322,0.948025
3,2.419483,1.099883,linear,150,50,rosenbrock,3,0.007560,0.408211,0.446186,3.015345,0.933380
3,1.099883,1.507637,linear,150,50,rosenbrock,3,0.000620,1.415983,0.988822,3.135438,0.747460
3,2.066557,6.231237,linear,150,50,rosenbrock,3,0.027332,0.710437,0.460445,2.231915,1.407775
3,0.500000,0.685363,linear,150,50,rosenbrock,3,0.007943,1.014049,0.826896,4.378004,1.390245
3,0.500000,1.507637,linear,150,50,rosenbrock,3,0.053884,2.361982,3.204935,2.759427,0.961290
3,0.500000,7.295407,linear,150,50,rosenbrock,3,0.000353,0.249889,0.234920,1.664883,1.073870
3,0.500000,2.832683,linear,150,50,rosenbrock,3,0.002775,0.524499,0.673020,1.049691,1.106820
3,1.287720,0.685363,linear,150,50,rosenbrock,3,0.123958,1.713793,2.401054,2.637349,0.784200
3,0.685363,10.000000,linear,150,50,rosenbrock,3,0.061523,0.196298,0.221089,0.686105,1.165300
3,0.500000,1.099883,linear,150,50,rosenbrock,3,0.001137,1.545186,2.072731,1.968093,1.219320
3,0.585390,0.500000,linear,150,50,rosenbrock,3,0.003168,3.000956,3.632656,89.238792,1.016450
3,0.585390,3.316448,linear,150,50,rosenbrock,3,0.026361,1.193535,1.315772,3.003313,1.295115
3,0.585390,0.802409,linear,150,50,rosenbrock,3,0.704119,3.286159,3.996263,8.031559,1.042455
3,0.585390,1.287720,linear,150,50,rosenbrock,3,0.009965,1.074653,1.012985,2.650777,0.979885
3,0.585390,2.066557,linear,150,50,rosenbrock,3,0.000551,0.380873,0.405260,1.705329,0.840740
3,1.099883,6.231237,linear,150,50,rosenbrock,3,0.008871,0.223656,0.271657,1.482846,0.832485
3,1.287720,1.765111,linear,150,50,rosenbrock,3,0.003421,1.054687,0.480217,3.753680,0.682440
3,0.685363,0.585390,linear,150,50,rosenbrock,3,0.018423,2.549432,2.452089,17.403114,0.872735
3,1.287720,7.295407,linear,150,50,rosenbrock,3,0.003765,0.229301,0.278723,0.725091,0.821685
3,1.099883,10.000000,linear,150,50,rosenbrock,3,0.010130,0.139922,0.197006,2.887439,0.733670
3,0.585390,5.322296,linear,150,50,rosenbrock,3,0.000733,0.288611,0.356483,1.857717,1.151880
3,0.585390,8.541316,linear,150,50,rosenbrock,3,0.000995,0.401246,0.254128,0.984129,1.119900
3,1.287720,4.545940,linear,150,50,rosenbrock,3,0.039059,0.667038,0.271543,2.617912,0.851110
3,1.287720,2.832683,linear,150,50,rosenbrock,3,0.025663,0.334992,0.308667,1.200690,0.695110
3,0.802409,0.685363,linear,150,50,rosenbrock,3,0.013742,1.642982,1.831007,2.049093,0.923265
3,0.685363,3.882831,linear,150,50,rosenbrock,3,0.000908,0.831743,0.567809,3.008527,1.018825
3,0.685363,2.419483,linear,150,50,rosenbrock,3,0.003029,0.405478,0.479717,1.678468,0.868660
3,0.802409,1.099883,linear,150,50,rosenbrock,3,0.035924,1.331191,1.297726,2.505664,0.878170
3,1.507637,1.287720,linear,150,50,rosenbrock,3,0.000020,0.298041,0.301733,1.281786,0.875760
3,0.802409,1.765111,linear,150,50,rosenbrock,3,0.101245,0.771924,0.737439,2.545976,0.913420
3,0.939444,8.541316,linear,150,50,rosenbrock,3,0.004810,0.156031,0.203885,1.279463,0.875715
3,0.685363,1.507637,linear,150,50,rosenbrock,3,0.001426,0.980455,1.046565,2.441257,0.976255
3,1.765111,10.000000,linear,150,50,rosenbrock,3,0.003574,1.087199,0.552383,2.439893,0.849430
3,1.507637,2.066557,linear,150,50,rosenbrock,3,0.003758,0.323603,0.307594,2.419547,0.922295
3,2.066557,1.765111,linear,150,50,rosenbrock,3,0.000887,0.930788,0.328011,2.005398,0.803945
3,1.765111,0.939444,linear,150,50,rosenbrock,3,0.001675,0.316947,0.343542,2.606512,0.889330
3,0.939444,1.287720,linear,150,50,rosenbrock,3,0.007957,1.093989,0.787491,3.035435,1.457610
3,1.765111,1.507637,linear,150,50,rosenbrock,3,0.014394,0.235589,0.298071,0.354580,0.873260
3,1.765111,3.882831,linear,150,50,rosenbrock,3,0.001755,0.135962,0.189686,2.215329,0.810465
3,0.939444,0.802409,linear,150,50,rosenbrock,3,0.086730,2.352581,2.238242,3.889405,1.270525
3,2.066557,0.685363,linear,150,50,rosenbrock,3,0.015645,1.403284,0.927407,2.824291,0.855335
3,2.066557,1.099883,linear,150,50,rosenbrock,3,0.035015,0.318019,0.421239,2.913842,0.897480
3,1.099883,3.882831,linear,150,50,rosenbrock,3,0.004937,0.271649,0.243440,1.262935,0.936500
3,1.765111,2.419483,linear,150,50,rosenbrock,3,0.006254,0.183138,0.235259,0.224784,0.720405
3,1.099883,0.939444,linear,150,50,rosenbrock,3,0.015946,0.999744,0.942748,2.679948,1.326220
3,1.765111,6.231237,linear,150,50,rosenbrock,3,0.055963,0.216922,0.275225,1.515194,0.790005
3,1.765111,0.585390,linear,150,50,rosenbrock,3,0.095027,1.236543,1.074254,2.787808,0.791105
3,1.507637,3.316448,linear,150,50,rosenbrock,3,0.000000,0.126183,0.142026,1.867664,0.859580
3,1.507637,8.541316,linear,150,50,rosenbrock,3,0.005651,0.513757,0.400997,1.991071,0.913300
3,1.099883,0.585390,linear,150,50,rosenbrock,3,0.000953,1.004167,1.002760,2.615070,1.311005
3,2.419483,2.419483,linear,150,50,rosenbrock,3,0.001890,0.096516,0.107457,1.551607,0.748075
3,0.939444,2.066557,linear,150,50,rosenbrock,3,0.040764,0.508476,0.457965,2.677292,1.140810
3,0.939444,0.500000,linear,150,50,rosenbrock,3,0.034039,2.448527,3.083166,2.337205,1.658720
3,1.099883,2.419483,linear,150,50,rosenbrock,3,0.000012,0.935504,0.421450,3.383386,1.416235
3,2.419483,6.231237,linear,150,50,rosenbrock,3,0.001263,0.269681,0.283786,1.500929,0.730885
3,1.507637,0.802409,linear,150,50,rosenbrock,3,0.033943,1.320891,0.969499,3.296746,1.289715
3,2.419483,3.882831,linear,150,50,rosenbrock,3,0.032124,0.217315,0.257263,1.558244,0.894925
3,2.419483,10.000000,linear,150,50,rosenbrock,3,0.000021,0.433631,0.464655,1.776291,0.747160
3,2.832683,0.685363,linear,150,50,rosenbrock,3,0.015891,0.583074,0.656855,1.577419,0.738745
3,2.832683,1.765111,linear,150,50,rosenbrock,3,0.004192,0.231159,0.284633,2.149826,0.884660
3,2.832683,2.832683,linear,150,50,rosenbrock,3,0.000965,0.365061,0.234428,1.607352,0.843835
3,1.507637,0.500000,linear,150,50,rosenbrock,3,0.001797,1.117546,0.996015,3.340377,1.401895
3,1.507637,5.322296,linear,150,50,rosenbrock,3,0.000025,0.255973,0.238594,2.457195,1.381430
3,2.419483,0.500000,linear,150,50,rosenbrock,3,0.002385,1.441755,1.027136,3.453824,1.016050
3,1.287720,1.099883,linear,150,50,rosenbrock,3,0.005532,0.737500,0.704312,2.511023,1.719690
3,2.066557,2.832683,linear,150,50,rosenbrock,3,0.001850,0.169056,0.213204,0.804335,1.154265
3,2.419483,0.802409,linear,150,50,rosenbrock,3,0.000055,0.511838,0.532270,2.878236,1.036720
3,2.419483,1.287720,linear,150,50,rosenbrock,3,0.000511,0.279141,0.259242,1.552297,0.972470
3,2.832683,4.545940,linear,150,50,rosenbrock,3,0.019496,0.294306,0.370326,1.817907,1.193705
3,2.066557,4.545940,linear,150,50,rosenbrock,3,0.001841,0.349720,0.341191,1.376466,1.279895
3,3.316448,2.066557,linear,150,50,rosenbrock,3,0.014430,0.563840,0.170484,2.310907,0.711095
3,2.832683,1.099883,linear,150,50,rosenbrock,3,0.036310,0.223650,0.305005,1.600479,1.313830
3,3.316448,0.802409,linear,150,50,rosenbrock,3,0.005837,0.300876,0.395556,1.315822,0.816610
3,2.832683,0.802409,linear,150,50,rosenbrock,3,0.000838,0.706224,0.472969,2.766378,0.675665
3,3.316448,0.500000,linear,150,50,rosenbrock,3,0.019137,0.822965,0.542150,2.623017,0.972090
3,3.316448,1.287720,linear,150,50,rosenbrock,3,0.002005,0.253203,0.248766,1.122849,0.972885
3,3.882831,3.882831,linear,150,50,rosenbrock,3,0.000331,0.647574,0.518033,2.982287,0.809190
3,2.832683,7.295407,linear,150,50,rosenbrock,3,0.000072,0.357365,0.478973,1.574953,1.327050
3,3.882831,6.231237,linear,150,50,rosenbrock,3,0.018057,1.165022,0.470167,2.523147,0.830610
3,0.500000,1.765111,linear,150,50,rosenbrock,3,0.002018,0.938142,0.938858,2.817341,1.251950
3,4.545940,0.685363,linear,150,50,rosenbrock,3,0.000004,0.543555,0.430560,2.252916,0.730095
3,3.882831,10.000000,linear,150,50,rosenbrock,3,0.125063,1.491298,0.801035,4.345150,0.852495
3,3.316448,8.541316,linear,150,50,rosenbrock,3,0.001889,0.612440,0.450284,2.122106,1.201280
3,3.316448,5.322296,linear,150,50,rosenbrock,3,0.054071,0.912539,0.492993,3.673956,1.230520
3,2.066557,7.295407,linear,150,50,rosenbrock,3,0.000044,0.335196,0.376241,1.607937,1.540115
3,3.882831,0.939444,linear,150,50,rosenbrock,3,0.040052,0.361882,0.300726,2.560406,1.342600
3,4.545940,1.099883,linear,150,50,rosenbrock,3,0.000196,0.147576,0.198496,3.235095,0.857220
3,3.316448,3.316448,linear,150,50,rosenbrock,3,0.011290,0.795688,0.600268,2.797420,1.403430
3,3.882831,0.585390,linear,150,50,rosenbrock,3,0.001195,0.437503,0.477914,2.523488,1.416775
3,3.882831,1.507637,linear,150,50,rosenbrock,3,0.031892,0.257991,0.233204,3.227699,1.462055
3,4.545940,1.765111,linear,150,50,rosenbrock,3,0.000281,0.242548,0.251728,0.912981,0.927355
3,2.832683,1.287720,linear,150,50,rosenbrock,3,0.039625,0.235125,0.267837,2.232271,0.791045
3,4.545940,7.295407,linear,150,50,rosenbrock,3,0.008759,0.718662,0.610188,2.120859,0.872500
3,4.545940,2.832683,linear,150,50,rosenbrock,3,0.009061,0.248248,0.270527,2.326068,1.075330
3,5.322296,0.500000,linear,150,50,rosenbrock,3,0.003351,0.854665,0.515157,2.737182,0.964265
3,5.322296,3.316448,linear,150,50,rosenbrock,3,0.003823,0.582403,0.474133,2.029143,0.767130
3,5.322296,2.066557,linear,150,50,rosenbrock,3,0.040258,0.308269,0.346997,1.396470,0.843860
3,5.322296,1.287720,linear,150,50,rosenbrock,3,0.000050,0.172743,0.217555,2.770457,0.931075
3,5.322296,0.802409,linear,150,50,rosenbrock,3,0.000214,0.184446,0.231163,1.485197,1.020090
3,5.322296,5.322296,linear,150,50,rosenbrock,3,0.043113,1.088120,0.819113,2.132148,0.858825
3,6.231237,0.585390,linear,150,50,rosenbrock,3,0.000155,0.290005,0.238544,2.363241,0.809260
3,6.231237,1.507637,linear,150,50,rosenbrock,3,0.000098,1.022533,0.477943,2.567833,0.824550
3,6.231237,2.419483,linear,150,50,rosenbrock,3,0.001951,0.248409,0.322296,1.206917,0.794115
3,5.322296,8.541316,linear,150,50,rosenbrock,3,0.003665,1.395262,1.189733,3.615534,0.859045
3,6.231237,0.939444,linear,150,50,rosenbrock,3,0.000040,0.441213,0.292391,2.062595,0.933520
3,7.295407,0.685363,linear,150,50,rosenbrock,3,0.001124,0.203740,0.272142,1.218830,0.748955
3,6.231237,10.000000,linear,150,50,rosenbrock,3,0.028292,2.121432,1.534041,4.190012,0.765755
3,6.231237,3.882831,linear,150,50,rosenbrock,3,0.113738,0.649872,0.643607,2.852347,0.981425
3,6.231237,6.231237,linear,150,50,rosenbrock,3,0.006492,1.712112,1.071569,3.657861,0.917505
3,7.295407,2.832683,linear,150,50,rosenbrock,3,0.000778,1.858050,1.346456,3.029878,0.747900
3,7.295407,1.099883,linear,150,50,rosenbrock,3,0.000080,0.072529,0.088774,1.643317,0.847335
3,7.295407,1.765111,linear,150,50,rosenbrock,3,0.006996,0.279822,0.327694,0.716267,0.860505
3,7.295407,7.295407,linear,150,50,rosenbrock,3,0.017330,2.312037,2.460662,3.198353,0.892900
3,8.541316,1.287720,linear,150,50,rosenbrock,3,0.002280,0.207272,0.287003,1.410113,0.792485
3,8.541316,0.802409,linear,150,50,rosenbrock,3,0.000102,0.134715,0.179966,1.059003,0.811900
