n_leaders,a_factor,c_factor,convergence,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
3,0.604385,1.108698,linear,150,50,rastrigin,3,0.000019,2.705490,2.985038,2.867563,1.620466
3,0.560243,0.519324,linear,150,50,rastrigin,3,0.006456,4.259124,5.074668,3.100607,1.937068
3,0.519324,7.668648,linear,150,50,rastrigin,3,0.000000,0.236302,0.000000,0.650538,0.860889
3,0.519324,2.458424,linear,150,50,rastrigin,3,0.000000,1.629296,1.989916,1.828007,1.139216
3,0.677205,3.458402,linear,150,50,rastrigin,3,0.000000,0.659159,0.994957,0.850034,1.015392
3,0.730562,0.730562,linear,150,50,rastrigin,3,0.000002,3.344090,4.974789,3.158273,1.490937
3,0.730562,2.278869,linear,150,50,rastrigin,3,0.000000,1.019831,0.994957,1.443581,1.331036
3,0.758798,1.067443,linear,150,50,rastrigin,3,0.000000,1.968060,1.989928,1.857864,0.984630
3,0.500000,5.248456,linear,150,50,rastrigin,3,0.000000,0.522352,0.994957,0.795966,1.113212
3,0.500000,1.682556,linear,150,50,rastrigin,3,0.000000,1.683197,1.989918,1.939692,1.210474
3,0.539396,1.151548,linear,150,50,rastrigin,3,0.000031,2.434643,2.022084,2.481055,1.265312
3,0.652005,2.366945,linear,150,50,rastrigin,3,0.000000,1.131764,0.994959,1.520007,1.258824
3,0.652005,0.758798,linear,150,50,rastrigin,3,0.001328,2.719032,2.984890,2.813214,2.257446
3,0.703378,0.519324,linear,150,50,rastrigin,3,0.031841,3.482136,4.117051,2.786847,1.234347
3,0.677205,1.108698,linear,150,50,rastrigin,3,0.000000,2.240174,1.991173,2.289053,1.318156
3,0.730562,7.108555,linear,150,50,rastrigin,3,0.000000,0.024874,0.000000,0.412157,1.247362
3,0.652005,7.383293,linear,150,50,rastrigin,3,0.000000,0.136807,0.000000,0.508403,1.430080
3,0.519324,0.788124,linear,150,50,rastrigin,3,0.000000,3.276628,3.980401,3.407485,1.491982
3,0.627744,0.539396,linear,150,50,rastrigin,3,0.000050,3.237085,3.999494,3.113107,0.892453
3,0.560243,5.248456,linear,150,50,rastrigin,3,0.000000,0.385546,0.994957,1.058403,1.111814
3,0.539396,3.592065,linear,150,50,rastrigin,3,0.000000,0.945209,0.994957,1.013490,1.668177
3,0.560243,1.682556,linear,150,50,rastrigin,3,0.000000,2.065430,1.989920,2.108861,1.458753
3,0.703378,5.053156,linear,150,50,rastrigin,3,0.000000,0.348235,0.000000,0.619356,1.126866
3,0.581895,0.788124,linear,150,50,rastrigin,3,0.000242,2.812895,2.988522,2.678727,1.140913
3,0.500000,0.560243,linear,150,50,rastrigin,3,0.020639,3.508331,4.297452,2.834506,1.178294
3,0.519324,7.965033,linear,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.519955,1.052580
3,0.627744,5.248456,linear,150,50,rastrigin,3,0.000000,0.385546,0.994957,0.689327,1.637230
3,0.581895,2.458424,linear,150,50,rastrigin,3,0.000000,1.318384,1.989916,1.514919,1.365368
3,0.677205,3.592065,linear,150,50,rastrigin,3,0.000000,0.671596,0.994957,1.072479,1.022246
3,0.627744,1.682556,linear,150,50,rastrigin,3,0.000000,2.002401,1.989918,2.236833,1.722942
3,0.581895,7.668648,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.564939,1.442014
3,0.604385,3.592065,linear,150,50,rastrigin,3,0.000000,0.795966,0.994957,1.653276,1.872595
3,0.730562,2.366945,linear,150,50,rastrigin,3,0.000000,0.945209,0.994957,1.588788,0.915995
3,0.539396,1.196054,linear,150,50,rastrigin,3,0.000000,2.671807,2.984923,2.474174,0.969584
3,0.652005,2.458424,linear,150,50,rastrigin,3,0.000000,1.156638,0.994959,1.579790,0.964342
3,0.519324,2.553439,linear,150,50,rastrigin,3,0.000000,1.430257,1.989916,1.675081,1.208036
3,0.604385,1.151548,linear,150,50,rastrigin,3,0.000130,2.716135,2.984953,2.665498,1.339207
3,0.500000,5.451302,linear,150,50,rastrigin,3,0.000000,0.596974,0.994957,0.739957,1.020444
3,0.730562,0.758798,linear,150,50,rastrigin,3,0.000004,2.988541,3.042118,3.280855,1.036956
3,0.703378,0.539396,linear,150,50,rastrigin,3,0.000004,3.715670,4.976439,3.158669,0.994328
3,0.703378,1.619947,linear,150,50,rastrigin,3,0.000000,1.641704,1.989918,1.847067,1.534394
3,0.758798,1.108698,linear,150,50,rastrigin,3,0.000000,2.079793,1.989961,2.353984,1.070671
3,0.652005,0.788124,linear,150,50,rastrigin,3,0.000614,3.223466,4.008004,2.552043,1.123638
3,0.560243,0.539396,linear,150,50,rastrigin,3,0.030527,3.790285,4.999063,3.272455,1.486049
3,0.500000,1.747585,linear,150,50,rastrigin,3,0.000000,2.140119,2.022757,2.144091,1.185366
3,0.519324,0.818585,linear,150,50,rastrigin,3,0.000046,2.946768,2.998422,2.734840,0.945844
3,0.560243,5.451302,linear,150,50,rastrigin,3,0.000000,0.609411,0.994957,0.861659,1.053264
3,0.730562,7.383293,linear,150,50,rastrigin,3,0.000000,0.074622,0.000000,0.513055,1.016070
3,0.627744,0.560243,linear,150,50,rastrigin,3,0.001995,3.698740,4.977512,3.225978,1.098580
3,0.758798,3.329712,linear,150,50,rastrigin,3,0.000000,0.621848,0.994957,0.927981,0.939139
3,0.581895,0.818585,linear,150,50,rastrigin,3,0.000145,3.190641,4.183257,2.823568,0.989029
3,0.539396,3.730894,linear,150,50,rastrigin,3,0.000000,0.721344,0.994957,1.439218,1.077062
3,0.730562,0.788124,linear,150,50,rastrigin,3,0.000002,2.520807,2.984891,2.856082,1.039088
3,0.703378,5.248456,linear,150,50,rastrigin,3,0.000000,0.298487,0.000000,0.681818,1.094135
3,0.519324,8.272873,linear,150,50,rastrigin,3,0.000000,0.111933,0.000000,0.652741,1.048623
3,0.560243,1.747585,linear,150,50,rastrigin,3,0.000000,2.015160,1.989921,2.320239,1.118901
3,0.652005,7.668648,linear,150,50,rastrigin,3,0.000000,0.037311,0.000000,0.418710,1.336455
3,0.627744,1.747585,linear,150,50,rastrigin,3,0.000000,1.579905,1.989918,1.655041,1.043840
3,0.581895,2.553439,linear,150,50,rastrigin,3,0.000000,1.256134,1.492436,1.588041,1.152312
3,0.604385,3.730894,linear,150,50,rastrigin,3,0.000000,0.845713,0.994957,1.000712,1.043914
3,0.677205,1.151548,linear,150,50,rastrigin,3,0.000000,2.091298,1.989942,2.510203,1.298910
3,0.677205,3.730894,linear,150,50,rastrigin,3,0.000000,0.572100,0.994957,1.062324,1.198679
3,0.581895,7.965033,linear,150,50,rastrigin,3,0.000000,0.037311,0.000000,0.418710,1.235582
3,0.627744,5.451302,linear,150,50,rastrigin,3,0.000000,0.348235,0.000000,0.758977,1.408896
3,0.539396,1.242280,linear,150,50,rastrigin,3,0.000000,2.695415,2.984947,2.914939,1.282747
3,0.730562,2.458424,linear,150,50,rastrigin,3,0.000000,1.069583,0.994957,1.810820,1.297141
3,0.652005,2.553439,linear,150,50,rastrigin,3,0.000000,0.957646,0.994957,1.556560,1.294519
3,0.500000,5.661988,linear,150,50,rastrigin,3,0.000000,0.547226,0.994957,0.946832,0.911516
3,0.519324,2.652127,linear,150,50,rastrigin,3,0.000000,1.542184,1.989916,1.891440,1.402428
3,0.500000,0.581895,linear,150,50,rastrigin,3,0.233290,3.218576,3.164918,2.918641,1.017943
3,0.703378,1.682556,linear,150,50,rastrigin,3,0.000000,1.679013,1.989916,1.629418,1.013412
3,0.519324,0.850222,linear,150,50,rastrigin,3,0.000164,2.770125,2.990597,2.746150,0.958128
3,0.788124,0.500000,linear,150,50,rastrigin,3,0.004709,3.145806,3.979904,2.740455,1.124340
3,0.703378,0.560243,linear,150,50,rastrigin,3,0.007687,3.111707,3.027711,3.081266,1.284827
3,0.500000,1.815127,linear,150,50,rastrigin,3,0.000000,2.064615,1.989920,2.169954,1.235308
3,0.652005,0.818585,linear,150,50,rastrigin,3,0.000000,3.399207,4.974792,3.117136,1.247327
3,0.627744,0.581895,linear,150,50,rastrigin,3,0.995377,3.424362,4.974843,2.824602,1.225891
3,0.604385,1.196054,linear,150,50,rastrigin,3,0.000000,2.079643,1.990040,2.625953,1.479289
3,0.730562,7.668648,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.390956,1.279772
3,0.758798,1.151548,linear,150,50,rastrigin,3,0.000000,2.350945,2.489995,2.443787,1.411421
3,0.560243,5.661988,linear,150,50,rastrigin,3,0.000000,0.310924,0.000000,0.681455,1.522456
3,0.703378,5.451302,linear,150,50,rastrigin,3,0.000000,0.298487,0.000000,0.605209,0.908592
3,0.788124,1.559667,linear,150,50,rastrigin,3,0.000000,1.417816,1.989916,2.040876,1.694288
3,0.560243,0.560243,linear,150,50,rastrigin,3,0.000200,3.432588,4.801332,3.212442,1.709842
3,0.581895,0.850222,linear,150,50,rastrigin,3,0.001781,2.932790,3.262313,3.168748,1.267643
3,0.758798,3.458402,linear,150,50,rastrigin,3,0.000000,0.634285,0.994957,1.013880,1.384172
3,0.730562,0.818585,linear,150,50,rastrigin,3,0.000000,3.089230,3.979921,2.595894,1.122693
3,0.539396,3.875088,linear,150,50,rastrigin,3,0.000000,0.721344,0.994957,1.111284,1.342425
3,0.677205,3.875088,linear,150,50,rastrigin,3,0.000000,0.621848,0.994957,1.009723,0.845599
3,0.560243,1.815127,linear,150,50,rastrigin,3,0.000000,2.165623,1.990017,2.272823,1.186867
3,0.581895,2.652127,linear,150,50,rastrigin,3,0.000000,1.119328,0.994959,1.506170,1.129349
3,0.519324,8.592609,linear,150,50,rastrigin,3,0.000000,0.136807,0.000000,0.508403,1.275937
3,0.677205,1.196054,linear,150,50,rastrigin,3,0.000000,2.439330,1.989954,2.492638,1.182155
3,0.539396,1.290293,linear,150,50,rastrigin,3,0.000000,2.366932,1.994225,2.340738,0.934106
3,0.581895,8.272873,linear,150,50,rastrigin,3,0.000000,0.037311,0.000000,0.447620,1.018749
3,0.627744,1.815127,linear,150,50,rastrigin,3,0.000000,1.554679,1.989916,2.047667,1.478764
3,0.652005,7.965033,linear,150,50,rastrigin,3,0.000000,0.049748,0.000000,0.453225,1.570633
3,0.500000,0.604385,linear,150,50,rastrigin,3,0.997124,3.800315,4.979815,2.991428,1.010525
3,0.627744,5.661988,linear,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.549573,1.260553
3,0.519324,0.883082,linear,150,50,rastrigin,3,0.000093,2.579263,2.985872,2.484834,0.935191
3,0.703378,1.747585,linear,150,50,rastrigin,3,0.000000,1.492437,1.989916,1.377360,1.027448
3,0.730562,2.553439,linear,150,50,rastrigin,3,0.000000,0.733782,0.994957,1.303774,1.395437
3,0.652005,2.652127,linear,150,50,rastrigin,3,0.000000,1.193950,0.994959,1.860836,1.416202
3,0.703378,0.581895,linear,150,50,rastrigin,3,0.004045,3.509190,4.975022,2.740845,0.977359
3,0.500000,5.880818,linear,150,50,rastrigin,3,0.000000,0.547226,0.994957,0.882937,1.640525
3,0.604385,3.875088,linear,150,50,rastrigin,3,0.000000,0.758655,0.994957,1.297265,2.197143
3,0.500000,1.885279,linear,150,50,rastrigin,3,0.000000,1.904001,1.989920,2.116828,1.061432
3,0.652005,0.850222,linear,150,50,rastrigin,3,0.000000,2.914295,3.018922,2.852158,1.348999
3,0.703378,5.661988,linear,150,50,rastrigin,3,0.000000,0.149244,0.000000,0.554326,1.024918
3,0.627744,1.885279,linear,150,50,rastrigin,3,0.000000,1.554632,1.989916,1.767858,1.199665
3,0.519324,2.754628,linear,150,50,rastrigin,3,0.000000,1.206434,0.994968,1.652275,2.270216
3,0.730562,0.850222,linear,150,50,rastrigin,3,0.000040,2.845671,3.018949,2.470274,0.971700
3,0.677205,4.024856,linear,150,50,rastrigin,3,0.000000,0.422857,0.994957,0.821428,0.959765
3,0.788124,0.519324,linear,150,50,rastrigin,3,0.002045,3.378825,4.496085,2.857426,1.863847
3,0.627744,0.604385,linear,150,50,rastrigin,3,0.014553,3.791114,4.975493,3.429485,1.803421
3,0.539396,1.340161,linear,150,50,rastrigin,3,0.000000,2.566067,2.984880,2.461486,0.800977
3,0.788124,4.865126,linear,150,50,rastrigin,3,0.000000,0.273613,0.000000,0.604882,1.506171
3,0.627744,5.880818,linear,150,50,rastrigin,3,0.000000,0.236302,0.000000,0.634281,0.805416
3,0.519324,0.917212,linear,150,50,rastrigin,3,0.000797,3.076323,3.979832,3.041981,0.895853
3,0.560243,0.581895,linear,150,50,rastrigin,3,0.000111,3.634490,4.979022,3.436472,1.556103
3,0.539396,4.024856,linear,150,50,rastrigin,3,0.000000,0.783529,0.994957,1.160310,1.377489
3,0.519324,8.924703,linear,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.484474,1.022210
3,0.500000,0.627744,linear,150,50,rastrigin,3,0.001892,4.089147,5.003427,3.476154,1.021583
3,0.788124,1.619947,linear,150,50,rastrigin,3,0.000000,1.442778,1.989916,1.801936,1.832519
3,0.604385,1.242280,linear,150,50,rastrigin,3,0.000000,2.431627,2.984875,2.727598,2.161034
3,0.758798,3.592065,linear,150,50,rastrigin,3,0.000000,0.422857,0.994957,0.804564,1.815219
3,0.730562,7.965033,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,1.979180
3,0.560243,5.880818,linear,150,50,rastrigin,3,0.000000,0.373109,0.497478,0.586519,2.123203
3,0.581895,0.883082,linear,150,50,rastrigin,3,0.000042,2.576270,2.985179,2.692909,2.052162
3,0.703378,1.815127,linear,150,50,rastrigin,3,0.000000,1.504885,1.989916,2.151936,1.037050
3,0.703378,0.604385,linear,150,50,rastrigin,3,0.000080,3.320521,3.993042,3.040865,1.053229
3,0.560243,1.885279,linear,150,50,rastrigin,3,0.000000,1.803556,1.989918,2.138737,1.569359
3,0.652005,8.272873,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.422125,1.589849
3,0.758798,1.196054,linear,150,50,rastrigin,3,0.000000,1.848716,1.989918,2.204900,1.664275
3,0.519324,2.861092,linear,150,50,rastrigin,3,0.000000,1.094453,0.994959,1.460217,0.860169
3,0.703378,5.880818,linear,150,50,rastrigin,3,0.000000,0.223865,0.000000,0.505278,0.996415
3,0.581895,2.754628,linear,150,50,rastrigin,3,0.000000,1.007394,0.994958,1.615727,1.851234
3,0.677205,1.242280,linear,150,50,rastrigin,3,0.000000,2.064881,1.989931,2.511703,1.862657
3,0.500000,1.958143,linear,150,50,rastrigin,3,0.000000,1.753773,1.989918,1.831816,1.091374
3,0.581895,8.592609,linear,150,50,rastrigin,3,0.000000,0.012437,0.000000,0.435514,1.923263
3,0.604385,4.024856,linear,150,50,rastrigin,3,0.000000,0.534789,0.994957,1.017147,1.339228
3,0.500000,6.108104,linear,150,50,rastrigin,3,0.000000,0.472605,0.994957,0.687601,1.376876
3,0.652005,0.883082,linear,150,50,rastrigin,3,0.000000,2.476590,2.984971,2.653044,1.218723
3,0.627744,1.958143,linear,150,50,rastrigin,3,0.000000,1.467802,1.989916,1.892190,1.243892
3,0.788124,0.539396,linear,150,50,rastrigin,3,0.002510,3.584561,4.974824,2.521582,1.043448
3,0.730562,2.652127,linear,150,50,rastrigin,3,0.000000,0.833277,0.994957,1.198088,1.600420
3,0.652005,2.754628,linear,150,50,rastrigin,3,0.000000,1.032268,0.994959,1.292836,1.659159
3,0.677205,4.180412,linear,150,50,rastrigin,3,0.000000,0.435294,0.994957,0.845656,1.159842
3,0.539396,1.391957,linear,150,50,rastrigin,3,0.000000,2.258955,1.990473,2.278480,0.920949
3,0.627744,0.627744,linear,150,50,rastrigin,3,0.019054,3.456915,4.974869,3.299872,1.347232
3,0.730562,0.883082,linear,150,50,rastrigin,3,0.000002,2.553086,2.984880,2.639335,1.393420
3,0.519324,0.952661,linear,150,50,rastrigin,3,0.000048,2.234911,2.003214,3.002004,0.977112
3,0.627744,6.108104,linear,150,50,rastrigin,3,0.000000,0.298487,0.000000,0.571213,1.066279
3,0.788124,5.053156,linear,150,50,rastrigin,3,0.000000,0.161681,0.000000,0.536171,1.160220
3,0.539396,4.180412,linear,150,50,rastrigin,3,0.000000,0.758655,0.994957,1.102385,0.998688
3,0.519324,9.269632,linear,150,50,rastrigin,3,0.000000,0.111933,0.000000,0.451474,1.008076
3,0.500000,0.652005,linear,150,50,rastrigin,3,0.001038,3.598997,4.978128,3.127681,1.096823
3,0.758798,1.242280,linear,150,50,rastrigin,3,0.000000,1.990176,1.989918,2.459366,0.821253
3,0.818585,0.730562,linear,150,50,rastrigin,3,0.000250,2.969772,3.979832,2.568760,0.857457
3,0.560243,1.958143,linear,150,50,rastrigin,3,0.000000,1.405395,1.989916,2.181535,0.901840
3,0.703378,0.627744,linear,150,50,rastrigin,3,0.001352,3.729940,4.975425,2.753287,0.978793
3,0.652005,8.592609,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,1.076294
3,0.703378,1.885279,linear,150,50,rastrigin,3,0.000000,1.543181,1.989916,1.806211,1.147048
3,0.519324,2.971669,linear,150,50,rastrigin,3,0.000000,1.169075,0.994973,1.326357,1.070449
3,0.604385,1.290293,linear,150,50,rastrigin,3,0.000000,2.141944,1.990632,2.325797,1.485051
3,0.788124,1.682556,linear,150,50,rastrigin,3,0.000000,1.455133,1.989914,1.791582,1.535107
3,0.730562,8.272873,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.284739,1.458832
3,0.560243,6.108104,linear,150,50,rastrigin,3,0.000000,0.273613,0.000000,0.847234,1.527082
3,0.703378,6.108104,linear,150,50,rastrigin,3,0.000000,0.174117,0.000000,0.538657,1.268792
3,0.581895,0.917212,linear,150,50,rastrigin,3,0.000015,2.442102,2.017918,2.841750,1.632333
3,0.758798,3.730894,linear,150,50,rastrigin,3,0.000000,0.522352,0.994957,0.795967,1.656971
3,0.560243,0.604385,linear,150,50,rastrigin,3,0.049274,4.011244,5.016100,3.000244,2.083490
3,0.581895,2.861092,linear,150,50,rastrigin,3,0.000000,0.970085,0.994957,1.492302,1.156842
3,0.500000,6.344175,linear,150,50,rastrigin,3,0.000000,0.385546,0.994957,0.788155,0.898697
3,0.818585,7.108555,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.311312,0.833399
3,0.818585,2.278869,linear,150,50,rastrigin,3,0.000000,0.808403,0.994957,1.276458,0.906207
3,0.677205,1.290293,linear,150,50,rastrigin,3,0.000000,2.229586,1.990725,2.354962,1.196421
3,0.730562,2.754628,linear,150,50,rastrigin,3,0.000000,0.945209,0.994957,1.252659,0.974346
3,0.788124,0.560243,linear,150,50,rastrigin,3,0.000010,2.868351,3.980037,3.122626,1.034912
3,0.500000,2.033823,linear,150,50,rastrigin,3,0.000000,1.853221,1.989918,2.506310,1.381308
3,0.652005,0.917212,linear,150,50,rastrigin,3,0.000225,3.086225,3.979839,2.715033,1.136826
3,0.539396,1.445755,linear,150,50,rastrigin,3,0.000000,2.291090,1.990648,2.311440,1.085013
3,0.627744,2.033823,linear,150,50,rastrigin,3,0.000000,1.542343,1.989916,1.950748,1.250128
3,0.652005,2.861092,linear,150,50,rastrigin,3,0.000000,1.032269,0.994957,1.071602,1.220003
3,0.850222,1.067443,linear,150,50,rastrigin,3,0.000000,2.100576,1.989979,2.364100,1.219980
3,0.581895,8.924703,linear,150,50,rastrigin,3,0.000000,0.037311,0.000000,0.418710,1.536294
3,0.604385,4.180412,linear,150,50,rastrigin,3,0.000000,0.584537,0.994957,0.955315,1.623411
3,0.677205,4.341980,linear,150,50,rastrigin,3,0.000000,0.460168,0.994957,0.824975,1.526525
3,0.652005,8.924703,linear,150,50,rastrigin,3,0.000000,0.024874,0.000000,0.412157,1.040242
3,0.519324,0.989480,linear,150,50,rastrigin,3,0.994957,3.350477,4.974787,2.841011,1.048141
3,0.500000,0.677205,linear,150,50,rastrigin,3,0.105064,3.409683,4.180453,3.360397,0.887393
3,0.818585,0.758798,linear,150,50,rastrigin,3,0.000000,2.346013,1.991674,2.483417,0.873021
3,0.788124,5.248456,linear,150,50,rastrigin,3,0.000000,0.211428,0.000000,0.564501,1.203550
3,0.703378,0.652005,linear,150,50,rastrigin,3,0.000071,3.306507,4.974854,3.340077,1.002406
3,0.703378,1.958143,linear,150,50,rastrigin,3,0.000000,1.243697,0.994965,1.968305,0.933115
3,0.519324,3.086521,linear,150,50,rastrigin,3,0.000000,1.082018,0.994959,1.872106,0.945092
3,0.560243,2.033823,linear,150,50,rastrigin,3,0.000000,1.903604,1.989918,2.236282,1.179926
3,0.730562,0.917212,linear,150,50,rastrigin,3,0.000004,2.773154,2.985365,2.429577,1.549674
3,0.539396,4.341980,linear,150,50,rastrigin,3,0.000000,0.808403,0.994957,1.104179,1.563844
3,0.758798,1.290293,linear,150,50,rastrigin,3,0.000000,1.816154,1.989922,2.035986,1.488535
3,0.604385,1.340161,linear,150,50,rastrigin,3,0.000000,2.276317,1.994256,2.122400,1.198586
3,0.519324,9.627893,linear,150,50,rastrigin,3,0.000000,0.012437,0.000000,0.405254,1.775607
3,0.627744,6.344175,linear,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.519955,1.797058
3,0.703378,6.344175,linear,150,50,rastrigin,3,0.000000,0.136807,0.000000,0.484984,1.238470
3,0.788124,1.747585,linear,150,50,rastrigin,3,0.000000,1.243697,1.989914,1.702366,1.439611
3,0.818585,7.383293,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.311312,1.172409
3,0.818585,2.366945,linear,150,50,rastrigin,3,0.000000,0.994957,0.994957,1.353252,1.176597
3,0.730562,8.592609,linear,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.345237,1.560149
3,0.850222,1.108698,linear,150,50,rastrigin,3,0.000000,1.804296,1.989918,1.845642,0.785516
3,0.500000,6.589370,linear,150,50,rastrigin,3,0.000000,0.348235,0.000000,0.793225,1.344816
3,0.539396,1.501631,linear,150,50,rastrigin,3,0.000013,2.426601,2.500565,2.425641,1.158084
3,0.677205,1.340161,linear,150,50,rastrigin,3,0.000000,1.617521,1.989918,1.753275,1.229179
3,0.560243,6.344175,linear,150,50,rastrigin,3,0.000000,0.298487,0.000000,0.858839,1.828607
3,0.818585,0.788124,linear,150,50,rastrigin,3,0.000067,3.025545,3.006405,2.649194,1.339952
3,0.627744,2.112428,linear,150,50,rastrigin,3,0.000000,1.169369,0.994959,1.620498,1.129378
3,0.758798,3.875088,linear,150,50,rastrigin,3,0.000000,0.497478,0.994957,1.032985,1.608922
3,0.519324,3.205812,linear,150,50,rastrigin,3,0.000000,1.082016,0.994957,1.548143,1.134418
3,0.581895,2.971669,linear,150,50,rastrigin,3,0.000000,0.895461,0.994957,1.595007,1.792277
3,0.627744,0.652005,linear,150,50,rastrigin,3,0.000000,3.083485,3.176132,3.393858,2.270810
3,0.581895,0.952661,linear,150,50,rastrigin,3,0.000654,2.890218,2.985023,2.778080,1.828221
3,0.788124,0.581895,linear,150,50,rastrigin,3,0.000443,3.233102,3.987353,3.396316,1.641402
