n_leaders,a_factor,c_factor,convergence,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
3,0.200000,10.000000,exponential_3,150,50,rastrigin,3,0.000000,0.932773,0.994959,2.208604,0.741380
3,10.000000,0.360805,quadratic,150,50,rastrigin,3,0.000000,0.497478,0.994957,0.694691,0.850270
3,8.139176,0.300000,quadratic,150,50,rastrigin,3,0.000000,0.621848,0.994957,0.650538,0.915150
3,6.624620,3.974133,quadratic,150,50,rastrigin,3,0.037704,0.867662,1.052670,0.645630,1.841980
3,0.245725,0.754882,exponential_3,150,50,rastrigin,3,2.029469,5.657033,6.195222,3.591858,0.723675
3,10.000000,0.521886,quadratic,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,1.024015
3,4.388561,5.748380,quadratic,150,50,rastrigin,3,0.002625,0.721085,1.007605,0.754120,2.656595
3,5.391897,6.913484,quadratic,150,50,rastrigin,3,0.151979,1.474407,1.818162,1.187950,2.496400
3,6.624620,0.521886,quadratic,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.455947,0.893445
3,5.391897,1.899487,quadratic,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298488,2.189260
3,8.139176,4.779626,quadratic,150,50,rastrigin,3,0.096130,1.278752,1.497097,0.892202,1.132400
3,0.245725,0.521886,exponential_3,150,50,rastrigin,3,1.372675,5.805724,6.447376,3.699348,0.795915
3,6.624620,0.300000,quadratic,150,50,rastrigin,3,0.000000,0.994957,0.994957,0.674813,0.863025
3,0.200000,1.899487,exponential_3,150,50,rastrigin,3,1.090361,3.206647,3.164761,2.793477,0.920175
3,3.571927,2.747511,quadratic,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,0.989745
3,0.200000,0.433935,exponential_3,150,50,rastrigin,3,1.025265,4.904064,5.760745,4.640527,0.766130
3,0.245725,2.284483,exponential_3,150,50,rastrigin,3,0.000036,3.129614,3.139701,3.490543,0.982945
3,5.391897,3.974133,quadratic,150,50,rastrigin,3,0.001106,0.501560,0.995858,0.922511,2.243105
3,0.200000,0.754882,exponential_3,150,50,rastrigin,3,2.217766,5.292595,6.014916,3.353998,1.116295
3,0.245725,1.313208,exponential_3,150,50,rastrigin,3,0.996950,3.172846,4.016978,2.580338,1.088905
3,10.000000,10.000000,quadratic,150,50,rastrigin,3,0.317842,6.188828,7.835350,3.776635,0.931200
3,0.245725,0.300000,exponential_3,150,50,rastrigin,3,1.005644,4.138221,4.864091,4.604400,0.735210
3,10.000000,1.091897,quadratic,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,1.275590
3,6.624620,6.913484,quadratic,150,50,rastrigin,3,0.495754,2.143474,2.369325,1.509972,1.314060
3,10.000000,5.748380,quadratic,150,50,rastrigin,3,1.221752,3.192812,3.343205,1.968751,1.079090
3,10.000000,3.304387,quadratic,150,50,rastrigin,3,0.003988,0.770279,1.042865,0.700730,1.226870
3,8.139176,1.091897,quadratic,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,0.855855
3,0.245725,6.913484,exponential_3,150,50,rastrigin,3,0.000000,0.870612,0.994958,0.696468,0.948170
3,0.301904,0.300000,exponential_3,150,50,rastrigin,3,1.004154,6.398522,7.225676,3.765661,0.780545
3,6.624620,0.907884,quadratic,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,0.954895
3,8.139176,8.314736,quadratic,150,50,rastrigin,3,1.228733,3.428471,3.737132,2.066600,0.950810
3,0.301904,0.521886,exponential_3,150,50,rastrigin,3,0.017452,3.902059,4.981975,3.634761,0.890370
3,0.200000,3.974133,exponential_3,150,50,rastrigin,3,0.000000,1.368640,1.492696,2.107624,0.731190
3,5.391897,1.313208,quadratic,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,0.963755
3,8.139176,3.304387,quadratic,150,50,rastrigin,3,0.017849,1.226142,2.002855,1.152096,0.814575
3,0.200000,6.913484,exponential_3,150,50,rastrigin,3,0.000000,1.492437,1.989916,1.804004,0.743145
3,10.000000,1.899487,quadratic,150,50,rastrigin,3,0.000032,0.133789,0.006076,0.461052,1.591860
3,0.301904,0.907884,exponential_3,150,50,rastrigin,3,0.999332,3.354829,3.533795,3.598386,0.876625
3,0.200000,1.313208,exponential_3,150,50,rastrigin,3,0.000067,3.220623,4.666350,3.507625,0.928165
3,10.000000,0.433935,quadratic,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.430829,0.807315
3,8.139176,1.899487,quadratic,150,50,rastrigin,3,0.000000,0.000913,0.000194,0.636766,1.120880
3,8.139176,0.627664,quadratic,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,0.995320
3,6.624620,2.747511,quadratic,150,50,rastrigin,3,0.000601,0.428612,0.912629,0.659609,2.583865
3,0.245725,0.907884,exponential_3,150,50,rastrigin,3,0.000080,4.424767,5.076743,4.058656,0.852745
3,0.370927,1.091897,exponential_3,150,50,rastrigin,3,0.001102,3.770407,4.975681,2.319804,0.827375
3,6.624620,4.779626,quadratic,150,50,rastrigin,3,0.066822,1.004064,1.236265,0.833899,0.964420
3,8.139176,0.360805,quadratic,150,50,rastrigin,3,0.000000,0.310924,0.000000,1.102339,1.183955
3,0.301904,2.747511,exponential_3,150,50,rastrigin,3,0.000000,1.682964,1.990397,2.211229,0.846365
3,0.245725,0.627664,exponential_3,150,50,rastrigin,3,2.902752,6.319355,6.917130,3.034311,0.765080
3,8.139176,5.748380,quadratic,150,50,rastrigin,3,0.840919,2.311334,2.557243,1.305251,0.801080
3,0.200000,0.521886,exponential_3,150,50,rastrigin,3,2.149605,5.942899,6.219825,3.043880,0.775430
3,0.200000,0.300000,exponential_3,150,50,rastrigin,3,1.330767,5.885174,6.056437,4.281940,0.726565
3,0.200000,2.284483,exponential_3,150,50,rastrigin,3,0.997953,3.266268,3.980940,2.199588,0.867210
3,0.370927,0.360805,exponential_3,150,50,rastrigin,3,1.029324,4.830149,5.120002,4.245604,0.870250
3,0.200000,0.907884,exponential_3,150,50,rastrigin,3,1.015465,4.726930,5.301530,3.486558,0.778520
3,5.391897,2.284483,quadratic,150,50,rastrigin,3,0.000000,0.000022,0.000000,0.298247,1.029400
3,0.370927,0.627664,exponential_3,150,50,rastrigin,3,1.994843,5.328781,6.135465,3.129377,0.881795
3,0.245725,0.360805,exponential_3,150,50,rastrigin,3,1.999866,4.479793,5.241398,2.510438,0.823390
3,0.245725,1.579374,exponential_3,150,50,rastrigin,3,0.125513,2.571818,2.600340,3.939490,0.884745
3,0.245725,8.314736,exponential_3,150,50,rastrigin,3,0.000000,1.057143,0.994959,1.018314,0.767615
3,0.245725,2.747511,exponential_3,150,50,rastrigin,3,0.994965,3.175546,3.483841,1.900372,0.957500
3,10.000000,6.913484,quadratic,150,50,rastrigin,3,0.076923,4.344955,5.211078,2.814750,0.939510
3,6.624620,8.314736,quadratic,150,50,rastrigin,3,1.828381,3.279407,3.370625,1.685831,0.956450
3,10.000000,1.313208,quadratic,150,50,rastrigin,3,0.000000,0.000017,0.000002,0.298359,0.975955
3,0.301904,0.360805,exponential_3,150,50,rastrigin,3,2.995630,5.466793,6.051046,4.175406,1.583540
3,0.245725,3.974133,exponential_3,150,50,rastrigin,3,0.994957,2.490419,2.487398,2.320652,1.873490
3,10.000000,0.627664,quadratic,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,1.527620
3,0.301904,1.579374,exponential_3,150,50,rastrigin,3,0.000000,2.774136,2.540469,3.223258,0.869335
3,0.455730,6.913484,exponential_3,150,50,rastrigin,3,0.000000,0.435294,0.994957,0.580155,0.743610
3,0.200000,4.779626,exponential_3,150,50,rastrigin,3,0.000000,1.994103,1.989945,2.704646,0.734385
3,0.559922,0.521886,exponential_3,150,50,rastrigin,3,0.044624,3.064117,4.179999,2.713949,0.737965
3,0.370927,5.748380,exponential_3,150,50,rastrigin,3,0.000000,0.746218,0.994957,1.455498,0.695070
3,0.301904,4.779626,exponential_3,150,50,rastrigin,3,0.000000,1.430843,1.494934,1.682297,0.974760
3,0.301904,8.314736,exponential_3,150,50,rastrigin,3,0.000000,0.435296,0.994957,0.867383,1.600335
3,0.370927,1.899487,exponential_3,150,50,rastrigin,3,0.000000,2.442084,2.992782,3.642171,1.036020
3,0.200000,8.314736,exponential_3,150,50,rastrigin,3,0.000000,1.057143,1.492437,1.197055,0.755680
3,0.455730,2.284483,exponential_3,150,50,rastrigin,3,0.000019,2.986557,4.488426,2.814401,1.449670
3,0.370927,10.000000,exponential_3,150,50,rastrigin,3,0.000000,0.310924,0.000000,0.958212,0.718295
3,0.559922,0.300000,exponential_3,150,50,rastrigin,3,1.063156,5.090539,6.023932,4.253505,1.083245
3,10.000000,2.284483,quadratic,150,50,rastrigin,3,0.002369,0.644272,1.004339,0.570788,0.816155
3,0.200000,1.579374,exponential_3,150,50,rastrigin,3,0.995256,3.463944,4.040930,2.584500,0.856860
3,0.245725,1.091897,exponential_3,150,50,rastrigin,3,0.023571,2.953616,4.290400,3.212124,0.730180
3,0.455730,1.313208,exponential_3,150,50,rastrigin,3,0.000000,2.808229,3.005333,2.311669,0.848345
3,0.455730,0.754882,exponential_3,150,50,rastrigin,3,0.000271,2.910444,3.496447,3.353610,0.913325
3,0.301904,3.304387,exponential_3,150,50,rastrigin,3,0.994959,1.989950,1.989920,1.748244,0.785635
3,0.455730,3.974133,exponential_3,150,50,rastrigin,3,0.000000,1.119328,0.994959,1.445259,0.915710
3,0.559922,8.314736,exponential_3,150,50,rastrigin,3,0.000000,0.497478,0.994957,1.065813,1.171890
3,0.559922,0.907884,exponential_3,150,50,rastrigin,3,0.994968,3.397485,4.479550,2.781493,0.929840
3,0.559922,1.579374,exponential_3,150,50,rastrigin,3,0.000000,1.755587,1.990432,2.780316,0.790800
3,0.559922,4.779626,exponential_3,150,50,rastrigin,3,0.000000,0.684033,0.994957,0.621351,0.787215
3,8.139176,10.000000,quadratic,150,50,rastrigin,3,2.558853,5.538474,6.894481,2.851968,0.976725
3,10.000000,3.974133,quadratic,150,50,rastrigin,3,0.056507,1.813190,2.245127,1.107939,1.028040
3,0.301904,1.091897,exponential_3,150,50,rastrigin,3,1.011950,4.495522,5.137156,3.668194,1.524950
3,0.370927,0.754882,exponential_3,150,50,rastrigin,3,0.220051,3.474455,3.492971,2.862970,0.859855
3,0.245725,10.000000,exponential_3,150,50,rastrigin,3,0.000000,0.559664,0.994958,1.043521,0.809175
3,0.200000,2.747511,exponential_3,150,50,rastrigin,3,1.989916,3.429837,4.491921,2.082295,1.135800
3,0.301904,0.627664,exponential_3,150,50,rastrigin,3,0.817448,4.116677,5.411239,2.994411,1.159710
3,0.370927,3.304387,exponential_3,150,50,rastrigin,3,0.000000,1.370131,1.500765,1.663799,1.022955
3,0.370927,0.433935,exponential_3,150,50,rastrigin,3,0.995960,3.945606,5.007628,3.013763,1.070490
3,0.455730,0.433935,exponential_3,150,50,rastrigin,3,1.005877,5.170882,6.885492,3.351164,0.747500
3,0.245725,1.899487,exponential_3,150,50,rastrigin,3,0.998789,3.245029,3.993278,3.270948,1.064820
3,0.370927,1.313208,exponential_3,150,50,rastrigin,3,1.020714,3.621180,4.975412,3.382069,0.754340
3,0.301904,0.433935,exponential_3,150,50,rastrigin,3,2.527601,6.464213,8.059409,4.368719,0.780680
3,0.559922,2.747511,exponential_3,150,50,rastrigin,3,0.000000,1.305882,1.989916,2.475426,1.247395
3,0.245725,4.779626,exponential_3,150,50,rastrigin,3,0.000000,1.681398,1.989918,2.000394,1.664380
3,0.687934,10.000000,exponential_3,150,50,rastrigin,3,0.000000,0.373109,0.497478,0.586519,1.016430
3,0.455730,8.314736,exponential_3,150,50,rastrigin,3,0.000000,0.310924,0.000000,0.588625,0.688605
3,0.687934,5.748380,exponential_3,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.964647,0.862235
3,0.559922,0.627664,exponential_3,150,50,rastrigin,3,0.778978,2.450961,2.987295,2.560712,0.700470
3,0.370927,6.913484,exponential_3,150,50,rastrigin,3,0.000000,0.870588,0.994957,1.229689,0.694655
3,0.559922,1.091897,exponential_3,150,50,rastrigin,3,0.994959,2.124359,1.992450,2.958016,0.861325
3,0.301904,1.899487,exponential_3,150,50,rastrigin,3,0.994982,3.317489,3.013607,2.902289,0.931160
3,10.000000,0.754882,quadratic,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.216846,0.986120
3,0.687934,0.360805,exponential_3,150,50,rastrigin,3,0.995739,4.436250,5.077782,3.103966,1.454230
3,0.687934,1.899487,exponential_3,150,50,rastrigin,3,0.000000,1.243700,1.989916,2.121729,0.731610
3,0.301904,10.000000,exponential_3,150,50,rastrigin,3,0.000000,0.994959,0.994958,0.744558,0.862950
3,0.559922,0.360805,exponential_3,150,50,rastrigin,3,1.996082,5.876135,6.804344,2.510862,0.734135
3,0.301904,5.748380,exponential_3,150,50,rastrigin,3,0.000000,1.741177,1.989917,1.616615,0.928245
3,0.370927,2.284483,exponential_3,150,50,rastrigin,3,0.994959,2.316087,2.984982,2.203833,0.971825
3,0.455730,2.747511,exponential_3,150,50,rastrigin,3,0.000000,1.865645,1.989928,2.330673,0.965955
3,0.687934,3.304387,exponential_3,150,50,rastrigin,3,0.000000,0.994957,0.994957,1.731198,0.932090
3,0.687934,1.091897,exponential_3,150,50,rastrigin,3,0.000130,1.929484,2.002669,1.234719,0.693635
3,0.455730,10.000000,exponential_3,150,50,rastrigin,3,0.000000,0.559663,0.994957,0.553969,0.753395
3,0.370927,8.314736,exponential_3,150,50,rastrigin,3,0.000000,0.621848,0.994957,0.650538,0.746445
3,0.559922,0.754882,exponential_3,150,50,rastrigin,3,0.003775,3.123708,3.986691,2.544121,0.845995
3,0.687934,0.627664,exponential_3,150,50,rastrigin,3,1.070742,3.600836,4.477352,3.359349,1.157790
3,0.301904,3.974133,exponential_3,150,50,rastrigin,3,0.000000,1.305884,1.492439,1.664883,1.057565
3,0.559922,5.748380,exponential_3,150,50,rastrigin,3,0.000000,0.310924,0.000000,0.911894,0.859470
3,0.455730,0.521886,exponential_3,150,50,rastrigin,3,0.998493,4.316852,5.144279,3.745168,0.744310
3,0.370927,0.907884,exponential_3,150,50,rastrigin,3,0.997238,2.629472,3.017240,3.503136,0.867395
3,0.845213,1.313208,exponential_3,150,50,rastrigin,3,0.994959,1.865568,1.989918,1.492429,0.870200
3,0.301904,1.313208,exponential_3,150,50,rastrigin,3,0.005342,2.702238,2.989532,2.535523,0.902870
3,0.370927,3.974133,exponential_3,150,50,rastrigin,3,0.000000,1.492722,1.989917,1.438221,0.865805
3,0.845213,2.284483,exponential_3,150,50,rastrigin,3,0.000000,0.932776,0.994957,0.882936,0.913975
3,0.370927,0.521886,exponential_3,150,50,rastrigin,3,0.128952,3.949605,5.145929,3.059434,0.902120
3,0.301904,0.754882,exponential_3,150,50,rastrigin,3,1.001312,3.981363,5.091528,2.319137,0.955090
3,0.370927,1.579374,exponential_3,150,50,rastrigin,3,0.996904,2.850537,2.873076,2.509171,0.816670
3,0.845213,0.300000,exponential_3,150,50,rastrigin,3,0.142591,2.771938,2.997328,3.666391,0.703715
3,0.845213,6.913484,exponential_3,150,50,rastrigin,3,0.000000,0.373109,0.497478,0.586519,0.763910
3,0.559922,1.899487,exponential_3,150,50,rastrigin,3,0.000008,1.244914,1.989918,1.601129,0.718600
3,0.559922,3.304387,exponential_3,150,50,rastrigin,3,0.000000,1.119332,0.994961,1.065812,1.823515
3,0.845213,3.974133,exponential_3,150,50,rastrigin,3,0.000000,0.559664,0.994957,1.451241,0.960790
3,0.455730,0.300000,exponential_3,150,50,rastrigin,3,2.104015,5.435397,6.018053,3.286207,2.000895
3,0.245725,5.748380,exponential_3,150,50,rastrigin,3,0.000000,1.305886,1.989916,2.309391,0.897860
3,0.245725,3.304387,exponential_3,150,50,rastrigin,3,1.000408,2.800456,2.984890,2.250137,0.944710
3,0.559922,1.313208,exponential_3,150,50,rastrigin,3,0.994959,2.688260,2.489341,2.375633,0.839870
3,0.845213,0.433935,exponential_3,150,50,rastrigin,3,0.994965,4.411169,5.011324,2.671279,1.573670
3,0.455730,0.627664,exponential_3,150,50,rastrigin,3,0.995008,3.351535,4.026582,2.379450,0.717150
3,0.687934,6.913484,exponential_3,150,50,rastrigin,3,0.000000,0.559663,0.994957,0.619356,1.990035
3,0.455730,1.579374,exponential_3,150,50,rastrigin,3,0.000000,3.052063,4.974791,2.936348,2.186155
3,0.559922,0.433935,exponential_3,150,50,rastrigin,3,2.282867,4.405194,4.990751,2.600088,0.731065
3,0.845213,0.754882,exponential_3,150,50,rastrigin,3,0.000118,2.255771,1.991514,2.501633,1.727530
3,0.687934,3.974133,exponential_3,150,50,rastrigin,3,0.000000,0.684033,0.994957,0.736201,0.713265
3,0.687934,1.313208,exponential_3,150,50,rastrigin,3,0.994959,1.743009,1.989990,1.116610,0.713565
3,0.301904,2.284483,exponential_3,150,50,rastrigin,3,0.994959,2.694036,2.984882,3.823517,1.168785
3,0.687934,2.284483,exponential_3,150,50,rastrigin,3,0.000000,1.554645,1.989916,1.018300,0.918140
3,1.038450,1.899487,exponential_3,150,50,rastrigin,3,0.000000,1.057143,0.994959,1.451241,0.976855
3,0.370927,2.747511,exponential_3,150,50,rastrigin,3,0.000000,2.053021,2.487991,1.890500,0.899060
3,1.038450,0.627664,exponential_3,150,50,rastrigin,3,0.001026,2.656513,2.990251,2.248226,0.796555
3,0.559922,10.000000,exponential_3,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.487427,1.151690
3,0.455730,4.779626,exponential_3,150,50,rastrigin,3,0.000000,0.808403,0.994957,0.826475,1.584615
3,1.038450,1.313208,exponential_3,150,50,rastrigin,3,0.000000,1.368099,1.492684,1.508915,0.757200
3,0.455730,0.907884,exponential_3,150,50,rastrigin,3,0.997982,3.110497,4.034526,2.507326,1.625005
3,0.559922,6.913484,exponential_3,150,50,rastrigin,3,0.000000,0.746218,0.994957,1.213482,0.718295
3,0.687934,0.754882,exponential_3,150,50,rastrigin,3,0.001286,2.630746,2.494697,4.502141,0.877360
3,1.038450,0.433935,exponential_3,150,50,rastrigin,3,0.995804,2.528355,2.556178,2.622254,1.205250
3,0.301904,6.913484,exponential_3,150,50,rastrigin,3,0.000000,1.305883,1.989916,1.213482,1.338015
3,1.038450,2.747511,exponential_3,150,50,rastrigin,3,0.000000,0.746218,0.994957,1.301077,1.462610
3,0.845213,1.579374,exponential_3,150,50,rastrigin,3,0.000000,1.368119,1.492788,2.343413,0.914935
3,0.559922,2.284483,exponential_3,150,50,rastrigin,3,0.000000,0.995928,0.994958,1.606595,0.751295
3,1.038450,8.314736,exponential_3,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.430829,0.841930
3,0.845213,0.360805,exponential_3,150,50,rastrigin,3,0.994982,4.307379,5.499103,3.472420,0.848350
3,0.687934,0.433935,exponential_3,150,50,rastrigin,3,1.001991,3.379001,5.143649,2.996243,0.887630
3,1.038450,3.974133,exponential_3,150,50,rastrigin,3,0.000000,0.248739,0.000000,0.667438,0.941140
3,1.038450,0.907884,exponential_3,150,50,rastrigin,3,0.000000,2.176947,2.984878,2.374728,1.545990
3,0.455730,0.360805,exponential_3,150,50,rastrigin,3,1.026592,4.377200,5.994818,2.839396,0.747200
3,1.275867,0.627664,exponential_3,150,50,rastrigin,3,0.000000,1.518130,1.989918,1.659121,0.736010
3,1.275867,0.907884,exponential_3,150,50,rastrigin,3,0.000000,1.805457,1.989923,1.736440,0.740420
3,0.845213,2.747511,exponential_3,150,50,rastrigin,3,0.000000,0.808403,0.994957,1.307717,1.336805
3,0.455730,3.304387,exponential_3,150,50,rastrigin,3,0.000000,1.430753,1.989918,1.731170,0.854500
3,0.845213,0.521886,exponential_3,150,50,rastrigin,3,1.020027,3.312888,4.974957,2.901171,0.926345
3,1.275867,1.313208,exponential_3,150,50,rastrigin,3,0.000000,1.181513,1.492438,1.428035,0.788010
3,0.370927,4.779626,exponential_3,150,50,rastrigin,3,0.000000,1.181513,0.994964,1.451240,1.478195
3,0.370927,0.300000,exponential_3,150,50,rastrigin,3,1.210287,4.142215,5.051487,2.758181,1.473335
3,0.845213,8.314736,exponential_3,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,2.246360
3,0.687934,4.779626,exponential_3,150,50,rastrigin,3,0.000000,0.684033,0.994957,0.832442,0.692280
3,0.687934,8.314736,exponential_3,150,50,rastrigin,3,0.000000,0.186554,0.000000,1.111284,1.698920
3,0.687934,1.579374,exponential_3,150,50,rastrigin,3,0.000000,1.617035,1.989931,1.697200,0.709550
3,0.559922,3.974133,exponential_3,150,50,rastrigin,3,0.000000,0.746218,0.994957,1.056484,1.354890
3,0.687934,2.747511,exponential_3,150,50,rastrigin,3,0.000000,1.119328,1.492437,1.537363,0.752455
3,1.038450,5.748380,exponential_3,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.915955,1.706705
3,0.845213,4.779626,exponential_3,150,50,rastrigin,3,0.000000,0.310924,0.000000,0.665581,1.465290
3,1.275867,1.899487,exponential_3,150,50,rastrigin,3,0.000000,1.057143,1.492436,1.315265,0.866595
3,1.038450,0.754882,exponential_3,150,50,rastrigin,3,0.994967,2.810272,3.025858,2.414435,0.703315
3,1.038450,2.284483,exponential_3,150,50,rastrigin,3,0.000000,1.057142,1.492435,1.484956,0.877520
3,1.275867,0.433935,exponential_3,150,50,rastrigin,3,1.991449,4.108872,4.478010,2.001392,1.445525
3,0.455730,1.899487,exponential_3,150,50,rastrigin,3,0.000118,2.239607,1.990019,2.236029,1.326885
3,0.845213,0.907884,exponential_3,150,50,rastrigin,3,0.000000,1.813077,1.990004,3.052428,1.130320
3,1.275867,2.747511,exponential_3,150,50,rastrigin,3,0.000000,0.559664,0.994957,0.722630,0.943655
3,1.275867,1.091897,exponential_3,150,50,rastrigin,3,0.000000,1.305889,1.989917,1.588040,0.741705
3,1.038450,1.579374,exponential_3,150,50,rastrigin,3,0.000000,1.430255,1.989916,2.424918,0.881640
3,0.687934,0.300000,exponential_3,150,50,rastrigin,3,0.063002,4.542003,5.552195,3.083318,0.905595
3,1.275867,3.974133,exponential_3,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.553969,0.755130
3,1.038450,0.521886,exponential_3,150,50,rastrigin,3,0.994970,3.963823,4.974972,3.223604,0.716590
3,0.845213,1.899487,exponential_3,150,50,rastrigin,3,0.000000,1.243699,1.989916,1.462283,0.703255
3,1.275867,5.748380,exponential_3,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.355271,0.901250
3,1.038450,3.304387,exponential_3,150,50,rastrigin,3,0.000000,0.497479,0.994957,0.989970,0.897025
3,1.567562,0.300000,exponential_3,150,50,rastrigin,3,0.994961,2.701118,2.013678,2.603634,0.822275
3,1.275867,8.314736,exponential_3,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.569390,0.945720
3,1.275867,0.300000,exponential_3,150,50,rastrigin,3,0.995319,3.787236,5.002007,2.208126,1.004530
3,1.038450,0.300000,exponential_3,150,50,rastrigin,3,1.102505,3.633784,4.016827,3.876647,1.995100
3,0.687934,0.521886,exponential_3,150,50,rastrigin,3,1.002186,4.245461,5.212104,3.052587,0.946300
3,0.687934,0.907884,exponential_3,150,50,rastrigin,3,0.000225,3.178618,3.984178,2.360990,1.175860
3,1.275867,0.754882,exponential_3,150,50,rastrigin,3,0.000000,1.683382,1.989920,1.517239,0.735135
3,1.038450,1.091897,exponential_3,150,50,rastrigin,3,0.000000,1.741369,1.989924,2.120020,0.766445
3,1.567562,0.433935,exponential_3,150,50,rastrigin,3,0.995010,3.627863,4.481469,2.784531,0.785160
3,1.275867,1.579374,exponential_3,150,50,rastrigin,3,0.000000,0.870591,0.994957,1.188756,0.734640
3,0.845213,3.304387,exponential_3,150,50,rastrigin,3,0.000000,0.497479,0.994957,0.744559,0.848455
3,0.455730,1.091897,exponential_3,150,50,rastrigin,3,0.994972,2.882013,2.990053,2.787391,0.870250
3,0.845213,10.000000,exponential_3,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.474564,0.780915
3,1.567562,1.899487,exponential_3,150,50,rastrigin,3,0.000000,0.559664,0.994957,0.674813,0.783545
3,0.455730,5.748380,exponential_3,150,50,rastrigin,3,0.000000,0.808403,0.994957,1.222625,2.712310
3,1.567562,1.313208,exponential_3,150,50,rastrigin,3,0.000000,0.994958,0.994957,1.197055,0.899530
3,1.567562,3.974133,exponential_3,150,50,rastrigin,3,0.000000,0.497478,0.994957,0.487428,0.786840
3,1.567562,0.627664,exponential_3,150,50,rastrigin,3,0.000000,1.306367,1.989917,1.357064,1.222115
3,1.567562,0.907884,exponential_3,150,50,rastrigin,3,0.000000,1.243699,1.989916,1.631853,1.140925
3,1.567562,5.748380,exponential_3,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.455947,0.923340
3,1.038450,4.779626,exponential_3,150,50,rastrigin,3,0.000000,0.435294,0.994957,0.580155,1.614820
3,1.925946,0.300000,exponential_3,150,50,rastrigin,3,0.997967,3.818596,3.991932,2.960889,0.904070
3,0.845213,5.748380,exponential_3,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.474564,0.919725
3,1.038450,6.913484,exponential_3,150,50,rastrigin,3,0.000000,0.497478,0.994957,0.487427,0.972685
3,1.925946,0.907884,exponential_3,150,50,rastrigin,3,0.000000,1.381071,1.492438,2.221305,0.798070
3,1.925946,1.313208,exponential_3,150,50,rastrigin,3,0.000000,1.057142,0.994957,1.234710,0.796480
3,1.925946,0.627664,exponential_3,150,50,rastrigin,3,0.000000,1.368397,1.989919,2.181973,0.963470
3,1.275867,2.284483,exponential_3,150,50,rastrigin,3,0.000000,0.684033,0.994957,0.621351,1.003565
3,0.845213,1.091897,exponential_3,150,50,rastrigin,3,0.000000,2.118372,1.991820,1.909180,0.922085
3,1.567562,0.521886,exponential_3,150,50,rastrigin,3,0.994957,1.617862,1.989921,3.135413,1.121850
3,1.275867,0.521886,exponential_3,150,50,rastrigin,3,0.000179,2.923410,3.482890,3.011411,1.000760
3,1.275867,4.779626,exponential_3,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.430829,0.825705
3,0.845213,0.627664,exponential_3,150,50,rastrigin,3,0.004332,3.242272,4.482346,2.678098,1.780170
3,1.038450,10.000000,exponential_3,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.298487,2.320950
3,1.925946,2.747511,exponential_3,150,50,rastrigin,3,0.000000,0.435294,0.994957,0.650538,0.906670
3,1.567562,2.747511,exponential_3,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.969764,1.503660
3,1.925946,0.433935,exponential_3,150,50,rastrigin,3,0.000000,1.928450,1.990556,3.134625,1.352590
3,1.925946,3.974133,exponential_3,150,50,rastrigin,3,0.000000,0.186554,0.000000,0.474564,1.162910
3,1.275867,6.913484,exponential_3,150,50,rastrigin,3,0.000000,0.062185,0.000000,0.553969,1.036665
3,1.567562,0.754882,exponential_3,150,50,rastrigin,3,0.000000,1.741186,1.989918,1.768764,0.973235
3,1.567562,8.314736,exponential_3,150,50,rastrigin,3,0.000000,0.124370,0.000000,0.569391,1.798675
3,2.366266,1.313208,exponential_3,150,50,rastrigin,3,0.000000,0.559664,0.994957,1.416723,1.307125
3,1.275867,10.000000,exponential_3,150,50,rastrigin,3,0.000000,0.000000,0.000000,0.397983,0.806000
3,2.366266,0.627664,exponential_3,150,50,rastrigin,3,0.000000,1.451930,1.663773,1.841083,0.737700
3,2.366266,0.433935,exponential_3,150,50,rastrigin,3,0.994957,1.865688,1.989918,1.678844,0.760810
3,1.567562,0.360805,exponential_3,150,50,rastrigin,3,0.001373,2.738923,2.987623,2.437952,0.913830
3,2.366266,0.300000,exponential_3,150,50,rastrigin,3,0.000496,2.052721,1.990216,1.810093,0.826865
