n_leaders,a_factor,c_factor,convergence,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
3,1.275867,1.579374,linear,150,50,rosenbrock,3,0.000371,0.438852,0.502185,1.631546,0.698125
3,1.038450,6.913484,linear,150,50,rosenbrock,3,0.003147,0.170614,0.185322,1.355334,0.949815
3,1.275867,4.779626,linear,150,50,rosenbrock,3,0.001092,0.158893,0.174834,2.546905,0.869360
3,1.567562,0.360805,linear,150,50,rosenbrock,3,0.007654,1.758934,2.897884,2.373752,0.783945
3,1.567562,0.627664,linear,150,50,rosenbrock,3,0.085651,1.558877,0.967757,3.200852,0.727160
3,1.275867,2.747511,linear,150,50,rosenbrock,3,0.000239,0.216146,0.287773,3.698864,1.170765
3,1.567562,1.899487,linear,150,50,rosenbrock,3,0.020159,0.942894,0.591998,2.681525,0.857355
3,0.200000,0.360805,linear,150,50,rosenbrock,3,0.684034,14.625771,11.757243,70.563988,0.798725
3,1.038450,0.754882,linear,150,50,rosenbrock,3,0.007668,2.557804,3.553182,3.243008,1.610695
3,1.925946,0.433935,linear,150,50,rosenbrock,3,0.001935,0.390406,0.527245,2.755294,0.906735
3,0.559922,0.521886,linear,150,50,rosenbrock,3,0.013845,0.867459,0.915186,16.643896,0.675775
3,0.845213,6.913484,linear,150,50,rosenbrock,3,0.072847,0.816299,0.362039,1.715976,0.931745
3,0.559922,4.779626,linear,150,50,rosenbrock,3,0.048106,1.718214,1.666799,3.207290,0.703695
3,0.559922,1.579374,linear,150,50,rosenbrock,3,0.000004,2.086487,1.629960,3.304047,0.789130
3,0.687934,0.360805,linear,150,50,rosenbrock,3,0.049378,2.940209,4.016348,11.446486,0.716365
3,1.275867,10.000000,linear,150,50,rosenbrock,3,0.005047,0.375827,0.425436,1.853980,1.285105
3,1.567562,10.000000,linear,150,50,rosenbrock,3,0.022575,0.402865,0.384226,1.759612,1.429135
3,1.567562,5.748380,linear,150,50,rosenbrock,3,0.031640,0.439040,0.285616,2.052645,1.487420
3,1.567562,1.091897,linear,150,50,rosenbrock,3,0.018064,1.962597,1.277291,4.170072,1.680480
3,0.687934,3.304387,linear,150,50,rosenbrock,3,0.015808,0.596379,0.435027,2.602264,0.949935
3,0.245725,2.284483,linear,150,50,rosenbrock,3,0.034160,1.974948,2.129077,3.552239,1.741850
3,1.567562,3.304387,linear,150,50,rosenbrock,3,0.002129,0.212849,0.269153,2.218055,1.967010
3,0.687934,1.091897,linear,150,50,rosenbrock,3,0.046753,1.971562,2.291102,2.259172,1.328445
3,0.200000,1.579374,linear,150,50,rosenbrock,3,0.007879,1.297627,1.260680,2.339929,2.376705
3,0.687934,1.899487,linear,150,50,rosenbrock,3,0.006091,1.052234,0.644588,2.754118,1.257865
3,0.301904,1.579374,linear,150,50,rosenbrock,3,0.006025,1.198468,1.423647,2.667016,1.848700
3,0.687934,0.627664,linear,150,50,rosenbrock,3,0.009986,1.194717,1.663778,53.123112,1.291055
3,1.567562,0.433935,linear,150,50,rosenbrock,3,0.100309,1.681428,0.990578,4.120855,1.950070
3,0.559922,8.314736,linear,150,50,rosenbrock,3,0.000508,0.165474,0.240921,2.005847,1.336285
3,0.687934,5.748380,linear,150,50,rosenbrock,3,0.048776,0.246071,0.295428,2.529252,1.387365
3,0.200000,1.091897,linear,150,50,rosenbrock,3,0.051419,4.017086,4.589675,31.566912,2.562505
3,0.301904,0.521886,linear,150,50,rosenbrock,3,0.120268,3.593904,4.689781,170.970001,2.514755
3,0.245725,6.913484,linear,150,50,rosenbrock,3,0.001192,0.503776,0.649436,2.816630,2.007140
3,0.845213,3.974133,linear,150,50,rosenbrock,3,0.009428,0.272722,0.325607,1.317138,1.454290
3,0.200000,5.748380,linear,150,50,rosenbrock,3,0.018574,1.003917,0.912683,2.426069,2.742285
3,0.845213,0.433935,linear,150,50,rosenbrock,3,0.076923,2.211059,2.969966,5.067458,1.504385
3,0.845213,0.754882,linear,150,50,rosenbrock,3,0.073726,2.735253,3.709061,2.728200,1.553515
3,1.038450,1.579374,linear,150,50,rosenbrock,3,0.004674,0.889685,0.468974,2.475840,1.384595
3,0.455730,2.284483,linear,150,50,rosenbrock,3,0.007334,1.138355,0.894195,1.929003,1.622895
3,0.200000,3.304387,linear,150,50,rosenbrock,3,0.004688,1.098029,1.203999,2.920389,2.823020
3,0.687934,0.433935,linear,150,50,rosenbrock,3,0.102550,1.604146,1.859355,10.016322,1.622365
3,0.370927,1.091897,linear,150,50,rosenbrock,3,0.010570,0.965782,1.257670,31.151897,2.564925
3,0.370927,0.627664,linear,150,50,rosenbrock,3,0.002791,3.810076,4.066970,121.346588,1.940045
3,0.559922,0.907884,linear,150,50,rosenbrock,3,0.000002,1.431076,1.565040,12.682972,1.834145
3,0.845213,1.313208,linear,150,50,rosenbrock,3,0.063548,0.639999,0.520668,2.328007,1.397660
3,0.455730,0.754882,linear,150,50,rosenbrock,3,0.000128,1.772040,2.559867,3.308611,1.702740
3,1.038450,0.300000,linear,150,50,rosenbrock,3,0.004564,2.241163,2.076722,92.046272,1.595205
3,0.455730,1.313208,linear,150,50,rosenbrock,3,0.000981,1.383130,1.523035,21.592957,1.736270
3,0.559922,0.300000,linear,150,50,rosenbrock,3,0.348288,3.624135,3.568091,51.924103,1.729790
3,0.370927,0.360805,linear,150,50,rosenbrock,3,0.751352,12.007124,12.250784,75.754883,1.884400
3,0.245725,3.974133,linear,150,50,rosenbrock,3,0.004423,1.553784,1.241146,2.357391,2.881430
3,0.455730,0.433935,linear,150,50,rosenbrock,3,0.149723,6.932570,5.599977,126.160858,1.734440
3,0.245725,0.754882,linear,150,50,rosenbrock,3,0.154395,4.175018,4.054048,74.757019,2.894770
3,0.245725,1.313208,linear,150,50,rosenbrock,3,0.041206,1.666643,2.132740,13.813456,2.894680
3,0.245725,0.433935,linear,150,50,rosenbrock,3,0.469211,15.164598,15.458076,57.605583,2.813350
3,0.845213,2.284483,linear,150,50,rosenbrock,3,0.000207,1.074239,0.691013,2.583116,1.522440
3,0.687934,10.000000,linear,150,50,rosenbrock,3,0.000145,0.164262,0.123103,1.959351,1.776040
3,0.301904,0.300000,linear,150,50,rosenbrock,3,0.946473,18.540108,27.236511,62.788975,2.787200
3,0.301904,2.747511,linear,150,50,rosenbrock,3,0.005020,1.247908,1.298827,2.663134,2.865745
3,1.038450,0.521886,linear,150,50,rosenbrock,3,0.004894,1.410882,1.711421,2.340773,1.595705
3,0.370927,3.304387,linear,150,50,rosenbrock,3,0.313412,0.767063,0.821798,1.165374,1.857670
3,0.200000,0.627664,linear,150,50,rosenbrock,3,1.838378,15.585436,20.167637,29.123522,2.718550
3,0.370927,5.748380,linear,150,50,rosenbrock,3,0.006568,1.338956,0.903071,2.702663,2.734780
3,0.200000,10.000000,linear,150,50,rosenbrock,3,0.006918,1.491596,0.898482,3.056923,2.726805
3,0.455730,6.913484,linear,150,50,rosenbrock,3,0.007168,0.752032,0.446863,3.128909,2.740285
3,0.301904,8.314736,linear,150,50,rosenbrock,3,0.060189,0.834904,0.449523,2.620909,2.897720
3,1.038450,4.779626,linear,150,50,rosenbrock,3,0.000346,0.184276,0.227620,1.676604,1.217785
3,0.301904,0.907884,linear,150,50,rosenbrock,3,0.039736,2.467448,3.137032,3.090693,2.821905
3,1.275867,0.360805,linear,150,50,rosenbrock,3,0.018084,1.078031,1.374404,1.980488,1.214710
3,0.370927,10.000000,linear,150,50,rosenbrock,3,0.028344,0.327597,0.296127,2.495951,2.978585
3,0.559922,2.747511,linear,150,50,rosenbrock,3,0.000380,0.236161,0.260781,0.865922,2.503455
3,1.038450,2.747511,linear,150,50,rosenbrock,3,0.000434,1.014528,0.424568,3.273006,1.172900
3,1.275867,1.091897,linear,150,50,rosenbrock,3,0.110331,1.806868,2.197477,3.384279,1.355885
3,1.275867,0.627664,linear,150,50,rosenbrock,3,0.054250,1.758252,2.109797,3.231373,1.404355
3,1.038450,8.314736,linear,150,50,rosenbrock,3,0.000004,0.157514,0.225848,1.211297,0.690270
3,0.559922,0.627664,linear,150,50,rosenbrock,3,0.054825,1.761274,1.948033,29.508860,0.631620
3,1.275867,1.899487,linear,150,50,rosenbrock,3,0.005599,0.579936,0.480566,2.774709,0.855580
3,1.275867,3.304387,linear,150,50,rosenbrock,3,0.000170,0.149272,0.203887,1.391498,0.765270
3,0.301904,4.779626,linear,150,50,rosenbrock,3,0.004759,1.479505,0.797172,3.657625,0.980465
3,1.275867,5.748380,linear,150,50,rosenbrock,3,0.000892,0.245409,0.248218,2.920172,0.859335
3,0.370927,1.899487,linear,150,50,rosenbrock,3,0.000688,1.332542,1.244478,1.905118,0.817080
3,1.038450,0.907884,linear,150,50,rosenbrock,3,0.014491,1.762936,2.332220,2.288969,0.786670
3,0.559922,5.748380,linear,150,50,rosenbrock,3,0.000488,0.289871,0.315707,2.714953,0.731695
3,0.559922,1.899487,linear,150,50,rosenbrock,3,0.034595,1.268232,0.649557,3.704892,0.735760
3,0.845213,8.314736,linear,150,50,rosenbrock,3,0.000710,0.146481,0.216081,1.334582,0.773280
3,1.925946,0.521886,linear,150,50,rosenbrock,3,0.026834,1.163466,0.808568,3.510695,0.907465
3,0.200000,0.433935,linear,150,50,rosenbrock,3,0.042136,11.463874,9.800060,79.134880,1.028135
3,1.567562,0.754882,linear,150,50,rosenbrock,3,0.093252,2.097712,3.062060,2.843986,1.127660
3,1.567562,2.284483,linear,150,50,rosenbrock,3,0.027998,0.264139,0.238795,1.579012,1.140500
3,0.687934,3.974133,linear,150,50,rosenbrock,3,0.000151,1.006410,0.333561,3.549323,0.765680
3,0.687934,1.313208,linear,150,50,rosenbrock,3,0.000997,0.547718,0.550367,2.875191,0.630635
3,0.455730,3.974133,linear,150,50,rosenbrock,3,0.000115,0.578182,0.656147,1.451879,1.094185
3,1.567562,1.313208,linear,150,50,rosenbrock,3,0.005384,0.684335,0.554786,3.278706,0.985880
3,1.925946,0.300000,linear,150,50,rosenbrock,3,0.003125,1.640654,2.093643,2.424720,1.120110
3,1.567562,0.300000,linear,150,50,rosenbrock,3,0.027483,1.583530,1.796173,49.371704,1.148335
3,0.687934,2.284483,linear,150,50,rosenbrock,3,0.000391,0.598881,0.716479,2.509841,0.686585
3,1.567562,6.913484,linear,150,50,rosenbrock,3,0.007536,0.424724,0.293453,1.650289,1.203190
3,0.687934,0.754882,linear,150,50,rosenbrock,3,0.024182,1.389684,1.538486,5.336656,0.747010
3,0.245725,2.747511,linear,150,50,rosenbrock,3,0.064331,1.422446,1.393557,1.918503,1.013265
3,0.301904,1.899487,linear,150,50,rosenbrock,3,0.027685,1.904129,2.338763,2.385494,0.798485
3,0.200000,1.899487,linear,150,50,rosenbrock,3,0.020450,1.821983,2.339314,27.383806,0.879925
3,0.687934,6.913484,linear,150,50,rosenbrock,3,0.017203,0.212069,0.271505,2.086402,0.817020
3,1.567562,3.974133,linear,150,50,rosenbrock,3,0.001145,0.150373,0.173420,3.136976,1.142220
3,1.567562,0.521886,linear,150,50,rosenbrock,3,0.032176,1.290451,1.781522,2.402384,0.925730
3,0.559922,10.000000,linear,150,50,rosenbrock,3,0.037061,0.427717,0.340264,1.509446,0.925620
3,0.845213,4.779626,linear,150,50,rosenbrock,3,0.001217,0.178409,0.238198,3.074248,0.681880
3,0.245725,8.314736,linear,150,50,rosenbrock,3,0.000444,0.846911,0.505627,2.739308,0.729590
3,0.200000,1.313208,linear,150,50,rosenbrock,3,0.093169,2.405272,2.869956,44.327438,0.928860
3,0.845213,0.907884,linear,150,50,rosenbrock,3,0.020691,1.257406,1.212537,2.869503,0.717865
3,0.845213,0.521886,linear,150,50,rosenbrock,3,0.007670,1.787746,2.150960,2.972051,0.826235
3,1.925946,0.754882,linear,150,50,rosenbrock,3,0.003139,0.837454,0.800162,3.037922,0.702780
3,1.038450,1.899487,linear,150,50,rosenbrock,3,0.010405,1.308479,0.934098,3.514876,0.841680
3,0.845213,1.579374,linear,150,50,rosenbrock,3,0.000056,0.432843,0.476584,2.557641,0.688615
3,0.370927,0.754882,linear,150,50,rosenbrock,3,0.024011,2.161718,3.315292,2.461261,0.844260
3,0.455730,2.747511,linear,150,50,rosenbrock,3,0.071692,1.921062,1.416088,3.928047,1.047535
3,0.301904,0.627664,linear,150,50,rosenbrock,3,0.000691,4.520994,5.363729,89.096046,1.388255
3,0.559922,1.091897,linear,150,50,rosenbrock,3,0.024083,1.878014,1.198304,4.015954,1.014655
3,0.455730,0.907884,linear,150,50,rosenbrock,3,0.074515,1.820774,1.481282,47.422592,0.960295
3,1.038450,0.360805,linear,150,50,rosenbrock,3,0.002891,1.747734,2.558720,3.109492,0.897955
3,0.845213,2.747511,linear,150,50,rosenbrock,3,0.004902,0.982031,0.493138,2.757940,0.690060
3,0.845213,0.300000,linear,150,50,rosenbrock,3,0.026517,3.773890,4.496132,74.290451,0.788025
3,0.455730,1.579374,linear,150,50,rosenbrock,3,0.001041,1.984212,2.378832,3.267736,0.996080
3,1.038450,0.627664,linear,150,50,rosenbrock,3,0.107564,1.005659,1.104874,32.923389,0.757775
3,0.370927,0.433935,linear,150,50,rosenbrock,3,0.050271,2.917708,3.147994,67.904503,1.004215
3,0.559922,0.360805,linear,150,50,rosenbrock,3,0.349713,2.725432,2.979120,13.717260,1.090825
3,0.455730,0.521886,linear,150,50,rosenbrock,3,0.007273,1.757088,2.192496,4.126657,1.131370
3,1.275867,0.433935,linear,150,50,rosenbrock,3,0.014867,2.279563,2.562705,3.130238,0.826985
3,0.200000,3.974133,linear,150,50,rosenbrock,3,0.006002,1.588794,1.856337,3.276886,1.651715
3,0.370927,3.974133,linear,150,50,rosenbrock,3,0.018256,0.703480,0.887076,2.343997,0.979750
3,1.038450,5.748380,linear,150,50,rosenbrock,3,0.011444,0.556361,0.241869,3.044155,1.008215
3,0.370927,1.313208,linear,150,50,rosenbrock,3,0.002165,1.509897,1.807842,2.196055,1.775700
3,1.038450,3.304387,linear,150,50,rosenbrock,3,0.003884,0.470215,0.281009,3.242259,1.017485
3,1.275867,0.754882,linear,150,50,rosenbrock,3,0.040059,0.720481,0.459497,1.707714,0.965130
3,0.200000,6.913484,linear,150,50,rosenbrock,3,0.007525,0.960466,0.614876,2.294382,2.040415
3,1.925946,1.313208,linear,150,50,rosenbrock,3,0.002545,1.304813,0.652503,3.006541,0.750275
3,1.275867,1.313208,linear,150,50,rosenbrock,3,0.012047,1.205130,0.793377,2.155549,1.111980
3,1.038450,10.000000,linear,150,50,rosenbrock,3,0.007953,0.178380,0.317827,1.724992,1.232280
3,0.200000,0.754882,linear,150,50,rosenbrock,3,0.133653,9.399485,10.114853,39.210411,1.670455
3,1.275867,6.913484,linear,150,50,rosenbrock,3,0.000471,0.117008,0.134614,0.804578,1.058995
3,1.925946,2.284483,linear,150,50,rosenbrock,3,0.002927,0.184885,0.228881,0.933953,1.100430
3,0.455730,8.314736,linear,150,50,rosenbrock,3,0.001704,0.250989,0.234909,0.933991,1.827695
3,0.245725,0.521886,linear,150,50,rosenbrock,3,0.895885,8.623322,7.694835,32.376320,2.066040
3,0.455730,0.300000,linear,150,50,rosenbrock,3,0.007446,4.172331,5.244807,40.614372,1.728105
3,1.038450,1.091897,linear,150,50,rosenbrock,3,0.143316,1.581633,1.101573,2.372826,1.152905
3,1.275867,2.284483,linear,150,50,rosenbrock,3,0.050094,0.346759,0.387025,1.871312,1.314110
3,0.301904,0.360805,linear,150,50,rosenbrock,3,0.000157,17.059868,14.484991,45.859837,1.991890
3,0.245725,0.907884,linear,150,50,rosenbrock,3,0.068658,2.589134,3.197804,54.315620,2.158315
3,0.245725,0.300000,linear,150,50,rosenbrock,3,0.644721,28.375679,16.261190,94.871727,1.938625
3,1.925946,6.913484,linear,150,50,rosenbrock,3,0.026461,0.303352,0.303222,1.555111,0.942380
3,1.275867,3.974133,linear,150,50,rosenbrock,3,0.021774,0.206503,0.263435,1.529980,1.300260
3,1.925946,3.974133,linear,150,50,rosenbrock,3,0.001128,1.137301,0.916585,2.434816,1.149225
3,2.366266,0.907884,linear,150,50,rosenbrock,3,0.000332,1.093404,0.644997,2.971951,0.871270
3,0.301904,1.091897,linear,150,50,rosenbrock,3,0.002313,1.095153,1.459594,3.438284,1.983035
3,0.301904,3.304387,linear,150,50,rosenbrock,3,0.029204,0.964633,0.787598,1.956859,2.162175
3,2.366266,0.300000,linear,150,50,rosenbrock,3,0.013640,1.295410,1.362815,2.377116,0.964295
3,0.370927,6.913484,linear,150,50,rosenbrock,3,0.009339,0.440142,0.457750,2.859176,2.173385
3,0.245725,4.779626,linear,150,50,rosenbrock,3,0.050785,2.038760,2.044878,3.940194,2.430160
3,0.245725,1.579374,linear,150,50,rosenbrock,3,0.001077,1.640734,2.364197,2.555738,2.420075
3,0.559922,3.304387,linear,150,50,rosenbrock,3,0.036850,0.471424,0.486040,1.765719,2.095430
3,0.301904,10.000000,linear,150,50,rosenbrock,3,0.000637,0.238200,0.303509,1.618645,2.243910
3,0.370927,2.284483,linear,150,50,rosenbrock,3,0.076415,1.226048,1.027870,2.261589,1.619030
3,2.366266,2.747511,linear,150,50,rosenbrock,3,0.003505,0.191004,0.184987,1.156307,1.020800
3,1.567562,0.907884,linear,150,50,rosenbrock,3,0.021006,1.588526,1.200384,3.362049,1.164320
3,0.301904,5.748380,linear,150,50,rosenbrock,3,0.004015,1.387839,0.772711,3.781312,1.658570
3,2.366266,1.579374,linear,150,50,rosenbrock,3,0.025720,0.489816,0.381959,2.284853,1.074510
3,0.455730,4.779626,linear,150,50,rosenbrock,3,0.000212,0.296127,0.429747,2.700224,1.111460
3,2.366266,0.521886,linear,150,50,rosenbrock,3,0.003577,0.811073,0.686464,2.730810,1.224055
3,1.567562,2.747511,linear,150,50,rosenbrock,3,0.009077,0.202609,0.229410,3.045158,1.232610
3,1.925946,0.627664,linear,150,50,rosenbrock,3,0.000002,1.603375,2.349675,2.335366,1.315765
3,1.925946,0.360805,linear,150,50,rosenbrock,3,0.029720,1.633725,1.619406,3.447733,1.219695
3,1.567562,1.579374,linear,150,50,rosenbrock,3,0.000825,0.231829,0.311575,2.879482,1.357600
3,2.366266,4.779626,linear,150,50,rosenbrock,3,0.009799,1.064501,0.315135,2.744242,0.799375
3,1.567562,8.314736,linear,150,50,rosenbrock,3,0.000213,0.533726,0.306773,2.314493,1.076085
3,2.907255,0.360805,linear,150,50,rosenbrock,3,0.000086,1.296658,0.869683,2.923605,0.838965
3,0.200000,2.284483,linear,150,50,rosenbrock,3,0.045012,2.143871,2.473450,3.279569,0.814400
3,2.907255,3.304387,linear,150,50,rosenbrock,3,0.006527,1.497880,0.457882,2.345242,0.673035
3,2.907255,0.627664,linear,150,50,rosenbrock,3,0.014409,0.394706,0.481848,3.031287,0.804835
3,2.366266,8.314736,linear,150,50,rosenbrock,3,0.040711,1.122621,0.622017,2.122944,1.054815
3,2.907255,1.899487,linear,150,50,rosenbrock,3,0.010493,0.200178,0.252775,1.516978,0.812785
3,2.907255,1.091897,linear,150,50,rosenbrock,3,0.003390,0.428300,0.424481,3.202852,0.834405
3,1.567562,4.779626,linear,150,50,rosenbrock,3,0.014020,0.304605,0.191183,2.981193,0.844315
3,3.571927,0.433935,linear,150,50,rosenbrock,3,0.002153,0.903903,0.540938,3.175632,0.751045
3,3.571927,1.313208,linear,150,50,rosenbrock,3,0.015206,0.147070,0.183048,1.684509,0.735895
3,3.571927,2.284483,linear,150,50,rosenbrock,3,0.000038,0.354373,0.250987,2.840063,0.740830
3,2.907255,10.000000,linear,150,50,rosenbrock,3,0.002370,0.862938,0.793080,3.036031,0.861765
3,1.925946,0.907884,linear,150,50,rosenbrock,3,0.005247,1.425803,1.069372,3.329381,0.799025
3,2.907255,5.748380,linear,150,50,rosenbrock,3,0.000589,0.783392,0.391128,2.133900,0.901265
3,3.571927,0.754882,linear,150,50,rosenbrock,3,0.000124,0.580532,0.352308,4.204576,0.910155
3,3.571927,3.974133,linear,150,50,rosenbrock,3,0.002631,0.476694,0.393095,3.048827,0.964980
3,4.388561,0.300000,linear,150,50,rosenbrock,3,0.008706,0.429193,0.483115,1.933843,0.858500
3,4.388561,0.521886,linear,150,50,rosenbrock,3,0.014339,1.603740,0.620948,3.840181,0.876215
3,4.388561,4.779626,linear,150,50,rosenbrock,3,0.009030,0.457124,0.609956,2.822277,0.722245
3,3.571927,6.913484,linear,150,50,rosenbrock,3,0.014469,2.553703,3.755387,3.584285,1.059835
3,4.388561,2.747511,linear,150,50,rosenbrock,3,0.011985,0.435694,0.434730,1.998302,0.871520
3,4.388561,0.907884,linear,150,50,rosenbrock,3,0.000009,0.212042,0.269910,1.282191,1.001915
3,4.388561,1.579374,linear,150,50,rosenbrock,3,0.002546,0.157144,0.209971,0.677916,0.921500
3,5.391897,1.899487,linear,150,50,rosenbrock,3,0.008004,0.671241,0.241768,1.890391,0.803235
3,5.391897,1.091897,linear,150,50,rosenbrock,3,0.003311,0.221249,0.224505,1.600426,0.883660
3,5.391897,0.627664,linear,150,50,rosenbrock,3,0.008898,0.250756,0.266876,2.275784,0.936260
3,6.624620,1.313208,linear,150,50,rosenbrock,3,0.004279,0.289680,0.321834,2.483592,0.752395
