selection,limit,mutation_dims,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
roulette wheel,70,1,75,50,rosenbrock,3,0.007918,0.029658,0.038619,0.032165,0.677150
roulette wheel,65,3,75,50,rosenbrock,3,0.001670,0.085323,0.086755,0.139083,0.752405
roulette wheel,140,3,75,50,rosenbrock,3,0.004595,0.070180,0.086329,0.094459,0.838850
roulette wheel,75,2,75,50,rosenbrock,3,0.003742,0.087365,0.104284,0.087026,0.656585
roulette wheel,75,1,75,50,rosenbrock,3,0.002770,0.069179,0.057979,0.100971,0.724795
roulette wheel,70,2,75,50,rosenbrock,3,0.017735,0.162652,0.177774,0.223487,0.792910
roulette wheel,5,3,75,50,rosenbrock,3,0.085908,0.783884,1.008171,0.566730,0.766520
roulette wheel,85,1,75,50,rosenbrock,3,0.003421,0.037476,0.036696,0.042606,0.638865
roulette wheel,155,2,75,50,rosenbrock,3,0.007660,0.098768,0.119751,0.126565,0.735920
roulette wheel,165,1,75,50,rosenbrock,3,0.001179,0.033071,0.032049,0.050280,0.722875
roulette wheel,80,2,75,50,rosenbrock,3,0.010291,0.095665,0.114642,0.099156,0.846325
roulette wheel,80,3,75,50,rosenbrock,3,0.010087,0.111931,0.124674,0.136634,0.826390
roulette wheel,85,2,75,50,rosenbrock,3,0.009563,0.099467,0.120421,0.237221,0.808185
roulette wheel,155,3,75,50,rosenbrock,3,0.013095,0.057939,0.061607,0.064474,0.909510
roulette wheel,90,2,75,50,rosenbrock,3,0.012466,0.091264,0.085201,0.161339,0.706225
roulette wheel,165,2,75,50,rosenbrock,3,0.010595,0.077421,0.076615,0.097757,0.792870
roulette wheel,95,1,75,50,rosenbrock,3,0.000268,0.026118,0.022796,0.052537,0.727720
roulette wheel,90,3,75,50,rosenbrock,3,0.007095,0.089607,0.104518,0.143741,0.838100
roulette wheel,100,1,75,50,rosenbrock,3,0.011410,0.036979,0.045868,0.067427,0.644255
roulette wheel,175,1,75,50,rosenbrock,3,0.004266,0.039804,0.051754,0.114792,0.716290
roulette wheel,95,2,75,50,rosenbrock,3,0.014717,0.098141,0.110368,0.145035,0.816795
roulette wheel,100,3,75,50,rosenbrock,3,0.013105,0.088856,0.084727,0.153923,0.680060
roulette wheel,100,2,75,50,rosenbrock,3,0.006186,0.064619,0.071469,0.071102,0.816765
roulette wheel,105,3,75,50,rosenbrock,3,0.016940,0.072665,0.065810,0.124223,0.682110
roulette wheel,185,2,75,50,rosenbrock,3,0.018599,0.066582,0.080886,0.111016,0.663575
roulette wheel,180,3,75,50,rosenbrock,3,0.010338,0.075934,0.091705,0.058163,0.706220
roulette wheel,180,2,75,50,rosenbrock,3,0.005723,0.083754,0.102760,0.113583,0.795765
roulette wheel,185,3,75,50,rosenbrock,3,0.016685,0.097725,0.114790,0.125879,0.807510
roulette wheel,115,1,75,50,rosenbrock,3,0.007221,0.042057,0.047252,0.053387,0.723840
roulette wheel,120,1,75,50,rosenbrock,3,0.001879,0.026922,0.027936,0.089500,0.656380
roulette wheel,125,1,75,50,rosenbrock,3,0.001087,0.020725,0.027918,0.022467,0.652805
roulette wheel,190,1,75,50,rosenbrock,3,0.005892,0.021488,0.018744,0.058589,0.777510
roulette wheel,40,1,75,50,rosenbrock,3,0.005136,0.042970,0.048221,0.056815,0.723465
roulette wheel,115,2,75,50,rosenbrock,3,0.001782,0.061945,0.084796,0.105483,0.793565
roulette wheel,120,2,75,50,rosenbrock,3,0.005053,0.078641,0.085656,0.134449,0.791995
tournament 3,5,1,75,50,rosenbrock,3,0.113221,0.730759,0.851823,0.506805,0.638490
roulette wheel,120,3,75,50,rosenbrock,3,0.013128,0.106314,0.144917,0.135553,0.865450
roulette wheel,125,2,75,50,rosenbrock,3,0.011962,0.098367,0.117992,0.118425,0.789505
roulette wheel,135,1,75,50,rosenbrock,3,0.001067,0.025050,0.024289,0.026868,0.669545
tournament 3,15,1,75,50,rosenbrock,3,0.036240,0.128361,0.146911,0.075792,0.654515
tournament 3,5,2,75,50,rosenbrock,3,0.055790,0.882945,0.931469,1.058902,0.846665
roulette wheel,135,2,75,50,rosenbrock,3,0.009700,0.069194,0.071123,0.198680,0.683020
roulette wheel,50,2,75,50,rosenbrock,3,0.003411,0.080388,0.104617,0.189500,0.792595
roulette wheel,55,1,75,50,rosenbrock,3,0.009914,0.057581,0.068820,0.071514,0.752350
tournament 3,15,2,75,50,rosenbrock,3,0.079629,0.197933,0.224843,0.246542,0.793270
roulette wheel,65,2,75,50,rosenbrock,3,0.029481,0.087077,0.105919,0.225266,0.802915
tournament 3,15,3,75,50,rosenbrock,3,0.013947,0.196468,0.212369,0.188765,0.861835
roulette wheel,145,2,75,50,rosenbrock,3,0.013098,0.059497,0.067713,0.111424,0.686715
roulette wheel,145,1,75,50,rosenbrock,3,0.001663,0.026440,0.020742,0.060632,0.717185
roulette wheel,145,3,75,50,rosenbrock,3,0.009722,0.073309,0.081015,0.121546,0.725735
roulette wheel,150,1,75,50,rosenbrock,3,0.003652,0.028498,0.035287,0.036939,0.744675
roulette wheel,150,2,75,50,rosenbrock,3,0.004692,0.055345,0.055539,0.163165,0.696505
roulette wheel,155,1,75,50,rosenbrock,3,0.003968,0.028221,0.027646,0.047675,0.629600
roulette wheel,150,3,75,50,rosenbrock,3,0.008286,0.073824,0.094204,0.071596,0.721475
tournament 3,35,1,75,50,rosenbrock,3,0.004546,0.052629,0.060369,0.078325,0.731155
tournament 3,30,3,75,50,rosenbrock,3,0.014465,0.163407,0.209486,0.163554,0.757435
tournament 3,35,2,75,50,rosenbrock,3,0.013509,0.122971,0.144919,0.152964,0.781275
roulette wheel,160,3,75,50,rosenbrock,3,0.009297,0.100365,0.122753,0.101034,0.747805
roulette wheel,90,1,75,50,rosenbrock,3,0.003387,0.020956,0.020660,0.027523,0.662405
roulette wheel,160,2,75,50,rosenbrock,3,0.028040,0.091788,0.105494,0.111890,0.793260
roulette wheel,165,3,75,50,rosenbrock,3,0.005551,0.091807,0.110545,0.155986,0.719155
roulette wheel,85,3,75,50,rosenbrock,3,0.006860,0.068721,0.087727,0.133772,0.818245
tournament 3,50,3,75,50,rosenbrock,3,0.022297,0.065245,0.072010,0.088949,0.625840
roulette wheel,170,2,75,50,rosenbrock,3,0.004699,0.074064,0.070182,0.155254,0.787835
tournament 3,60,2,75,50,rosenbrock,3,0.040796,0.128035,0.121430,0.139574,0.622210
roulette wheel,180,1,75,50,rosenbrock,3,0.003547,0.024966,0.026781,0.078265,0.674600
roulette wheel,10,1,75,50,rosenbrock,3,0.039240,0.097446,0.095151,0.080822,0.674085
roulette wheel,170,3,75,50,rosenbrock,3,0.005432,0.062548,0.080548,0.092658,0.815915
roulette wheel,175,2,75,50,rosenbrock,3,0.005122,0.069281,0.069034,0.101297,0.795490
tournament 3,55,2,75,50,rosenbrock,3,0.015247,0.091614,0.083628,0.136710,0.775415
tournament 3,45,3,75,50,rosenbrock,3,0.007081,0.059710,0.047549,0.096429,0.966530
roulette wheel,110,1,75,50,rosenbrock,3,0.000158,0.032306,0.039170,0.074637,0.681355
roulette wheel,185,1,75,50,rosenbrock,3,0.002253,0.026798,0.032355,0.117188,0.722155
tournament 3,65,1,75,50,rosenbrock,3,0.001554,0.032411,0.037763,0.034841,0.917070
roulette wheel,190,3,75,50,rosenbrock,3,0.013748,0.145974,0.209152,0.109736,0.719845
roulette wheel,195,2,75,50,rosenbrock,3,0.007440,0.077070,0.063258,0.148647,0.709740
roulette wheel,195,1,75,50,rosenbrock,3,0.000386,0.025287,0.030198,0.120021,0.730090
tournament 3,75,3,75,50,rosenbrock,3,0.005787,0.077632,0.078683,0.132217,0.651895
roulette wheel,130,2,75,50,rosenbrock,3,0.014054,0.057258,0.068579,0.063604,0.678485
roulette wheel,190,2,75,50,rosenbrock,3,0.002213,0.068246,0.080913,0.078039,0.820690
roulette wheel,200,1,75,50,rosenbrock,3,0.003840,0.028872,0.034684,0.053063,0.725375
tournament 3,10,1,75,50,rosenbrock,3,0.007111,0.166595,0.196568,0.351993,0.607755
tournament 3,80,1,75,50,rosenbrock,3,0.001510,0.026619,0.031628,0.061380,0.621070
roulette wheel,195,3,75,50,rosenbrock,3,0.024935,0.060612,0.050753,0.066053,0.832395
roulette wheel,200,2,75,50,rosenbrock,3,0.010151,0.066211,0.067258,0.093066,0.793465
roulette wheel,200,3,75,50,rosenbrock,3,0.005620,0.050714,0.066521,0.079923,0.820375
tournament 3,20,1,75,50,rosenbrock,3,0.005238,0.061851,0.072118,0.122098,0.640440
tournament 3,10,2,75,50,rosenbrock,3,0.071205,0.375346,0.446674,0.351646,0.782155
tournament 3,65,3,75,50,rosenbrock,3,0.005471,0.094271,0.113481,0.124724,1.305740
roulette wheel,140,1,75,50,rosenbrock,3,0.000732,0.014691,0.016082,0.035897,0.727945
tournament 3,10,3,75,50,rosenbrock,3,0.016405,0.331786,0.363773,0.402973,0.825955
roulette wheel,135,3,75,50,rosenbrock,3,0.007855,0.102500,0.109580,0.200958,0.833445
roulette wheel,140,2,75,50,rosenbrock,3,0.005084,0.085411,0.097258,0.075364,0.795220
tournament 3,25,1,75,50,rosenbrock,3,0.000941,0.070840,0.075255,0.146236,0.630710
tournament 3,105,1,75,50,rosenbrock,3,0.000464,0.041995,0.043505,0.071168,0.604620
tournament 3,30,1,75,50,rosenbrock,3,0.004871,0.088790,0.107754,0.099689,0.604975
tournament 3,95,2,75,50,rosenbrock,3,0.013707,0.098460,0.121530,0.142352,0.789675
tournament 3,20,3,75,50,rosenbrock,3,0.035305,0.235142,0.306714,0.194534,0.742715
roulette wheel,80,1,75,50,rosenbrock,3,0.005419,0.033434,0.044609,0.030247,0.658770
tournament 3,25,2,75,50,rosenbrock,3,0.035229,0.181537,0.206668,0.179789,0.787950
roulette wheel,75,3,75,50,rosenbrock,3,0.016002,0.080655,0.076469,0.118592,0.690255
tournament 3,30,2,75,50,rosenbrock,3,0.018601,0.141880,0.173885,0.117584,0.723890
tournament 3,115,1,75,50,rosenbrock,3,0.001339,0.040142,0.033099,0.086659,0.733395
tournament 3,40,1,75,50,rosenbrock,3,0.003247,0.039592,0.044883,0.052449,0.586920
tournament 3,115,2,75,50,rosenbrock,3,0.000755,0.103720,0.092268,0.167085,0.797415
tournament 3,45,1,75,50,rosenbrock,3,0.005698,0.044096,0.057562,0.058024,0.673425
roulette wheel,170,1,75,50,rosenbrock,3,0.016489,0.047947,0.048865,0.051009,0.723545
tournament 3,40,2,75,50,rosenbrock,3,0.006712,0.125646,0.138693,0.171145,0.784950
tournament 3,50,1,75,50,rosenbrock,3,0.007116,0.034078,0.038490,0.052452,0.627360
tournament 3,45,2,75,50,rosenbrock,3,0.015718,0.088532,0.085952,0.194703,0.783800
tournament 3,40,3,75,50,rosenbrock,3,0.010795,0.121673,0.170822,0.140020,0.842690
tournament 3,130,3,75,50,rosenbrock,3,0.004844,0.068267,0.069519,0.110740,0.646165
tournament 3,55,1,75,50,rosenbrock,3,0.000687,0.027247,0.028948,0.040673,0.750055
tournament 3,50,2,75,50,rosenbrock,3,0.020500,0.075968,0.070001,0.132086,0.785170
roulette wheel,175,3,75,50,rosenbrock,3,0.017574,0.097627,0.112319,0.088876,0.729840
roulette wheel,105,2,75,50,rosenbrock,3,0.021113,0.119519,0.134466,0.174704,0.668215
tournament 3,135,2,75,50,rosenbrock,3,0.007367,0.069185,0.093937,0.068021,0.776865
tournament 3,55,3,75,50,rosenbrock,3,0.026037,0.112185,0.134884,0.084577,0.835875
tournament 3,60,3,75,50,rosenbrock,3,0.002398,0.064065,0.071533,0.164165,0.757590
tournament 3,145,2,75,50,rosenbrock,3,0.016641,0.074642,0.089834,0.075824,0.633855
roulette wheel,35,1,75,50,rosenbrock,3,0.001989,0.046044,0.050759,0.059107,0.713570
tournament 3,65,2,75,50,rosenbrock,3,0.010919,0.049823,0.054473,0.057552,0.751125
roulette wheel,110,2,75,50,rosenbrock,3,0.019660,0.098906,0.112984,0.142035,0.830120
tournament 3,70,3,75,50,rosenbrock,3,0.015845,0.047385,0.050319,0.073121,0.655300
tournament 3,75,1,75,50,rosenbrock,3,0.000847,0.036023,0.029956,0.064430,0.686905
tournament 3,145,3,75,50,rosenbrock,3,0.001430,0.065536,0.080481,0.069278,0.818755
roulette wheel,130,3,75,50,rosenbrock,3,0.006013,0.090394,0.107182,0.105620,0.759400
tournament 3,75,2,75,50,rosenbrock,3,0.007271,0.072098,0.086876,0.113225,0.781770
tournament 3,80,2,75,50,rosenbrock,3,0.002320,0.057173,0.071255,0.065868,0.707180
tournament 3,165,1,75,50,rosenbrock,3,0.000943,0.043867,0.061862,0.037357,0.584045
tournament 3,5,3,75,50,rosenbrock,3,0.153863,0.580436,0.592632,0.659651,0.843485
tournament 3,160,1,75,50,rosenbrock,3,0.004961,0.023646,0.027859,0.078717,0.746720
tournament 3,165,2,75,50,rosenbrock,3,0.018172,0.076889,0.082629,0.075281,0.598650
tournament 3,85,1,75,50,rosenbrock,3,0.011517,0.034814,0.041260,0.046909,0.653215
tournament 3,85,2,75,50,rosenbrock,3,0.017150,0.065263,0.078609,0.076349,0.772530
tournament 3,90,2,75,50,rosenbrock,3,0.002093,0.052524,0.050489,0.099353,0.634755
tournament 3,100,1,75,50,rosenbrock,3,0.001808,0.035593,0.033634,0.059835,0.610715
tournament 3,90,3,75,50,rosenbrock,3,0.007985,0.056232,0.072683,0.073074,0.712000
tournament 3,95,1,75,50,rosenbrock,3,0.002337,0.037161,0.051594,0.040208,0.735585
tournament 3,95,3,75,50,rosenbrock,3,0.009979,0.080686,0.083088,0.085053,0.827310
tournament 3,20,2,75,50,rosenbrock,3,0.014808,0.161390,0.164538,0.135776,0.789300
tournament 3,100,3,75,50,rosenbrock,3,0.007015,0.056597,0.054724,0.078504,0.720935
tournament 3,100,2,75,50,rosenbrock,3,0.007050,0.076105,0.087884,0.134510,0.781960
tournament 3,110,1,75,50,rosenbrock,3,0.003627,0.030266,0.029215,0.066144,0.642020
tournament 3,105,2,75,50,rosenbrock,3,0.005447,0.097913,0.108753,0.108122,0.785785
tournament 3,35,3,75,50,rosenbrock,3,0.027783,0.140979,0.165501,0.166989,0.630360
roulette wheel,160,1,75,50,rosenbrock,3,0.002929,0.026159,0.031647,0.124665,0.632590
tournament 3,25,3,75,50,rosenbrock,3,0.015978,0.127664,0.123633,0.133061,0.821795
tournament 3,105,3,75,50,rosenbrock,3,0.001861,0.043702,0.049788,0.095573,0.806725
tournament 3,115,3,75,50,rosenbrock,3,0.013471,0.076672,0.073270,0.128939,0.678450
tournament 3,185,3,75,50,rosenbrock,3,0.008631,0.072878,0.101452,0.209662,0.833360
tournament 3,120,1,75,50,rosenbrock,3,0.002227,0.034027,0.039084,0.068303,0.730510
tournament 3,110,3,75,50,rosenbrock,3,0.011964,0.080689,0.076802,0.162716,0.819190
tournament 3,200,2,75,50,rosenbrock,3,0.002461,0.104420,0.115549,0.144040,0.664895
tournament 3,200,3,75,50,rosenbrock,3,0.007154,0.049713,0.064211,0.112517,0.689320
tournament 3,125,1,75,50,rosenbrock,3,0.006675,0.037471,0.039354,0.084501,0.725080
tournament 3,125,2,75,50,rosenbrock,3,0.003862,0.111468,0.137843,0.179656,0.699020
tournament 3,195,3,75,50,rosenbrock,3,0.002887,0.084592,0.111128,0.134424,0.820930
tournament 5,10,1,75,50,rosenbrock,3,0.051852,0.284289,0.337794,0.167701,0.641675
tournament 3,130,2,75,50,rosenbrock,3,0.025503,0.117938,0.143070,0.117839,0.756095
tournament 5,5,2,75,50,rosenbrock,3,0.076068,0.792349,1.046341,0.866524,0.886635
tournament 3,140,2,75,50,rosenbrock,3,0.002918,0.050309,0.062180,0.064658,0.621880
tournament 5,10,3,75,50,rosenbrock,3,0.118437,0.586962,0.689610,0.395858,0.763605
tournament 5,10,2,75,50,rosenbrock,3,0.209236,0.491877,0.476623,0.327673,0.864340
tournament 3,145,1,75,50,rosenbrock,3,0.002472,0.026316,0.026883,0.042372,0.626710
tournament 5,15,2,75,50,rosenbrock,3,0.019511,0.246100,0.282148,0.355858,0.663170
tournament 5,15,1,75,50,rosenbrock,3,0.004308,0.115232,0.126425,0.155420,0.807440
tournament 5,20,3,75,50,rosenbrock,3,0.038434,0.260253,0.356597,0.295239,0.701035
tournament 5,20,1,75,50,rosenbrock,3,0.007524,0.065305,0.082416,0.143154,0.782530
tournament 3,150,1,75,50,rosenbrock,3,0.001103,0.027175,0.033717,0.031972,0.720410
tournament 5,25,1,75,50,rosenbrock,3,0.023596,0.086653,0.105357,0.085745,0.789710
tournament 3,150,2,75,50,rosenbrock,3,0.019762,0.075983,0.067269,0.109120,0.780365
tournament 5,30,1,75,50,rosenbrock,3,0.000844,0.038424,0.047873,0.087977,0.791245
tournament 5,30,3,75,50,rosenbrock,3,0.066967,0.114471,0.125721,0.080704,0.720470
tournament 3,160,2,75,50,rosenbrock,3,0.006774,0.077946,0.085612,0.127988,0.620795
tournament 3,80,3,75,50,rosenbrock,3,0.014577,0.064360,0.084464,0.094543,0.684155
tournament 3,155,3,75,50,rosenbrock,3,0.012852,0.079207,0.090836,0.077118,0.782245
tournament 5,30,2,75,50,rosenbrock,3,0.016181,0.198968,0.223161,0.284341,0.875190
tournament 5,40,1,75,50,rosenbrock,3,0.002099,0.061775,0.077674,0.061102,0.648790
tournament 3,160,3,75,50,rosenbrock,3,0.001706,0.079779,0.082677,0.105152,0.808360
tournament 3,170,2,75,50,rosenbrock,3,0.002842,0.065125,0.071503,0.132417,0.619105
tournament 3,170,3,75,50,rosenbrock,3,0.005662,0.063501,0.061756,0.076481,0.650555
tournament 3,90,1,75,50,rosenbrock,3,0.002644,0.038870,0.044728,0.055072,0.717125
tournament 3,170,1,75,50,rosenbrock,3,0.003981,0.050811,0.038389,0.092009,0.729860
tournament 3,175,2,75,50,rosenbrock,3,0.001172,0.065587,0.084745,0.084490,0.657890
tournament 3,175,1,75,50,rosenbrock,3,0.005047,0.041790,0.051154,0.042511,0.726025
tournament 5,40,2,75,50,rosenbrock,3,0.007849,0.141741,0.148745,0.141757,0.886490
tournament 5,50,3,75,50,rosenbrock,3,0.001818,0.092140,0.120903,0.136448,0.832505
tournament 3,185,1,75,50,rosenbrock,3,0.005242,0.034351,0.037983,0.057977,0.599670
tournament 3,180,1,75,50,rosenbrock,3,0.004893,0.036108,0.047312,0.038365,0.751245
tournament 3,195,1,75,50,rosenbrock,3,0.002900,0.026688,0.021333,0.064389,0.651115
tournament 3,180,3,75,50,rosenbrock,3,0.003270,0.062786,0.067511,0.088898,0.842765
tournament 3,185,2,75,50,rosenbrock,3,0.001572,0.049178,0.051405,0.120579,0.803675
tournament 5,65,1,75,50,rosenbrock,3,0.007142,0.037414,0.046168,0.046339,0.805910
tournament 3,190,3,75,50,rosenbrock,3,0.005719,0.053437,0.043419,0.106250,0.682210
tournament 3,190,2,75,50,rosenbrock,3,0.020322,0.079104,0.098353,0.098541,0.803900
tournament 3,110,2,75,50,rosenbrock,3,0.006646,0.059291,0.056095,0.075718,0.729305
tournament 3,120,2,75,50,rosenbrock,3,0.008130,0.049944,0.059740,0.066435,0.707445
tournament 3,195,2,75,50,rosenbrock,3,0.020398,0.096356,0.109297,0.100057,0.803400
tournament 5,55,3,75,50,rosenbrock,3,0.018925,0.128545,0.114595,0.124484,1.086780
tournament 3,200,1,75,50,rosenbrock,3,0.002768,0.060748,0.068623,0.063238,0.743995
tournament 5,5,1,75,50,rosenbrock,3,0.131879,0.472081,0.586023,0.469602,0.735655
tournament 3,130,1,75,50,rosenbrock,3,0.007080,0.035632,0.037892,0.036227,0.744480
tournament 3,120,3,75,50,rosenbrock,3,0.019922,0.091874,0.117575,0.143156,0.835075
tournament 5,5,3,75,50,rosenbrock,3,0.086742,1.269029,1.398127,1.305621,0.738610
tournament 3,125,3,75,50,rosenbrock,3,0.002412,0.081732,0.100368,0.108347,0.852725
tournament 3,60,1,75,50,rosenbrock,3,0.000791,0.032558,0.045881,0.078512,0.592235
tournament 3,70,1,75,50,rosenbrock,3,0.000064,0.044753,0.056475,0.164418,0.584520
roulette wheel,95,3,75,50,rosenbrock,3,0.019827,0.073242,0.077026,0.083792,0.785650
tournament 5,90,1,75,50,rosenbrock,3,0.000887,0.018684,0.014820,0.071605,0.801280
tournament 3,140,3,75,50,rosenbrock,3,0.011752,0.040992,0.047529,0.060867,0.656685
tournament 5,15,3,75,50,rosenbrock,3,0.016831,0.308373,0.380511,0.418397,0.698445
tournament 3,140,1,75,50,rosenbrock,3,0.006462,0.041045,0.048846,0.070529,0.723525
tournament 3,135,3,75,50,rosenbrock,3,0.015966,0.063358,0.085420,0.077853,0.769580
tournament 3,70,2,75,50,rosenbrock,3,0.014815,0.098017,0.093908,0.162607,0.789595
tournament 5,20,2,75,50,rosenbrock,3,0.021963,0.226866,0.258248,0.204852,0.858295
tournament 5,25,2,75,50,rosenbrock,3,0.010751,0.203381,0.213444,0.333391,0.695305
tournament 5,105,2,75,50,rosenbrock,3,0.007812,0.075206,0.095119,0.099762,0.835390
tournament 3,150,3,75,50,rosenbrock,3,0.021187,0.066827,0.083576,0.066661,0.812050
tournament 3,155,1,75,50,rosenbrock,3,0.009166,0.033327,0.045534,0.029902,0.735385
tournament 3,85,3,75,50,rosenbrock,3,0.010711,0.095304,0.110445,0.111007,0.652515
tournament 5,35,3,75,50,rosenbrock,3,0.008600,0.121114,0.153626,0.193632,0.683270
tournament 5,35,1,75,50,rosenbrock,3,0.011446,0.066541,0.081400,0.091604,0.792950
tournament 5,35,2,75,50,rosenbrock,3,0.016993,0.156871,0.174127,0.142663,0.773240
tournament 5,105,3,75,50,rosenbrock,3,0.008455,0.048810,0.055940,0.110769,0.925205
tournament 5,120,1,75,50,rosenbrock,3,0.001475,0.031216,0.033867,0.038160,0.711540
tournament 3,165,3,75,50,rosenbrock,3,0.000888,0.052087,0.056237,0.095534,0.814075
tournament 5,120,2,75,50,rosenbrock,3,0.017089,0.084627,0.106225,0.091912,0.665370
tournament 5,50,1,75,50,rosenbrock,3,0.006079,0.046558,0.052060,0.064143,0.628165
tournament 3,175,3,75,50,rosenbrock,3,0.006279,0.057936,0.086042,0.135398,0.653280
tournament 5,125,1,75,50,rosenbrock,3,0.000693,0.019328,0.021590,0.122245,0.816105
tournament 5,125,2,75,50,rosenbrock,3,0.005654,0.080159,0.078375,0.129918,0.837095
tournament 5,45,3,75,50,rosenbrock,3,0.013875,0.104919,0.126649,0.151988,0.726350
tournament 5,55,1,75,50,rosenbrock,3,0.001704,0.036581,0.044676,0.046410,0.782275
tournament 5,60,1,75,50,rosenbrock,3,0.011834,0.042622,0.042913,0.074567,0.786510
tournament 5,55,2,75,50,rosenbrock,3,0.007120,0.087239,0.108526,0.109664,0.844890
tournament 5,135,1,75,50,rosenbrock,3,0.000298,0.035410,0.039012,0.044375,0.802820
tournament 3,190,1,75,50,rosenbrock,3,0.003114,0.035211,0.041129,0.051808,0.634440
tournament 5,65,3,75,50,rosenbrock,3,0.005454,0.074156,0.103133,0.080755,0.684010
tournament 5,65,2,75,50,rosenbrock,3,0.007970,0.044806,0.047258,0.068378,0.775610
tournament 5,60,3,75,50,rosenbrock,3,0.014038,0.100114,0.108502,0.111341,0.885450
tournament 5,150,3,75,50,rosenbrock,3,0.007490,0.064854,0.075556,0.091869,0.693360
tournament 5,70,1,75,50,rosenbrock,3,0.000717,0.029844,0.036970,0.051519,0.783560
tournament 5,70,2,75,50,rosenbrock,3,0.029427,0.080839,0.094116,0.108446,0.837200
tournament 5,150,2,75,50,rosenbrock,3,0.001323,0.089643,0.110660,0.165087,0.841615
tournament 5,135,3,75,50,rosenbrock,3,0.009589,0.080153,0.076042,0.081290,1.053765
tournament 5,70,3,75,50,rosenbrock,3,0.009388,0.074253,0.086643,0.089221,0.876845
tournament 5,80,3,75,50,rosenbrock,3,0.003937,0.043276,0.052034,0.088679,0.688380
tournament 5,80,2,75,50,rosenbrock,3,0.002760,0.059613,0.073541,0.096872,0.747965
